Generation,Position,Frequency,Effect,Origin
122,610140,0.779500,2.152129,1
123,610140,0.784000,2.152129,1
124,610140,0.762000,2.152129,1
125,610140,0.756500,2.152129,1
126,610140,0.760600,2.152129,1
127,610140,0.769400,2.152129,1
128,610140,0.773800,2.152129,1
129,610140,0.775800,2.152129,1
130,610140,0.771200,2.152129,1
131,610140,0.771500,2.152129,1
132,610140,0.763400,2.152129,1
133,610140,0.769400,2.152129,1
134,610140,0.775100,2.152129,1
135,610140,0.771600,2.152129,1
136,610140,0.771400,2.152129,1
137,610140,0.772700,2.152129,1
138,610140,0.774200,2.152129,1
139,610140,0.782700,2.152129,1
140,610140,0.777500,2.152129,1
141,610140,0.783500,2.152129,1
142,610140,0.785300,2.152129,1
143,610140,0.784000,2.152129,1
144,610140,0.788300,2.152129,1
145,610140,0.786900,2.152129,1
146,610140,0.788200,2.152129,1
147,610140,0.790200,2.152129,1
148,610140,0.790700,2.152129,1
149,610140,0.797300,2.152129,1
150,610140,0.795300,2.152129,1
151,610140,0.796250,2.152129,1
152,610140,0.791000,2.152129,1
153,610140,0.791050,2.152129,1
154,610140,0.783100,2.152129,1
155,610140,0.782500,2.152129,1
156,610140,0.777000,2.152129,1
157,610140,0.778450,2.152129,1
158,610140,0.779850,2.152129,1
159,610140,0.774450,2.152129,1
160,610140,0.770700,2.152129,1
161,610140,0.768650,2.152129,1
162,610140,0.763700,2.152129,1
163,610140,0.764450,2.152129,1
164,610140,0.759950,2.152129,1
165,610140,0.758300,2.152129,1
166,610140,0.756500,2.152129,1
167,610140,0.754450,2.152129,1
168,610140,0.753700,2.152129,1
169,610140,0.750950,2.152129,1
170,610140,0.741950,2.152129,1
171,610140,0.740000,2.152129,1
172,610140,0.743150,2.152129,1
173,610140,0.737600,2.152129,1
174,610140,0.729000,2.152129,1
175,610140,0.730600,2.152129,1
176,610140,0.754500,2.152129,1
177,610140,0.771000,2.152129,1
178,610140,0.772000,2.152129,1
179,610140,0.773500,2.152129,1
180,610140,0.780500,2.152129,1
181,610140,0.792500,2.152129,1
182,610140,0.794000,2.152129,1
183,610140,0.781000,2.152129,1
184,610140,0.778000,2.152129,1
185,610140,0.788000,2.152129,1
186,610140,0.790500,2.152129,1
187,610140,0.788000,2.152129,1
188,610140,0.798500,2.152129,1
189,610140,0.791500,2.152129,1
190,610140,0.800500,2.152129,1
191,610140,0.796500,2.152129,1
192,610140,0.802500,2.152129,1
193,610140,0.813500,2.152129,1
194,610140,0.808500,2.152129,1
195,610140,0.819000,2.152129,1
196,610140,0.822500,2.152129,1
197,610140,0.837500,2.152129,1
198,610140,0.860000,2.152129,1
199,610140,0.867000,2.152129,1
200,610140,0.872000,2.152129,1
201,610140,0.866700,2.152129,1
202,610140,0.869800,2.152129,1
203,610140,0.870200,2.152129,1
204,610140,0.872200,2.152129,1
205,610140,0.869500,2.152129,1
206,610140,0.866300,2.152129,1
207,610140,0.860700,2.152129,1
208,610140,0.863300,2.152129,1
209,610140,0.863800,2.152129,1
210,610140,0.857600,2.152129,1
211,610140,0.857600,2.152129,1
212,610140,0.860700,2.152129,1
213,610140,0.861000,2.152129,1
214,610140,0.857300,2.152129,1
215,610140,0.852500,2.152129,1
216,610140,0.856600,2.152129,1
217,610140,0.856600,2.152129,1
218,610140,0.853500,2.152129,1
219,610140,0.852800,2.152129,1
220,610140,0.857900,2.152129,1
221,610140,0.856800,2.152129,1
222,610140,0.853900,2.152129,1
223,610140,0.847000,2.152129,1
224,610140,0.840000,2.152129,1
225,610140,0.840400,2.152129,1
226,610140,0.840650,2.152129,1
227,610140,0.840400,2.152129,1
228,610140,0.844400,2.152129,1
229,610140,0.849200,2.152129,1
230,610140,0.850000,2.152129,1
231,610140,0.855400,2.152129,1
232,610140,0.855600,2.152129,1
233,610140,0.862900,2.152129,1
234,610140,0.866800,2.152129,1
235,610140,0.868750,2.152129,1
236,610140,0.875000,2.152129,1
237,610140,0.881400,2.152129,1
238,610140,0.880600,2.152129,1
239,610140,0.878050,2.152129,1
240,610140,0.880300,2.152129,1
241,610140,0.882350,2.152129,1
242,610140,0.882950,2.152129,1
243,610140,0.883500,2.152129,1
244,610140,0.885750,2.152129,1
245,610140,0.885550,2.152129,1
246,610140,0.886800,2.152129,1
247,610140,0.889500,2.152129,1
248,610140,0.890000,2.152129,1
249,610140,0.891100,2.152129,1
250,610140,0.890700,2.152129,1
251,610140,0.880500,2.152129,1
252,610140,0.881000,2.152129,1
253,610140,0.879500,2.152129,1
254,610140,0.889000,2.152129,1
255,610140,0.894500,2.152129,1
256,610140,0.894000,2.152129,1
257,610140,0.906000,2.152129,1
258,610140,0.890500,2.152129,1
259,610140,0.899500,2.152129,1
260,610140,0.896000,2.152129,1
261,610140,0.893500,2.152129,1
262,610140,0.886000,2.152129,1
263,610140,0.884000,2.152129,1
264,610140,0.890000,2.152129,1
265,610140,0.886000,2.152129,1
266,610140,0.874500,2.152129,1
267,610140,0.883500,2.152129,1
268,610140,0.886500,2.152129,1
269,610140,0.892000,2.152129,1
270,610140,0.883500,2.152129,1
271,610140,0.885500,2.152129,1
272,610140,0.876500,2.152129,1
273,610140,0.877500,2.152129,1
274,610140,0.884500,2.152129,1
275,610140,0.878000,2.152129,1
276,610140,0.879000,2.152129,1
277,610140,0.879100,2.152129,1
278,610140,0.879300,2.152129,1
279,610140,0.880600,2.152129,1
280,610140,0.886800,2.152129,1
281,610140,0.884700,2.152129,1
282,610140,0.886700,2.152129,1
283,610140,0.888300,2.152129,1
284,610140,0.891700,2.152129,1
285,610140,0.889000,2.152129,1
286,610140,0.889900,2.152129,1
287,610140,0.887900,2.152129,1
288,610140,0.881900,2.152129,1
289,610140,0.880600,2.152129,1
290,610140,0.884800,2.152129,1
291,610140,0.887000,2.152129,1
292,610140,0.888800,2.152129,1
293,610140,0.888200,2.152129,1
294,610140,0.888400,2.152129,1
295,610140,0.885300,2.152129,1
296,610140,0.892800,2.152129,1
297,610140,0.893300,2.152129,1
298,610140,0.894600,2.152129,1
299,610140,0.896800,2.152129,1
300,610140,0.899300,2.152129,1
301,610140,0.897900,2.152129,1
302,610140,0.898300,2.152129,1
303,610140,0.898400,2.152129,1
304,610140,0.898400,2.152129,1
305,610140,0.897700,2.152129,1
306,610140,0.892150,2.152129,1
307,610140,0.892850,2.152129,1
308,610140,0.891050,2.152129,1
309,610140,0.890950,2.152129,1
310,610140,0.887100,2.152129,1
311,610140,0.884050,2.152129,1
312,610140,0.879750,2.152129,1
313,610140,0.876750,2.152129,1
314,610140,0.873400,2.152129,1
315,610140,0.867200,2.152129,1
316,610140,0.868350,2.152129,1
317,610140,0.867150,2.152129,1
318,610140,0.860250,2.152129,1
319,610140,0.858700,2.152129,1
320,610140,0.853100,2.152129,1
321,610140,0.851300,2.152129,1
322,610140,0.851250,2.152129,1
323,610140,0.850900,2.152129,1
324,610140,0.843450,2.152129,1
325,610140,0.843550,2.152129,1
326,610140,0.829000,2.152129,1
327,610140,0.820500,2.152129,1
328,610140,0.816000,2.152129,1
329,610140,0.821500,2.152129,1
330,610140,0.830000,2.152129,1
331,610140,0.827500,2.152129,1
332,610140,0.835500,2.152129,1
333,610140,0.842000,2.152129,1
334,610140,0.851000,2.152129,1
335,610140,0.849500,2.152129,1
336,610140,0.850000,2.152129,1
337,610140,0.852500,2.152129,1
338,610140,0.851000,2.152129,1
339,610140,0.864500,2.152129,1
340,610140,0.859000,2.152129,1
341,610140,0.860500,2.152129,1
342,610140,0.867000,2.152129,1
343,610140,0.872000,2.152129,1
344,610140,0.870000,2.152129,1
345,610140,0.866000,2.152129,1
346,610140,0.855500,2.152129,1
347,610140,0.876500,2.152129,1
348,610140,0.889000,2.152129,1
349,610140,0.892000,2.152129,1
350,610140,0.883000,2.152129,1
351,610140,0.880100,2.152129,1
352,610140,0.877800,2.152129,1
353,610140,0.882400,2.152129,1
354,610140,0.881500,2.152129,1
355,610140,0.878400,2.152129,1
356,610140,0.873500,2.152129,1
357,610140,0.866400,2.152129,1
358,610140,0.866900,2.152129,1
359,610140,0.869800,2.152129,1
360,610140,0.859500,2.152129,1
361,610140,0.861900,2.152129,1
362,610140,0.857100,2.152129,1
363,610140,0.853000,2.152129,1
364,610140,0.845400,2.152129,1
365,610140,0.842800,2.152129,1
366,610140,0.844900,2.152129,1
367,610140,0.843600,2.152129,1
368,610140,0.841000,2.152129,1
369,610140,0.840400,2.152129,1
370,610140,0.840400,2.152129,1
371,610140,0.839300,2.152129,1
372,610140,0.839900,2.152129,1
373,610140,0.838900,2.152129,1
374,610140,0.838400,2.152129,1
375,610140,0.835100,2.152129,1
376,610140,0.835000,2.152129,1
377,610140,0.840200,2.152129,1
378,610140,0.840600,2.152129,1
379,610140,0.841550,2.152129,1
380,610140,0.843050,2.152129,1
381,610140,0.845200,2.152129,1
382,610140,0.848800,2.152129,1
383,610140,0.848000,2.152129,1
384,610140,0.850050,2.152129,1
385,610140,0.854300,2.152129,1
386,610140,0.858700,2.152129,1
387,610140,0.858750,2.152129,1
388,610140,0.859700,2.152129,1
389,610140,0.864200,2.152129,1
390,610140,0.865900,2.152129,1
391,610140,0.869500,2.152129,1
392,610140,0.872200,2.152129,1
393,610140,0.876050,2.152129,1
394,610140,0.876250,2.152129,1
395,610140,0.880150,2.152129,1
396,610140,0.883150,2.152129,1
397,610140,0.881250,2.152129,1
398,610140,0.881850,2.152129,1
399,610140,0.882800,2.152129,1
400,610140,0.883250,2.152129,1
401,610140,0.890000,2.152129,1
402,610140,0.886500,2.152129,1
403,610140,0.883500,2.152129,1
404,610140,0.891500,2.152129,1
405,610140,0.895500,2.152129,1
406,610140,0.893500,2.152129,1
407,610140,0.890000,2.152129,1
408,610140,0.887000,2.152129,1
409,610140,0.888000,2.152129,1
410,610140,0.895000,2.152129,1
411,610140,0.884000,2.152129,1
412,610140,0.883000,2.152129,1
413,610140,0.872500,2.152129,1
414,610140,0.864000,2.152129,1
415,610140,0.849500,2.152129,1
416,610140,0.849000,2.152129,1
417,610140,0.847000,2.152129,1
418,610140,0.854500,2.152129,1
419,610140,0.849500,2.152129,1
420,610140,0.831500,2.152129,1
421,610140,0.839000,2.152129,1
422,610140,0.842500,2.152129,1
423,610140,0.846500,2.152129,1
424,610140,0.855500,2.152129,1
425,610140,0.865500,2.152129,1
426,610140,0.866300,2.152129,1
427,610140,0.866100,2.152129,1
428,610140,0.874200,2.152129,1
429,610140,0.873800,2.152129,1
430,610140,0.875500,2.152129,1
431,610140,0.876400,2.152129,1
432,610140,0.876800,2.152129,1
433,610140,0.873300,2.152129,1
434,610140,0.873300,2.152129,1
435,610140,0.873100,2.152129,1
436,610140,0.880100,2.152129,1
437,610140,0.877100,2.152129,1
438,610140,0.882400,2.152129,1
439,610140,0.882000,2.152129,1
440,610140,0.880500,2.152129,1
441,610140,0.884000,2.152129,1
442,610140,0.887900,2.152129,1
443,610140,0.887900,2.152129,1
444,610140,0.891500,2.152129,1
445,610140,0.895400,2.152129,1
446,610140,0.895400,2.152129,1
447,610140,0.899800,2.152129,1
448,610140,0.901100,2.152129,1
449,610140,0.904000,2.152129,1
450,610140,0.903200,2.152129,1
451,610140,0.901400,2.152129,1
452,610140,0.898300,2.152129,1
453,610140,0.901550,2.152129,1
454,610140,0.901650,2.152129,1
455,610140,0.906650,2.152129,1
456,610140,0.901900,2.152129,1
457,610140,0.900000,2.152129,1
458,610140,0.897750,2.152129,1
459,610140,0.895450,2.152129,1
460,610140,0.896700,2.152129,1
461,610140,0.893750,2.152129,1
462,610140,0.893700,2.152129,1
463,610140,0.892800,2.152129,1
464,610140,0.891250,2.152129,1
465,610140,0.889900,2.152129,1
466,610140,0.889350,2.152129,1
467,610140,0.885200,2.152129,1
468,610140,0.880150,2.152129,1
469,610140,0.878800,2.152129,1
470,610140,0.879700,2.152129,1
471,610140,0.875350,2.152129,1
472,610140,0.872100,2.152129,1
473,610140,0.867500,2.152129,1
474,610140,0.868850,2.152129,1
475,610140,0.864350,2.152129,1
476,610140,0.858000,2.152129,1
477,610140,0.860000,2.152129,1
478,610140,0.854500,2.152129,1
479,610140,0.867000,2.152129,1
480,610140,0.869000,2.152129,1
481,610140,0.860500,2.152129,1
482,610140,0.858500,2.152129,1
483,610140,0.865000,2.152129,1
484,610140,0.873000,2.152129,1
485,610140,0.869500,2.152129,1
486,610140,0.874000,2.152129,1
487,610140,0.878000,2.152129,1
488,610140,0.881000,2.152129,1
489,610140,0.881500,2.152129,1
490,610140,0.883500,2.152129,1
491,610140,0.887500,2.152129,1
492,610140,0.882500,2.152129,1
493,610140,0.878000,2.152129,1
494,610140,0.889500,2.152129,1
495,610140,0.889000,2.152129,1
496,610140,0.890500,2.152129,1
497,610140,0.883000,2.152129,1
498,610140,0.884500,2.152129,1
499,610140,0.875500,2.152129,1
500,610140,0.873500,2.152129,1
501,610140,0.875000,2.152129,1
502,610140,0.871300,2.152129,1
503,610140,0.867900,2.152129,1
504,610140,0.867200,2.152129,1
505,610140,0.868100,2.152129,1
506,610140,0.868800,2.152129,1
507,610140,0.869500,2.152129,1
508,610140,0.869200,2.152129,1
509,610140,0.865300,2.152129,1
510,610140,0.866000,2.152129,1
511,610140,0.861400,2.152129,1
512,610140,0.852100,2.152129,1
513,610140,0.853000,2.152129,1
514,610140,0.856900,2.152129,1
515,610140,0.854800,2.152129,1
516,610140,0.850500,2.152129,1
517,610140,0.845200,2.152129,1
518,610140,0.845500,2.152129,1
519,610140,0.836200,2.152129,1
520,610140,0.828500,2.152129,1
521,610140,0.827100,2.152129,1
522,610140,0.825800,2.152129,1
523,610140,0.818400,2.152129,1
524,610140,0.814900,2.152129,1
525,610140,0.809500,2.152129,1
526,610140,0.811650,2.152129,1
527,610140,0.809500,2.152129,1
528,610140,0.808950,2.152129,1
529,610140,0.809350,2.152129,1
530,610140,0.809650,2.152129,1
531,610140,0.807000,2.152129,1
532,610140,0.802950,2.152129,1
533,610140,0.809250,2.152129,1
534,610140,0.812000,2.152129,1
535,610140,0.812050,2.152129,1
536,610140,0.818400,2.152129,1
537,610140,0.822700,2.152129,1
538,610140,0.820200,2.152129,1
539,610140,0.822600,2.152129,1
540,610140,0.825050,2.152129,1
541,610140,0.829050,2.152129,1
542,610140,0.838100,2.152129,1
543,610140,0.840900,2.152129,1
544,610140,0.848250,2.152129,1
545,610140,0.847850,2.152129,1
546,610140,0.854400,2.152129,1
547,610140,0.855550,2.152129,1
548,610140,0.858700,2.152129,1
549,610140,0.864250,2.152129,1
550,610140,0.866550,2.152129,1
551,610140,0.877000,2.152129,1
552,610140,0.873500,2.152129,1
553,610140,0.859500,2.152129,1
554,610140,0.865000,2.152129,1
555,610140,0.876500,2.152129,1
556,610140,0.876500,2.152129,1
557,610140,0.892000,2.152129,1
558,610140,0.901500,2.152129,1
559,610140,0.900000,2.152129,1
560,610140,0.902500,2.152129,1
561,610140,0.891000,2.152129,1
562,610140,0.890000,2.152129,1
563,610140,0.890000,2.152129,1
564,610140,0.882000,2.152129,1
565,610140,0.883500,2.152129,1
566,610140,0.875500,2.152129,1
567,610140,0.882000,2.152129,1
568,610140,0.884500,2.152129,1
569,610140,0.876500,2.152129,1
570,610140,0.884000,2.152129,1
571,610140,0.890500,2.152129,1
572,610140,0.890500,2.152129,1
573,610140,0.897000,2.152129,1
574,610140,0.903500,2.152129,1
575,610140,0.893000,2.152129,1
576,610140,0.895200,2.152129,1
577,610140,0.897900,2.152129,1
578,610140,0.896900,2.152129,1
579,610140,0.897100,2.152129,1
580,610140,0.904900,2.152129,1
581,610140,0.909500,2.152129,1
582,610140,0.911800,2.152129,1
583,610140,0.912100,2.152129,1
584,610140,0.916300,2.152129,1
585,610140,0.919100,2.152129,1
586,610140,0.918200,2.152129,1
587,610140,0.920200,2.152129,1
588,610140,0.920200,2.152129,1
589,610140,0.924300,2.152129,1
590,610140,0.922900,2.152129,1
591,610140,0.922700,2.152129,1
592,610140,0.923300,2.152129,1
593,610140,0.921700,2.152129,1
594,610140,0.923400,2.152129,1
595,610140,0.928000,2.152129,1
596,610140,0.928700,2.152129,1
597,610140,0.930600,2.152129,1
598,610140,0.934900,2.152129,1
599,610140,0.934300,2.152129,1
600,610140,0.932700,2.152129,1
601,610140,0.930500,2.152129,1
602,610140,0.931550,2.152129,1
603,610140,0.929100,2.152129,1
604,610140,0.926300,2.152129,1
605,610140,0.926850,2.152129,1
606,610140,0.927250,2.152129,1
607,610140,0.924600,2.152129,1
608,610140,0.924100,2.152129,1
609,610140,0.923700,2.152129,1
610,610140,0.920650,2.152129,1
611,610140,0.921650,2.152129,1
612,610140,0.917850,2.152129,1
613,610140,0.916150,2.152129,1
614,610140,0.910900,2.152129,1
615,610140,0.907550,2.152129,1
616,610140,0.907250,2.152129,1
617,610140,0.908250,2.152129,1
618,610140,0.905500,2.152129,1
619,610140,0.903550,2.152129,1
620,610140,0.903000,2.152129,1
621,610140,0.902400,2.152129,1
622,610140,0.901600,2.152129,1
623,610140,0.899700,2.152129,1
624,610140,0.895400,2.152129,1
625,610140,0.895250,2.152129,1
626,610140,0.891500,2.152129,1
627,610140,0.893000,2.152129,1
628,610140,0.889000,2.152129,1
629,610140,0.888000,2.152129,1
630,610140,0.881000,2.152129,1
631,610140,0.902500,2.152129,1
632,610140,0.910500,2.152129,1
633,610140,0.914000,2.152129,1
634,610140,0.913500,2.152129,1
635,610140,0.914500,2.152129,1
636,610140,0.915500,2.152129,1
637,610140,0.910000,2.152129,1
638,610140,0.911000,2.152129,1
639,610140,0.901000,2.152129,1
640,610140,0.902500,2.152129,1
641,610140,0.904000,2.152129,1
642,610140,0.906000,2.152129,1
643,610140,0.903000,2.152129,1
644,610140,0.910500,2.152129,1
645,610140,0.905500,2.152129,1
646,610140,0.914500,2.152129,1
647,610140,0.916500,2.152129,1
648,610140,0.918500,2.152129,1
649,610140,0.913500,2.152129,1
650,610140,0.911000,2.152129,1
651,610140,0.905200,2.152129,1
652,610140,0.903300,2.152129,1
653,610140,0.907500,2.152129,1
654,610140,0.903000,2.152129,1
655,610140,0.899100,2.152129,1
656,610140,0.899500,2.152129,1
657,610140,0.895500,2.152129,1
658,610140,0.893500,2.152129,1
659,610140,0.893400,2.152129,1
660,610140,0.891200,2.152129,1
661,610140,0.891400,2.152129,1
662,610140,0.889400,2.152129,1
663,610140,0.888700,2.152129,1
664,610140,0.888900,2.152129,1
665,610140,0.889600,2.152129,1
666,610140,0.885300,2.152129,1
667,610140,0.883700,2.152129,1
668,610140,0.883200,2.152129,1
669,610140,0.884600,2.152129,1
670,610140,0.881000,2.152129,1
671,610140,0.874300,2.152129,1
672,610140,0.876700,2.152129,1
673,610140,0.876600,2.152129,1
674,610140,0.876000,2.152129,1
675,610140,0.873300,2.152129,1
676,610140,0.873700,2.152129,1
677,610140,0.877400,2.152129,1
678,610140,0.875950,2.152129,1
679,610140,0.880450,2.152129,1
680,610140,0.881500,2.152129,1
681,610140,0.879350,2.152129,1
682,610140,0.880450,2.152129,1
683,610140,0.882850,2.152129,1
684,610140,0.885750,2.152129,1
685,610140,0.887050,2.152129,1
686,610140,0.886400,2.152129,1
687,610140,0.886900,2.152129,1
688,610140,0.886300,2.152129,1
689,610140,0.888550,2.152129,1
690,610140,0.892800,2.152129,1
691,610140,0.890050,2.152129,1
692,610140,0.894850,2.152129,1
693,610140,0.893550,2.152129,1
694,610140,0.893350,2.152129,1
695,610140,0.895600,2.152129,1
696,610140,0.896050,2.152129,1
697,610140,0.893700,2.152129,1
698,610140,0.897100,2.152129,1
699,610140,0.897750,2.152129,1
700,610140,0.899500,2.152129,1
701,610140,0.912500,2.152129,1
702,610140,0.906500,2.152129,1
703,610140,0.913500,2.152129,1
704,610140,0.913000,2.152129,1
705,610140,0.910000,2.152129,1
706,610140,0.915500,2.152129,1
707,610140,0.902000,2.152129,1
708,610140,0.908500,2.152129,1
709,610140,0.904000,2.152129,1
710,610140,0.905000,2.152129,1
711,610140,0.909000,2.152129,1
712,610140,0.914500,2.152129,1
713,610140,0.914000,2.152129,1
714,610140,0.914000,2.152129,1
715,610140,0.919500,2.152129,1
716,610140,0.917000,2.152129,1
717,610140,0.915000,2.152129,1
718,610140,0.919000,2.152129,1
719,610140,0.925500,2.152129,1
720,610140,0.933000,2.152129,1
721,610140,0.935500,2.152129,1
722,610140,0.927000,2.152129,1
723,610140,0.925000,2.152129,1
724,610140,0.923500,2.152129,1
725,610140,0.916500,2.152129,1
726,610140,0.919300,2.152129,1
727,610140,0.921900,2.152129,1
728,610140,0.923300,2.152129,1
729,610140,0.927500,2.152129,1
730,610140,0.929700,2.152129,1
731,610140,0.932800,2.152129,1
732,610140,0.932300,2.152129,1
733,610140,0.936800,2.152129,1
734,610140,0.938900,2.152129,1
735,610140,0.936900,2.152129,1
736,610140,0.939600,2.152129,1
737,610140,0.940700,2.152129,1
738,610140,0.944500,2.152129,1
739,610140,0.943800,2.152129,1
740,610140,0.946900,2.152129,1
741,610140,0.947000,2.152129,1
742,610140,0.947100,2.152129,1
743,610140,0.946900,2.152129,1
744,610140,0.947700,2.152129,1
745,610140,0.948000,2.152129,1
746,610140,0.950700,2.152129,1
747,610140,0.953500,2.152129,1
748,610140,0.954400,2.152129,1
749,610140,0.956200,2.152129,1
750,610140,0.958100,2.152129,1
751,610140,0.957400,2.152129,1
752,610140,0.957200,2.152129,1
753,610140,0.955200,2.152129,1
754,610140,0.953750,2.152129,1
755,610140,0.953700,2.152129,1
756,610140,0.952550,2.152129,1
757,610140,0.954400,2.152129,1
758,610140,0.951850,2.152129,1
759,610140,0.951950,2.152129,1
760,610140,0.952850,2.152129,1
761,610140,0.951500,2.152129,1
762,610140,0.949800,2.152129,1
763,610140,0.947500,2.152129,1
764,610140,0.946300,2.152129,1
765,610140,0.945250,2.152129,1
766,610140,0.944200,2.152129,1
767,610140,0.945100,2.152129,1
768,610140,0.944750,2.152129,1
769,610140,0.941550,2.152129,1
770,610140,0.943300,2.152129,1
771,610140,0.942900,2.152129,1
772,610140,0.940700,2.152129,1
773,610140,0.942000,2.152129,1
774,610140,0.942450,2.152129,1
775,610140,0.939200,2.152129,1
776,610140,0.943500,2.152129,1
777,610140,0.951500,2.152129,1
778,610140,0.957000,2.152129,1
779,610140,0.955000,2.152129,1
780,610140,0.960500,2.152129,1
781,610140,0.962500,2.152129,1
782,610140,0.964000,2.152129,1
783,610140,0.957000,2.152129,1
784,610140,0.957500,2.152129,1
785,610140,0.962500,2.152129,1
786,610140,0.968000,2.152129,1
787,610140,0.969500,2.152129,1
788,610140,0.967000,2.152129,1
789,610140,0.972000,2.152129,1
790,610140,0.974500,2.152129,1
791,610140,0.975000,2.152129,1
792,610140,0.979500,2.152129,1
793,610140,0.982000,2.152129,1
794,610140,0.983500,2.152129,1
795,610140,0.985500,2.152129,1
796,610140,0.986000,2.152129,1
797,610140,0.988000,2.152129,1
798,610140,0.984000,2.152129,1
799,610140,0.980000,2.152129,1
800,610140,0.976000,2.152129,1
801,610140,0.977100,2.152129,1
802,610140,0.973600,2.152129,1
803,610140,0.971500,2.152129,1
804,610140,0.969600,2.152129,1
805,610140,0.968700,2.152129,1
806,610140,0.965800,2.152129,1
807,610140,0.965000,2.152129,1
808,610140,0.967600,2.152129,1
809,610140,0.965800,2.152129,1
810,610140,0.964900,2.152129,1
811,610140,0.963100,2.152129,1
812,610140,0.957700,2.152129,1
813,610140,0.958700,2.152129,1
814,610140,0.956300,2.152129,1
815,610140,0.956300,2.152129,1
816,610140,0.959000,2.152129,1
817,610140,0.956300,2.152129,1
818,610140,0.959600,2.152129,1
819,610140,0.953000,2.152129,1
820,610140,0.953100,2.152129,1
821,610140,0.954400,2.152129,1
