Generation,Position,Frequency,Effect,Heterozygosity,Origin
124,61014,0.000850,1.050229,0.001699,1
125,61014,0.000900,1.050229,0.001798,1
126,61014,0.000900,1.050229,0.001798,1
127,61014,0.001150,1.050229,0.002297,1
128,61014,0.001150,1.050229,0.002297,1
129,61014,0.001000,1.050229,0.001998,1
130,61014,0.001100,1.050229,0.002198,1
131,61014,0.001250,1.050229,0.002497,1
132,61014,0.001300,1.050229,0.002597,1
133,61014,0.001550,1.050229,0.003095,1
134,61014,0.001550,1.050229,0.003095,1
135,61014,0.001700,1.050229,0.003394,1
136,61014,0.001500,1.050229,0.002996,1
137,61014,0.001650,1.050229,0.003295,1
138,61014,0.001350,1.050229,0.002696,1
139,61014,0.001500,1.050229,0.002996,1
140,61014,0.001300,1.050229,0.002597,1
141,61014,0.001050,1.050229,0.002098,1
142,61014,0.000800,1.050229,0.001599,1
143,61014,0.000950,1.050229,0.001898,1
144,61014,0.001000,1.050229,0.001998,1
145,61014,0.001150,1.050229,0.002297,1
146,61014,0.001150,1.050229,0.002297,1
147,61014,0.000850,1.050229,0.001699,1
148,61014,0.000950,1.050229,0.001898,1
149,61014,0.000950,1.050229,0.001898,1
150,61014,0.000900,1.050229,0.001798,1
151,61014,0.000850,1.050229,0.001699,1
152,61014,0.001000,1.050229,0.001998,1
153,61014,0.001150,1.050229,0.002297,1
154,61014,0.001150,1.050229,0.002297,1
155,61014,0.001050,1.050229,0.002098,1
156,61014,0.000800,1.050229,0.001599,1
157,61014,0.000950,1.050229,0.001898,1
158,61014,0.001200,1.050229,0.002397,1
159,61014,0.000850,1.050229,0.001699,1
160,61014,0.001000,1.050229,0.001998,1
161,61014,0.000900,1.050229,0.001798,1
162,61014,0.000550,1.050229,0.001099,1
163,61014,0.000600,1.050229,0.001199,1
164,61014,0.000550,1.050229,0.001099,1
165,61014,0.000500,1.050229,0.001000,1
166,61014,0.000350,1.050229,0.000700,1
167,61014,0.000250,1.050229,0.000500,1
168,61014,0.000100,1.050229,0.000200,1
169,61014,0.000100,1.050229,0.000200,1
170,671159,0.143700,0.144584,0.246101,1
171,671159,0.145150,0.144584,0.248163,1
172,671159,0.144850,0.144584,0.247737,1
173,671159,0.142250,0.144584,0.244030,1
174,671159,0.141750,0.144584,0.243314,1
175,671159,0.145650,0.144584,0.248872,1
176,671159,0.147700,0.144584,0.251769,1
177,671159,0.144800,0.144584,0.247666,1
178,671159,0.141800,0.144584,0.243386,1
179,671159,0.140500,0.144584,0.241519,1
180,671159,0.141750,0.144584,0.243314,1
181,671159,0.144850,0.144584,0.247737,1
182,671159,0.143500,0.144584,0.245815,1
183,671159,0.142050,0.144584,0.243744,1
184,671159,0.144600,0.144584,0.247382,1
185,671159,0.144550,0.144584,0.247311,1
186,671159,0.150850,0.144584,0.256189,1
187,671159,0.151250,0.144584,0.256747,1
188,671159,0.141250,0.144584,0.242597,1
189,671159,0.138350,0.144584,0.238419,1
190,671159,0.139000,0.144584,0.239358,1
191,671159,0.137500,0.144584,0.237188,1
192,671159,0.136350,0.144584,0.235517,1
193,671159,0.137550,0.144584,0.237260,1
194,671159,0.137000,0.144584,0.236462,1
195,671159,0.138800,0.144584,0.239069,1
196,671159,0.137200,0.144584,0.236752,1
197,671159,0.136650,0.144584,0.235954,1
198,671159,0.135900,0.144584,0.234862,1
199,671159,0.135300,0.144584,0.233988,1
200,671159,0.136650,0.144584,0.235954,1
201,671159,0.137100,0.144584,0.236607,1
202,671159,0.131100,0.144584,0.227826,1
203,671159,0.133500,0.144584,0.231356,1
204,671159,0.132000,0.144584,0.229152,1
205,671159,0.132450,0.144584,0.229814,1
206,671159,0.133400,0.144584,0.231209,1
207,671159,0.132950,0.144584,0.230549,1
208,671159,0.131300,0.144584,0.228121,1
209,671159,0.133600,0.144584,0.231502,1
210,671159,0.131050,0.144584,0.227752,1
211,671159,0.130200,0.144584,0.226496,1
212,671159,0.129900,0.144584,0.226052,1
213,671159,0.132350,0.144584,0.229667,1
214,671159,0.131600,0.144584,0.228563,1
215,671159,0.134750,0.144584,0.233185,1
216,671159,0.133550,0.144584,0.231429,1
217,671159,0.134200,0.144584,0.232381,1
218,671159,0.134550,0.144584,0.232893,1
219,671159,0.136700,0.144584,0.236026,1
220,671159,0.139650,0.144584,0.240296,1
221,671159,0.142250,0.144584,0.244030,1
222,671159,0.139050,0.144584,0.239430,1
223,671159,0.143650,0.144584,0.246029,1
224,671159,0.148050,0.144584,0.252262,1
225,671159,0.145300,0.144584,0.248376,1
226,671159,0.148700,0.144584,0.253177,1
227,671159,0.146450,0.144584,0.250005,1
228,671159,0.144700,0.144584,0.247524,1
229,671159,0.144000,0.144584,0.246528,1
230,671159,0.141950,0.144584,0.243600,1
231,671159,0.143150,0.144584,0.245316,1
232,671159,0.144450,0.144584,0.247168,1
233,671159,0.145300,0.144584,0.248376,1
234,671159,0.146700,0.144584,0.250358,1
235,671159,0.145650,0.144584,0.248872,1
236,671159,0.147650,0.144584,0.251699,1
237,671159,0.144700,0.144584,0.247524,1
238,671159,0.142750,0.144584,0.244745,1
239,671159,0.141300,0.144584,0.242669,1
240,671159,0.143200,0.144584,0.245388,1
241,671159,0.142850,0.144584,0.244888,1
242,671159,0.143500,0.144584,0.245815,1
243,671159,0.141700,0.144584,0.243242,1
244,671159,0.142300,0.144584,0.244101,1
245,671159,0.147050,0.144584,0.250853,1
246,671159,0.149600,0.144584,0.254440,1
247,671159,0.149200,0.144584,0.253879,1
248,671159,0.146400,0.144584,0.249934,1
249,671159,0.147550,0.144584,0.251558,1
250,671159,0.148000,0.144584,0.252192,1
251,671159,0.151250,0.144584,0.256747,1
252,671159,0.152500,0.144584,0.258487,1
253,671159,0.158300,0.144584,0.266482,1
254,671159,0.158200,0.144584,0.266346,1
255,671159,0.157250,0.144584,0.265045,1
256,671159,0.151200,0.144584,0.256677,1
257,671159,0.145450,0.144584,0.248589,1
258,671159,0.146000,0.144584,0.249368,1
259,671159,0.144550,0.144584,0.247311,1
260,671159,0.145050,0.144584,0.248021,1
261,671159,0.142050,0.144584,0.243744,1
262,671159,0.141800,0.144584,0.243386,1
263,671159,0.143900,0.144584,0.246386,1
264,671159,0.143600,0.144584,0.245958,1
265,671159,0.147750,0.144584,0.251840,1
266,671159,0.148300,0.144584,0.252614,1
267,671159,0.150200,0.144584,0.255280,1
268,671159,0.149700,0.144584,0.254580,1
269,671159,0.155400,0.144584,0.262502,1
270,671159,0.156650,0.144584,0.264222,1
271,671159,0.155150,0.144584,0.262157,1
272,671159,0.157150,0.144584,0.264908,1
273,671159,0.158400,0.144584,0.266619,1
274,671159,0.158150,0.144584,0.266277,1
275,671159,0.163650,0.144584,0.273737,1
276,671159,0.163650,0.144584,0.273737,1
277,671159,0.163900,0.144584,0.274074,1
278,671159,0.164400,0.144584,0.274745,1
279,671159,0.166600,0.144584,0.277689,1
280,671159,0.167600,0.144584,0.279020,1
281,671159,0.159950,0.144584,0.268732,1
282,671159,0.160500,0.144584,0.269480,1
283,671159,0.156900,0.144584,0.264565,1
284,671159,0.149900,0.144584,0.254860,1
285,671159,0.149950,0.144584,0.254930,1
286,671159,0.148250,0.144584,0.252544,1
287,671159,0.148450,0.144584,0.252825,1
288,671159,0.148000,0.144584,0.252192,1
289,671159,0.147650,0.144584,0.251699,1
290,671159,0.149050,0.144584,0.253668,1
291,671159,0.151250,0.144584,0.256747,1
292,671159,0.155400,0.144584,0.262502,1
293,671159,0.153050,0.144584,0.259251,1
294,671159,0.156550,0.144584,0.264084,1
295,671159,0.156650,0.144584,0.264222,1
296,671159,0.158900,0.144584,0.267302,1
297,671159,0.164050,0.144584,0.274275,1
298,671159,0.165450,0.144584,0.276153,1
299,671159,0.162700,0.144584,0.272457,1
300,671159,0.162050,0.144584,0.271580,1
301,671159,0.157700,0.144584,0.265661,1
302,671159,0.160950,0.144584,0.270090,1
303,671159,0.158500,0.144584,0.266756,1
304,671159,0.156750,0.144584,0.264359,1
305,671159,0.157450,0.144584,0.265319,1
306,671159,0.155050,0.144584,0.262019,1
307,671159,0.158150,0.144584,0.266277,1
308,671159,0.159600,0.144584,0.268256,1
309,671159,0.161400,0.144584,0.270700,1
310,671159,0.168200,0.144584,0.279818,1
311,671159,0.166500,0.144584,0.277556,1
312,671159,0.163750,0.144584,0.273872,1
313,671159,0.164200,0.144584,0.274477,1
314,671159,0.162950,0.144584,0.272795,1
315,671159,0.163700,0.144584,0.273805,1
316,671159,0.160650,0.144584,0.269683,1
317,671159,0.163750,0.144584,0.273872,1
318,671159,0.165100,0.144584,0.275684,1
319,671159,0.166250,0.144584,0.277222,1
320,671159,0.168600,0.144584,0.280348,1
321,671159,0.164750,0.144584,0.275215,1
322,671159,0.158850,0.144584,0.267233,1
323,671159,0.156100,0.144584,0.263466,1
324,671159,0.152650,0.144584,0.258696,1
325,671159,0.153600,0.144584,0.260014,1
326,671159,0.149550,0.144584,0.254370,1
327,671159,0.148100,0.144584,0.252333,1
328,671159,0.150500,0.144584,0.255700,1
329,671159,0.147300,0.144584,0.251205,1
330,671159,0.145550,0.144584,0.248730,1
331,671159,0.149650,0.144584,0.254510,1
332,671159,0.150600,0.144584,0.255839,1
333,671159,0.150850,0.144584,0.256189,1
334,671159,0.152900,0.144584,0.259043,1
335,671159,0.151600,0.144584,0.257235,1
336,671159,0.152650,0.144584,0.258696,1
337,671159,0.154250,0.144584,0.260914,1
338,671159,0.155800,0.144584,0.263053,1
339,671159,0.154300,0.144584,0.260983,1
340,671159,0.152500,0.144584,0.258487,1
341,671159,0.151400,0.144584,0.256956,1
342,671159,0.153950,0.144584,0.260499,1
343,671159,0.154150,0.144584,0.260776,1
344,671159,0.155900,0.144584,0.263190,1
345,671159,0.155100,0.144584,0.262088,1
346,671159,0.155650,0.144584,0.262846,1
347,671159,0.154900,0.144584,0.261812,1
348,671159,0.155750,0.144584,0.262984,1
349,671159,0.154600,0.144584,0.261398,1
350,671159,0.154650,0.144584,0.261467,1
351,671159,0.155050,0.144584,0.262019,1
352,671159,0.156350,0.144584,0.263809,1
353,671159,0.158950,0.144584,0.267370,1
354,671159,0.158400,0.144584,0.266619,1
355,671159,0.156850,0.144584,0.264496,1
356,671159,0.158750,0.144584,0.267097,1
357,671159,0.158200,0.144584,0.266346,1
358,671159,0.161300,0.144584,0.270565,1
359,671159,0.157450,0.144584,0.265319,1
360,671159,0.157800,0.144584,0.265798,1
361,671159,0.161300,0.144584,0.270565,1
362,671159,0.160100,0.144584,0.268936,1
363,671159,0.158550,0.144584,0.266824,1
364,671159,0.162450,0.144584,0.272120,1
365,671159,0.166650,0.144584,0.277756,1
366,671159,0.165800,0.144584,0.276621,1
367,671159,0.167250,0.144584,0.278555,1
368,671159,0.164600,0.144584,0.275014,1
369,671159,0.160750,0.144584,0.269819,1
370,671159,0.156850,0.144584,0.264496,1
371,671159,0.155700,0.144584,0.262915,1
372,671159,0.151800,0.144584,0.257514,1
373,671159,0.154100,0.144584,0.260706,1
374,671159,0.153400,0.144584,0.259737,1
375,671159,0.151800,0.144584,0.257514,1
376,671159,0.148600,0.144584,0.253036,1
377,671159,0.142700,0.144584,0.244673,1
378,671159,0.139150,0.144584,0.239575,1
379,671159,0.135950,0.144584,0.234935,1
380,671159,0.140500,0.144584,0.241519,1
381,671159,0.140800,0.144584,0.241951,1
382,671159,0.144600,0.144584,0.247382,1
383,671159,0.142800,0.144584,0.244816,1
384,671159,0.145750,0.144584,0.249014,1
385,671159,0.147650,0.144584,0.251699,1
386,671159,0.145050,0.144584,0.248021,1
387,671159,0.143300,0.144584,0.245530,1
388,671159,0.144900,0.144584,0.247808,1
389,671159,0.145650,0.144584,0.248872,1
390,671159,0.146100,0.144584,0.249510,1
391,671159,0.146150,0.144584,0.249580,1
392,671159,0.144200,0.144584,0.246813,1
393,671159,0.147300,0.144584,0.251205,1
394,671159,0.153400,0.144584,0.259737,1
395,671159,0.153400,0.144584,0.259737,1
396,671159,0.154750,0.144584,0.261605,1
397,671159,0.154000,0.144584,0.260568,1
398,671159,0.157050,0.144584,0.264771,1
399,671159,0.156450,0.144584,0.263947,1
400,671159,0.151750,0.144584,0.257444,1
401,671159,0.153350,0.144584,0.259668,1
402,671159,0.158250,0.144584,0.266414,1
403,671159,0.155300,0.144584,0.262364,1
404,671159,0.150450,0.144584,0.255630,1
405,671159,0.151000,0.144584,0.256398,1
406,671159,0.151000,0.144584,0.256398,1
407,671159,0.151050,0.144584,0.256468,1
408,671159,0.151050,0.144584,0.256468,1
409,671159,0.155050,0.144584,0.262019,1
410,671159,0.151950,0.144584,0.257722,1
411,671159,0.149400,0.144584,0.254159,1
412,671159,0.149450,0.144584,0.254229,1
413,671159,0.145400,0.144584,0.248518,1
414,671159,0.144900,0.144584,0.247808,1
415,671159,0.143050,0.144584,0.245173,1
416,671159,0.141950,0.144584,0.243600,1
417,671159,0.142050,0.144584,0.243744,1
418,671159,0.140250,0.144584,0.241160,1
419,671159,0.141700,0.144584,0.243242,1
420,671159,0.143750,0.144584,0.246172,1
421,671159,0.145250,0.144584,0.248305,1
422,671159,0.143100,0.144584,0.245245,1
423,671159,0.148500,0.144584,0.252895,1
424,671159,0.148250,0.144584,0.252544,1
425,671159,0.150700,0.144584,0.255979,1
426,671159,0.152200,0.144584,0.258070,1
427,671159,0.148800,0.144584,0.253317,1
428,671159,0.147150,0.144584,0.250994,1
429,671159,0.151700,0.144584,0.257374,1
430,671159,0.154950,0.144584,0.261881,1
431,671159,0.154950,0.144584,0.261881,1
432,671159,0.154400,0.144584,0.261121,1
433,671159,0.162400,0.144584,0.272052,1
434,671159,0.161450,0.144584,0.270768,1
435,671159,0.159200,0.144584,0.267711,1
436,671159,0.158000,0.144584,0.266072,1
437,671159,0.157750,0.144584,0.265730,1
438,671159,0.158650,0.144584,0.266960,1
439,671159,0.157700,0.144584,0.265661,1
440,671159,0.155700,0.144584,0.262915,1
441,671159,0.153200,0.144584,0.259460,1
442,671159,0.154150,0.144584,0.260776,1
443,671159,0.155700,0.144584,0.262915,1
444,671159,0.154050,0.144584,0.260637,1
445,671159,0.153700,0.144584,0.260153,1
446,671159,0.151800,0.144584,0.257514,1
447,671159,0.153800,0.144584,0.260291,1
448,671159,0.154950,0.144584,0.261881,1
449,671159,0.158700,0.144584,0.267029,1
450,671159,0.160100,0.144584,0.268936,1
451,671159,0.159350,0.144584,0.267915,1
452,671159,0.152900,0.144584,0.259043,1
453,671159,0.149900,0.144584,0.254860,1
454,671159,0.152500,0.144584,0.258487,1
455,671159,0.150100,0.144584,0.255140,1
456,671159,0.151700,0.144584,0.257374,1
457,671159,0.149850,0.144584,0.254790,1
458,671159,0.148050,0.144584,0.252262,1
459,671159,0.145450,0.144584,0.248589,1
460,671159,0.151100,0.144584,0.256538,1
461,671159,0.151700,0.144584,0.257374,1
462,671159,0.150750,0.144584,0.256049,1
463,671159,0.152300,0.144584,0.258209,1
464,671159,0.151050,0.144584,0.256468,1
465,671159,0.151100,0.144584,0.256538,1
466,671159,0.149300,0.144584,0.254019,1
467,671159,0.150050,0.144584,0.255070,1
468,671159,0.151500,0.144584,0.257095,1
469,671159,0.149900,0.144584,0.254860,1
470,671159,0.147050,0.144584,0.250853,1
471,671159,0.142400,0.144584,0.244244,1
472,671159,0.141600,0.144584,0.243099,1
473,671159,0.138850,0.144584,0.239141,1
474,671159,0.139800,0.144584,0.240512,1
475,671159,0.141200,0.144584,0.242525,1
476,671159,0.138150,0.144584,0.238129,1
477,671159,0.139050,0.144584,0.239430,1
478,671159,0.138550,0.144584,0.238708,1
479,671159,0.138950,0.144584,0.239286,1
480,671159,0.141050,0.144584,0.242310,1
481,671159,0.140450,0.144584,0.241448,1
482,671159,0.143600,0.144584,0.245958,1
483,671159,0.144350,0.144584,0.247026,1
484,671159,0.147000,0.144584,0.250782,1
485,671159,0.145350,0.144584,0.248447,1
486,671159,0.148050,0.144584,0.252262,1
487,671159,0.148250,0.144584,0.252544,1
488,671159,0.147000,0.144584,0.250782,1
489,671159,0.148000,0.144584,0.252192,1
490,671159,0.152900,0.144584,0.259043,1
491,671159,0.150000,0.144584,0.255000,1
492,671159,0.147700,0.144584,0.251769,1
493,671159,0.149850,0.144584,0.254790,1
494,671159,0.145200,0.144584,0.248234,1
495,671159,0.143950,0.144584,0.246457,1
496,671159,0.142700,0.144584,0.244673,1
497,671159,0.140250,0.144584,0.241160,1
498,671159,0.138200,0.144584,0.238202,1
499,671159,0.138350,0.144584,0.238419,1
500,671159,0.138300,0.144584,0.238346,1
501,671159,0.138950,0.144584,0.239286,1
502,671159,0.135100,0.144584,0.233696,1
503,671159,0.138250,0.144584,0.238274,1
504,671159,0.141700,0.144584,0.243242,1
505,671159,0.143450,0.144584,0.245744,1
506,671159,0.143000,0.144584,0.245102,1
507,671159,0.145350,0.144584,0.248447,1
508,671159,0.146600,0.144584,0.250217,1
509,671159,0.142800,0.144584,0.244816,1
510,671159,0.144500,0.144584,0.247240,1
511,671159,0.146250,0.144584,0.249722,1
512,671159,0.147200,0.144584,0.251064,1
513,671159,0.146750,0.144584,0.250429,1
514,671159,0.145550,0.144584,0.248730,1
515,671159,0.142900,0.144584,0.244959,1
516,671159,0.137450,0.144584,0.237115,1
517,671159,0.140300,0.144584,0.241232,1
518,671159,0.140600,0.144584,0.241663,1
519,671159,0.142050,0.144584,0.243744,1
520,671159,0.140400,0.144584,0.241376,1
521,671159,0.141500,0.144584,0.242955,1
522,671159,0.139800,0.144584,0.240512,1
523,671159,0.142400,0.144584,0.244244,1
524,671159,0.145700,0.144584,0.248943,1
525,671159,0.146850,0.144584,0.250570,1
526,671159,0.146200,0.144584,0.249651,1
527,671159,0.147350,0.144584,0.251276,1
528,671159,0.144350,0.144584,0.247026,1
529,671159,0.142500,0.144584,0.244387,1
530,671159,0.146900,0.144584,0.250641,1
531,671159,0.144650,0.144584,0.247453,1
532,671159,0.146950,0.144584,0.250711,1
533,671159,0.148400,0.144584,0.252755,1
534,671159,0.152350,0.144584,0.258279,1
535,671159,0.152800,0.144584,0.258904,1
536,671159,0.152000,0.144584,0.257792,1
537,671159,0.151250,0.144584,0.256747,1
538,671159,0.149550,0.144584,0.254370,1
539,671159,0.149500,0.144584,0.254300,1
540,671159,0.150900,0.144584,0.256258,1
541,671159,0.149750,0.144584,0.254650,1
542,671159,0.148550,0.144584,0.252966,1
543,671159,0.146250,0.144584,0.249722,1
544,671159,0.145650,0.144584,0.248872,1
545,671159,0.147400,0.144584,0.251346,1
546,671159,0.145500,0.144584,0.248660,1
547,671159,0.143550,0.144584,0.245887,1
548,671159,0.144750,0.144584,0.247595,1
549,671159,0.145700,0.144584,0.248943,1
550,671159,0.148800,0.144584,0.253317,1
551,671159,0.146800,0.144584,0.250500,1
552,671159,0.147100,0.144584,0.250923,1
553,671159,0.146250,0.144584,0.249722,1
554,671159,0.146550,0.144584,0.250146,1
555,671159,0.148200,0.144584,0.252474,1
556,671159,0.146350,0.144584,0.249863,1
557,671159,0.148000,0.144584,0.252192,1
558,671159,0.147600,0.144584,0.251628,1
559,671159,0.147150,0.144584,0.250994,1
560,671159,0.146000,0.144584,0.249368,1
561,671159,0.148050,0.144584,0.252262,1
562,671159,0.149550,0.144584,0.254370,1
563,671159,0.150100,0.144584,0.255140,1
564,671159,0.146200,0.144584,0.249651,1
565,671159,0.146300,0.144584,0.249793,1
566,671159,0.149800,0.144584,0.254720,1
567,671159,0.150400,0.144584,0.255560,1
568,671159,0.152250,0.144584,0.258140,1
569,671159,0.153000,0.144584,0.259182,1
570,671159,0.156700,0.144584,0.264290,1
571,671159,0.153950,0.144584,0.260499,1
572,671159,0.155300,0.144584,0.262364,1
573,671159,0.154600,0.144584,0.261398,1
574,671159,0.156150,0.144584,0.263534,1
575,671159,0.163800,0.144584,0.273939,1
576,671159,0.162300,0.144584,0.271917,1
577,671159,0.161650,0.144584,0.271039,1
578,671159,0.164800,0.144584,0.275282,1
579,671159,0.163100,0.144584,0.272997,1
580,671159,0.163150,0.144584,0.273064,1
581,671159,0.163050,0.144584,0.272929,1
582,671159,0.163600,0.144584,0.273670,1
583,671159,0.167050,0.144584,0.278289,1
584,671159,0.169750,0.144584,0.281870,1
585,671159,0.166100,0.144584,0.277022,1
586,671159,0.164250,0.144584,0.274544,1
587,671159,0.161950,0.144584,0.271444,1
588,671159,0.159200,0.144584,0.267711,1
589,671159,0.162550,0.144584,0.272255,1
590,671159,0.157300,0.144584,0.265113,1
591,671159,0.160550,0.144584,0.269547,1
592,671159,0.163250,0.144584,0.273199,1
593,671159,0.161900,0.144584,0.271377,1
594,671159,0.161000,0.144584,0.270158,1
595,671159,0.159800,0.144584,0.268528,1
596,671159,0.157550,0.144584,0.265456,1
597,671159,0.159100,0.144584,0.267574,1
598,671159,0.156450,0.144584,0.263947,1
599,671159,0.157050,0.144584,0.264771,1
600,671159,0.155150,0.144584,0.262157,1
601,671159,0.157700,0.144584,0.265661,1
602,671159,0.159250,0.144584,0.267779,1
603,671159,0.162550,0.144584,0.272255,1
604,671159,0.158300,0.144584,0.266482,1
605,671159,0.157400,0.144584,0.265250,1
606,671159,0.153750,0.144584,0.260222,1
607,671159,0.153500,0.144584,0.259875,1
608,671159,0.150350,0.144584,0.255490,1
609,671159,0.154900,0.144584,0.261812,1
610,671159,0.152050,0.144584,0.257862,1
611,671159,0.147400,0.144584,0.251346,1
612,671159,0.149750,0.144584,0.254650,1
613,671159,0.151650,0.144584,0.257305,1
614,671159,0.155350,0.144584,0.262433,1
615,671159,0.155350,0.144584,0.262433,1
616,671159,0.156000,0.144584,0.263328,1
617,671159,0.154650,0.144584,0.261467,1
618,671159,0.153900,0.144584,0.260430,1
619,671159,0.155650,0.144584,0.262846,1
620,671159,0.157850,0.144584,0.265867,1
621,671159,0.154750,0.144584,0.261605,1
622,671159,0.159800,0.144584,0.268528,1
623,671159,0.159950,0.144584,0.268732,1
624,671159,0.161550,0.144584,0.270903,1
625,671159,0.161650,0.144584,0.271039,1
626,671159,0.166350,0.144584,0.277355,1
627,671159,0.166400,0.144584,0.277422,1
628,671159,0.160200,0.144584,0.269072,1
629,671159,0.160750,0.144584,0.269819,1
630,671159,0.159100,0.144584,0.267574,1
631,671159,0.160150,0.144584,0.269004,1
632,671159,0.160650,0.144584,0.269683,1
633,671159,0.161700,0.144584,0.271106,1
