Generation,Position,Frequency,Effect,Heterozygosity,Origin
198,610140,0.759750,3.048570,0.365060,1
199,610140,0.759950,3.048570,0.364852,1
200,610140,0.758850,3.048570,0.365993,1
201,610140,0.764900,3.048570,0.359656,1
202,610140,0.767850,3.048570,0.356513,1
203,610140,0.770000,3.048570,0.354200,1
204,610140,0.771000,3.048570,0.353118,1
205,610140,0.769800,3.048570,0.354416,1
206,610140,0.776900,3.048570,0.346653,1
207,610140,0.777600,3.048570,0.345876,1
208,610140,0.780950,3.048570,0.342134,1
209,610140,0.779750,3.048570,0.343480,1
210,610140,0.781600,3.048570,0.341403,1
211,610140,0.787550,3.048570,0.334630,1
212,610140,0.787600,3.048570,0.334572,1
213,610140,0.793650,3.048570,0.327539,1
214,610140,0.793900,3.048570,0.327246,1
215,610140,0.796150,3.048570,0.324590,1
216,610140,0.792750,3.048570,0.328595,1
217,610140,0.792150,3.048570,0.329297,1
218,610140,0.787150,3.048570,0.335090,1
219,610140,0.793050,3.048570,0.328243,1
220,610140,0.794900,3.048570,0.326068,1
221,610140,0.802400,3.048570,0.317108,1
222,610140,0.800650,3.048570,0.319219,1
223,610140,0.799750,3.048570,0.320300,1
224,610140,0.801650,3.048570,0.318015,1
225,610140,0.801600,3.048570,0.318075,1
226,610140,0.804550,3.048570,0.314499,1
227,610140,0.807850,3.048570,0.310457,1
228,610140,0.811650,3.048570,0.305749,1
229,610140,0.818500,3.048570,0.297115,1
230,610140,0.816700,3.048570,0.299402,1
231,610140,0.816800,3.048570,0.299276,1
232,610140,0.817450,3.048570,0.298451,1
233,610140,0.816950,3.048570,0.299085,1
234,610140,0.818950,3.048570,0.296542,1
235,610140,0.821050,3.048570,0.293854,1
236,610140,0.818900,3.048570,0.296606,1
237,610140,0.822800,3.048570,0.291600,1
238,610140,0.828550,3.048570,0.284110,1
239,610140,0.831800,3.048570,0.279818,1
240,610140,0.832800,3.048570,0.278488,1
241,610140,0.833250,3.048570,0.277889,1
242,610140,0.833550,3.048570,0.277489,1
243,610140,0.836300,3.048570,0.273805,1
244,610140,0.843100,3.048570,0.264565,1
245,610140,0.840000,3.048570,0.268800,1
246,610140,0.839050,3.048570,0.270090,1
247,610140,0.839700,3.048570,0.269208,1
248,610140,0.842650,3.048570,0.265182,1
249,610140,0.840250,3.048570,0.268460,1
250,610140,0.838600,3.048570,0.270700,1
251,610140,0.837300,3.048570,0.272457,1
252,610140,0.840900,3.048570,0.267574,1
253,610140,0.844350,3.048570,0.262846,1
254,610140,0.841050,3.048570,0.267370,1
255,610140,0.847400,3.048570,0.258626,1
256,610140,0.849100,3.048570,0.256258,1
257,610140,0.847450,3.048570,0.258557,1
258,610140,0.849650,3.048570,0.255490,1
259,610140,0.848800,3.048570,0.256677,1
260,610140,0.841850,3.048570,0.266277,1
261,610140,0.847000,3.048570,0.259182,1
262,610140,0.848300,3.048570,0.257374,1
263,610140,0.846650,3.048570,0.259668,1
264,610140,0.844900,3.048570,0.262088,1
265,610140,0.849700,3.048570,0.255420,1
266,610140,0.852000,3.048570,0.252192,1
267,610140,0.852200,3.048570,0.251910,1
268,610140,0.855400,3.048570,0.247382,1
269,610140,0.847150,3.048570,0.258974,1
270,610140,0.847350,3.048570,0.258696,1
271,610140,0.848150,3.048570,0.257583,1
272,610140,0.849350,3.048570,0.255909,1
273,610140,0.851450,3.048570,0.252966,1
274,610140,0.854350,3.048570,0.248872,1
275,610140,0.856350,3.048570,0.246029,1
276,610140,0.859750,3.048570,0.241160,1
277,610140,0.858650,3.048570,0.242740,1
278,610140,0.859450,3.048570,0.241591,1
279,610140,0.858000,3.048570,0.243672,1
280,610140,0.855400,3.048570,0.247382,1
281,610140,0.856300,3.048570,0.246101,1
282,610140,0.862850,3.048570,0.236680,1
283,610140,0.860150,3.048570,0.240584,1
284,610140,0.861850,3.048570,0.238129,1
285,610140,0.866000,3.048570,0.232088,1
286,610140,0.863550,3.048570,0.235663,1
287,610140,0.863600,3.048570,0.235590,1
288,610140,0.867750,3.048570,0.229520,1
289,610140,0.866750,3.048570,0.230989,1
290,610140,0.867450,3.048570,0.229961,1
291,610140,0.866050,3.048570,0.232015,1
292,610140,0.871100,3.048570,0.224570,1
293,610140,0.869950,3.048570,0.226274,1
294,610140,0.869150,3.048570,0.227457,1
295,610140,0.874350,3.048570,0.219724,1
296,610140,0.874900,3.048570,0.218900,1
297,610140,0.876750,3.048570,0.216119,1
298,610140,0.874300,3.048570,0.219799,1
299,610140,0.868500,3.048570,0.228415,1
300,610140,0.868750,3.048570,0.228047,1
301,610140,0.866400,3.048570,0.231502,1
302,610140,0.870550,3.048570,0.225385,1
303,610140,0.868100,3.048570,0.229005,1
304,610140,0.868000,3.048570,0.229152,1
305,610140,0.867300,3.048570,0.230181,1
306,610140,0.868050,3.048570,0.229078,1
307,610140,0.869050,3.048570,0.227604,1
308,610140,0.874950,3.048570,0.218825,1
309,610140,0.875700,3.048570,0.217699,1
310,610140,0.879400,3.048570,0.212111,1
311,610140,0.880200,3.048570,0.210896,1
312,610140,0.886000,3.048570,0.202008,1
313,610140,0.888600,3.048570,0.197980,1
314,610140,0.891150,3.048570,0.194003,1
315,610140,0.888700,3.048570,0.197825,1
316,610140,0.893800,3.048570,0.189843,1
317,610140,0.893600,3.048570,0.190158,1
318,610140,0.894800,3.048570,0.188266,1
319,610140,0.897400,3.048570,0.184146,1
320,610140,0.896350,3.048570,0.185813,1
321,610140,0.898700,3.048570,0.182077,1
322,610140,0.901350,3.048570,0.177836,1
323,610140,0.901900,3.048570,0.176953,1
324,610140,0.905750,3.048570,0.170734,1
325,610140,0.906850,3.048570,0.168946,1
326,610140,0.909400,3.048570,0.164783,1
327,610140,0.908050,3.048570,0.166990,1
328,610140,0.909800,3.048570,0.164128,1
329,610140,0.910050,3.048570,0.163718,1
330,610140,0.911000,3.048570,0.162158,1
331,610140,0.912250,3.048570,0.160100,1
332,610140,0.909950,3.048570,0.163882,1
333,610140,0.910400,3.048570,0.163144,1
334,610140,0.908650,3.048570,0.166010,1
335,610140,0.912650,3.048570,0.159440,1
336,610140,0.912550,3.048570,0.159605,1
337,610140,0.913350,3.048570,0.158284,1
338,610140,0.913650,3.048570,0.157787,1
339,610140,0.914150,3.048570,0.156960,1
340,610140,0.914300,3.048570,0.156711,1
341,610140,0.913850,3.048570,0.157456,1
342,610140,0.915450,3.048570,0.154803,1
343,610140,0.916450,3.048570,0.153139,1
344,610140,0.915200,3.048570,0.155218,1
345,610140,0.918400,3.048570,0.149883,1
346,610140,0.922450,3.048570,0.143072,1
347,610140,0.923550,3.048570,0.141211,1
348,610140,0.924600,3.048570,0.139430,1
349,610140,0.923800,3.048570,0.140787,1
350,610140,0.926450,3.048570,0.136281,1
351,610140,0.928950,3.048570,0.132004,1
352,610140,0.931750,3.048570,0.127184,1
353,610140,0.932750,3.048570,0.125455,1
354,610140,0.932800,3.048570,0.125368,1
355,610140,0.933300,3.048570,0.124502,1
356,610140,0.935300,3.048570,0.121028,1
357,610140,0.934950,3.048570,0.121637,1
358,610140,0.934050,3.048570,0.123201,1
359,610140,0.934650,3.048570,0.122159,1
360,610140,0.935900,3.048570,0.119982,1
361,610140,0.933900,3.048570,0.123462,1
362,610140,0.935750,3.048570,0.120244,1
363,610140,0.936350,3.048570,0.119197,1
364,610140,0.940400,3.048570,0.112096,1
365,610140,0.941450,3.048570,0.110244,1
366,610140,0.943950,3.048570,0.105817,1
367,610140,0.941700,3.048570,0.109802,1
368,610140,0.942650,3.048570,0.108122,1
369,610140,0.940150,3.048570,0.112536,1
370,610140,0.940050,3.048570,0.112712,1
371,610140,0.942250,3.048570,0.108830,1
372,610140,0.943050,3.048570,0.107413,1
373,610140,0.943050,3.048570,0.107413,1
374,610140,0.944300,3.048570,0.105195,1
375,610140,0.946450,3.048570,0.101365,1
376,610140,0.945950,3.048570,0.102257,1
377,610140,0.947550,3.048570,0.099398,1
378,610140,0.948300,3.048570,0.098054,1
379,610140,0.948900,3.048570,0.096978,1
380,610140,0.946500,3.048570,0.101275,1
381,610140,0.946350,3.048570,0.101543,1
382,610140,0.943100,3.048570,0.107325,1
383,610140,0.946250,3.048570,0.101722,1
384,610140,0.947050,3.048570,0.100293,1
385,610140,0.950300,3.048570,0.094460,1
386,610140,0.949400,3.048570,0.096079,1
387,610140,0.950600,3.048570,0.093919,1
388,610140,0.952450,3.048570,0.090578,1
389,610140,0.955100,3.048570,0.085768,1
390,610140,0.952450,3.048570,0.090578,1
391,610140,0.952800,3.048570,0.089944,1
392,610140,0.952150,3.048570,0.091121,1
393,610140,0.953000,3.048570,0.089582,1
394,610140,0.951900,3.048570,0.091573,1
395,610140,0.951300,3.048570,0.092657,1
396,610140,0.951250,3.048570,0.092747,1
397,610140,0.952000,3.048570,0.091392,1
398,610140,0.953350,3.048570,0.088948,1
399,610140,0.954400,3.048570,0.087041,1
400,610140,0.953900,3.048570,0.087950,1
401,610140,0.952800,3.048570,0.089944,1
402,610140,0.955450,3.048570,0.085131,1
403,610140,0.954200,3.048570,0.087405,1
404,610140,0.957400,3.048570,0.081570,1
405,610140,0.958000,3.048570,0.080472,1
406,610140,0.959050,3.048570,0.078546,1
407,610140,0.959350,3.048570,0.077995,1
408,610140,0.959450,3.048570,0.077811,1
409,610140,0.960250,3.048570,0.076340,1
410,610140,0.962350,3.048570,0.072465,1
411,610140,0.959750,3.048570,0.077260,1
412,610140,0.963150,3.048570,0.070984,1
413,610140,0.963150,3.048570,0.070984,1
414,610140,0.964150,3.048570,0.069130,1
415,610140,0.963050,3.048570,0.071169,1
416,610140,0.963800,3.048570,0.069779,1
417,610140,0.962350,3.048570,0.072465,1
418,610140,0.960450,3.048570,0.075972,1
419,610140,0.962000,3.048570,0.073112,1
420,610140,0.962600,3.048570,0.072002,1
421,610140,0.959950,3.048570,0.076892,1
422,610140,0.961050,3.048570,0.074866,1
423,610140,0.959700,3.048570,0.077352,1
424,610140,0.958750,3.048570,0.079097,1
425,610140,0.959450,3.048570,0.077811,1
426,610140,0.959150,3.048570,0.078363,1
427,610140,0.960550,3.048570,0.075787,1
428,610140,0.961200,3.048570,0.074589,1
429,610140,0.961950,3.048570,0.073204,1
430,610140,0.963150,3.048570,0.070984,1
431,610140,0.961900,3.048570,0.073297,1
432,610140,0.961700,3.048570,0.073666,1
433,610140,0.962200,3.048570,0.072742,1
434,610140,0.961100,3.048570,0.074774,1
435,610140,0.959450,3.048570,0.077811,1
436,610140,0.958600,3.048570,0.079372,1
437,610140,0.958650,3.048570,0.079280,1
438,610140,0.958350,3.048570,0.079831,1
439,610140,0.959000,3.048570,0.078638,1
440,610140,0.961000,3.048570,0.074958,1
441,610140,0.962200,3.048570,0.072742,1
442,610140,0.962000,3.048570,0.073112,1
443,610140,0.963200,3.048570,0.070892,1
444,610140,0.965400,3.048570,0.066806,1
445,610140,0.967000,3.048570,0.063822,1
446,610140,0.966450,3.048570,0.064849,1
447,610140,0.967700,3.048570,0.062513,1
448,610140,0.966900,3.048570,0.064009,1
449,610140,0.967000,3.048570,0.063822,1
450,610140,0.965950,3.048570,0.065781,1
451,610140,0.966150,3.048570,0.065408,1
452,610140,0.966650,3.048570,0.064476,1
453,610140,0.966350,3.048570,0.065035,1
454,610140,0.964950,3.048570,0.067643,1
455,610140,0.964650,3.048570,0.068201,1
456,610140,0.964850,3.048570,0.067829,1
457,610140,0.965450,3.048570,0.066713,1
458,610140,0.965300,3.048570,0.066992,1
459,610140,0.967150,3.048570,0.063542,1
460,610140,0.967400,3.048570,0.063074,1
461,610140,0.968050,3.048570,0.061858,1
462,610140,0.966800,3.048570,0.064196,1
463,610140,0.967800,3.048570,0.062326,1
464,610140,0.968950,3.048570,0.060172,1
465,610140,0.969600,3.048570,0.058952,1
466,610140,0.970750,3.048570,0.056789,1
467,610140,0.970550,3.048570,0.057165,1
468,610140,0.972350,3.048570,0.053771,1
469,610140,0.971850,3.048570,0.054715,1
470,610140,0.973400,3.048570,0.051785,1
471,610140,0.973600,3.048570,0.051406,1
472,610140,0.972850,3.048570,0.052826,1
473,610140,0.971950,3.048570,0.054526,1
474,610140,0.971750,3.048570,0.054904,1
475,610140,0.972650,3.048570,0.053204,1
476,610140,0.971850,3.048570,0.054715,1
477,610140,0.971000,3.048570,0.056318,1
478,610140,0.971750,3.048570,0.054904,1
479,610140,0.970850,3.048570,0.056601,1
480,610140,0.970500,3.048570,0.057259,1
481,610140,0.971550,3.048570,0.055281,1
482,610140,0.972550,3.048570,0.053393,1
483,610140,0.972250,3.048570,0.053960,1
484,610140,0.971150,3.048570,0.056035,1
485,610140,0.971950,3.048570,0.054526,1
486,610140,0.972900,3.048570,0.052731,1
487,610140,0.974000,3.048570,0.050648,1
488,610140,0.972500,3.048570,0.053487,1
489,610140,0.970450,3.048570,0.057354,1
490,610140,0.970050,3.048570,0.058106,1
491,610140,0.971100,3.048570,0.056130,1
492,610140,0.971900,3.048570,0.054621,1
493,610140,0.971550,3.048570,0.055281,1
494,610140,0.971500,3.048570,0.055375,1
495,610140,0.972700,3.048570,0.053109,1
496,610140,0.971500,3.048570,0.055375,1
497,610140,0.971150,3.048570,0.056035,1
498,610140,0.970150,3.048570,0.057918,1
499,610140,0.970250,3.048570,0.057730,1
500,610140,0.969950,3.048570,0.058294,1
501,610140,0.968800,3.048570,0.060453,1
502,610140,0.969350,3.048570,0.059421,1
503,610140,0.970200,3.048570,0.057824,1
504,610140,0.971600,3.048570,0.055187,1
505,610140,0.972100,3.048570,0.054243,1
506,610140,0.972450,3.048570,0.053582,1
507,610140,0.973450,3.048570,0.051690,1
508,610140,0.974750,3.048570,0.049225,1
509,610140,0.975350,3.048570,0.048085,1
510,610140,0.973750,3.048570,0.051122,1
511,610140,0.974100,3.048570,0.050458,1
512,610140,0.975100,3.048570,0.048560,1
513,610140,0.975850,3.048570,0.047134,1
514,610140,0.977000,3.048570,0.044942,1
515,610140,0.978600,3.048570,0.041884,1
516,610140,0.978050,3.048570,0.042936,1
517,610140,0.979450,3.048570,0.040255,1
518,610140,0.977600,3.048570,0.043796,1
519,610140,0.977800,3.048570,0.043414,1
520,610140,0.977700,3.048570,0.043605,1
521,610140,0.977400,3.048570,0.044178,1
522,610140,0.979350,3.048570,0.040447,1
523,610140,0.978750,3.048570,0.041597,1
524,610140,0.976200,3.048570,0.046467,1
525,610140,0.974300,3.048570,0.050079,1
526,610140,0.976450,3.048570,0.045991,1
527,610140,0.977350,3.048570,0.044274,1
528,610140,0.977350,3.048570,0.044274,1
529,610140,0.976450,3.048570,0.045991,1
530,610140,0.976900,3.048570,0.045133,1
531,610140,0.975900,3.048570,0.047038,1
532,610140,0.977400,3.048570,0.044178,1
533,610140,0.976100,3.048570,0.046658,1
534,610140,0.975350,3.048570,0.048085,1
535,610140,0.973850,3.048570,0.050932,1
536,610140,0.973250,3.048570,0.052069,1
537,610140,0.973800,3.048570,0.051027,1
538,610140,0.974400,3.048570,0.049889,1
539,610140,0.972600,3.048570,0.053298,1
540,610140,0.971950,3.048570,0.054526,1
541,610140,0.972750,3.048570,0.053015,1
542,610140,0.971600,3.048570,0.055187,1
543,610140,0.972950,3.048570,0.052637,1
544,610140,0.972350,3.048570,0.053771,1
545,610140,0.971500,3.048570,0.055375,1
546,610140,0.970800,3.048570,0.056695,1
547,610140,0.970850,3.048570,0.056601,1
548,610140,0.971800,3.048570,0.054810,1
549,610140,0.971500,3.048570,0.055375,1
550,610140,0.970250,3.048570,0.057730,1
551,610140,0.971950,3.048570,0.054526,1
552,610140,0.971800,3.048570,0.054810,1
553,610140,0.971900,3.048570,0.054621,1
554,610140,0.972350,3.048570,0.053771,1
555,610140,0.971650,3.048570,0.055093,1
556,610140,0.972000,3.048570,0.054432,1
557,610140,0.972500,3.048570,0.053487,1
558,610140,0.972250,3.048570,0.053960,1
559,610140,0.973350,3.048570,0.051880,1
560,610140,0.973050,3.048570,0.052447,1
561,610140,0.972400,3.048570,0.053676,1
562,610140,0.973100,3.048570,0.052353,1
563,610140,0.972100,3.048570,0.054243,1
564,610140,0.973600,3.048570,0.051406,1
565,610140,0.972750,3.048570,0.053015,1
566,610140,0.972700,3.048570,0.053109,1
567,610140,0.973400,3.048570,0.051785,1
568,610140,0.972800,3.048570,0.052920,1
569,610140,0.972750,3.048570,0.053015,1
570,610140,0.974750,3.048570,0.049225,1
571,610140,0.975800,3.048570,0.047229,1
572,610140,0.977600,3.048570,0.043796,1
573,610140,0.977400,3.048570,0.044178,1
574,610140,0.976900,3.048570,0.045133,1
575,610140,0.978200,3.048570,0.042650,1
576,610140,0.976200,3.048570,0.046467,1
577,610140,0.977100,3.048570,0.044751,1
578,610140,0.977800,3.048570,0.043414,1
579,610140,0.978150,3.048570,0.042745,1
580,610140,0.978300,3.048570,0.042458,1
581,610140,0.979400,3.048570,0.040351,1
582,610140,0.977700,3.048570,0.043605,1
583,610140,0.977350,3.048570,0.044274,1
584,610140,0.975900,3.048570,0.047038,1
585,610140,0.975800,3.048570,0.047229,1
586,610140,0.976950,3.048570,0.045037,1
587,610140,0.977150,3.048570,0.044656,1
588,610140,0.978150,3.048570,0.042745,1
589,610140,0.978500,3.048570,0.042075,1
590,610140,0.979000,3.048570,0.041118,1
591,610140,0.979150,3.048570,0.040831,1
592,610140,0.980800,3.048570,0.037663,1
593,610140,0.979900,3.048570,0.039392,1
594,610140,0.979650,3.048570,0.039872,1
595,610140,0.980000,3.048570,0.039200,1
596,610140,0.980150,3.048570,0.038912,1
597,610140,0.980100,3.048570,0.039008,1
598,610140,0.980650,3.048570,0.037951,1
599,610140,0.980850,3.048570,0.037567,1
600,610140,0.980450,3.048570,0.038336,1
601,610140,0.979500,3.048570,0.040159,1
602,610140,0.981250,3.048570,0.036797,1
603,610140,0.981600,3.048570,0.036123,1
604,610140,0.981750,3.048570,0.035834,1
605,610140,0.981600,3.048570,0.036123,1
606,610140,0.982750,3.048570,0.033905,1
607,610140,0.981750,3.048570,0.035834,1
608,610140,0.981250,3.048570,0.036797,1
609,610140,0.981650,3.048570,0.036027,1
610,610140,0.981450,3.048570,0.036412,1
611,610140,0.981600,3.048570,0.036123,1
612,610140,0.981800,3.048570,0.035738,1
613,610140,0.980900,3.048570,0.037470,1
614,610140,0.981050,3.048570,0.037182,1
615,610140,0.981600,3.048570,0.036123,1
616,610140,0.981650,3.048570,0.036027,1
617,610140,0.982250,3.048570,0.034870,1
618,610140,0.982250,3.048570,0.034870,1
619,610140,0.982850,3.048570,0.033712,1
620,610140,0.982900,3.048570,0.033615,1
621,610140,0.983750,3.048570,0.031972,1
622,610140,0.983750,3.048570,0.031972,1
623,610140,0.983200,3.048570,0.033036,1
624,610140,0.983400,3.048570,0.032649,1
625,610140,0.981900,3.048570,0.035545,1
626,610140,0.983550,3.048570,0.032359,1
627,610140,0.982650,3.048570,0.034098,1
628,610140,0.983550,3.048570,0.032359,1
629,610140,0.984050,3.048570,0.031391,1
630,610140,0.984050,3.048570,0.031391,1
631,610140,0.984700,3.048570,0.030132,1
632,610140,0.985700,3.048570,0.028191,1
633,610140,0.985700,3.048570,0.028191,1
