Generation,Position,Frequency,Effect,Heterozygosity,Origin
76,1071654,0.000100,0.659236,0.000200,1
77,1071654,0.000150,0.659236,0.000300,1
78,1071654,0.000350,0.659236,0.000700,1
79,1071654,0.000250,0.659236,0.000500,1
80,1071654,0.000250,0.659236,0.000500,1
81,1071654,0.000350,0.659236,0.000700,1
82,1071654,0.000300,0.659236,0.000600,1
83,1071654,0.000100,0.659236,0.000200,1
84,1071654,0.000050,0.659236,0.000100,1
85,1071654,0.000100,0.659236,0.000200,1
86,1071654,0.000050,0.659236,0.000100,1
87,368063,0.004800,4.007926,0.009554,1
88,368063,0.004650,4.007926,0.009257,1
89,368063,0.004850,4.007926,0.009653,1
90,368063,0.004250,4.007926,0.008464,1
91,368063,0.004150,4.007926,0.008266,1
92,368063,0.004300,4.007926,0.008563,1
93,368063,0.004750,4.007926,0.009455,1
94,368063,0.004550,4.007926,0.009059,1
95,368063,0.004750,4.007926,0.009455,1
96,368063,0.004450,4.007926,0.008860,1
97,368063,0.004000,4.007926,0.007968,1
98,368063,0.003700,4.007926,0.007373,1
99,368063,0.003300,4.007926,0.006578,1
100,368063,0.003300,4.007926,0.006578,1
101,368063,0.003500,4.007926,0.006976,1
102,368063,0.003600,4.007926,0.007174,1
103,368063,0.003250,4.007926,0.006479,1
104,368063,0.003400,4.007926,0.006777,1
105,368063,0.003600,4.007926,0.007174,1
106,368063,0.003650,4.007926,0.007273,1
107,368063,0.003050,4.007926,0.006081,1
108,368063,0.002350,4.007926,0.004689,1
109,368063,0.002100,4.007926,0.004191,1
110,368063,0.002700,4.007926,0.005385,1
111,368063,0.002350,4.007926,0.004689,1
112,368063,0.002250,4.007926,0.004490,1
113,368063,0.001950,4.007926,0.003892,1
114,368063,0.002200,4.007926,0.004390,1
115,368063,0.002050,4.007926,0.004092,1
116,368063,0.002000,4.007926,0.003992,1
117,368063,0.002450,4.007926,0.004888,1
118,368063,0.002750,4.007926,0.005485,1
119,368063,0.002550,4.007926,0.005087,1
120,368063,0.002900,4.007926,0.005783,1
121,368063,0.002600,4.007926,0.005186,1
122,368063,0.001600,4.007926,0.003195,1
123,368063,0.001450,4.007926,0.002896,1
124,368063,0.001400,4.007926,0.002796,1
125,368063,0.001450,4.007926,0.002896,1
126,368063,0.001650,4.007926,0.003295,1
127,368063,0.001500,4.007926,0.002996,1
128,368063,0.001550,4.007926,0.003095,1
129,368063,0.001100,4.007926,0.002198,1
130,368063,0.001200,4.007926,0.002397,1
131,368063,0.001400,4.007926,0.002796,1
132,368063,0.001150,4.007926,0.002297,1
133,368063,0.001450,4.007926,0.002896,1
134,368063,0.001550,4.007926,0.003095,1
135,368063,0.001800,4.007926,0.003594,1
136,368063,0.001600,4.007926,0.003195,1
137,368063,0.002000,4.007926,0.003992,1
138,368063,0.002300,4.007926,0.004589,1
139,368063,0.002100,4.007926,0.004191,1
140,368063,0.002150,4.007926,0.004291,1
141,368063,0.002450,4.007926,0.004888,1
142,368063,0.002600,4.007926,0.005186,1
143,368063,0.002750,4.007926,0.005485,1
144,368063,0.003500,4.007926,0.006976,1
145,368063,0.003300,4.007926,0.006578,1
146,368063,0.002850,4.007926,0.005684,1
147,368063,0.003400,4.007926,0.006777,1
148,368063,0.003400,4.007926,0.006777,1
149,368063,0.003250,4.007926,0.006479,1
150,368063,0.002900,4.007926,0.005783,1
151,368063,0.002900,4.007926,0.005783,1
152,368063,0.002750,4.007926,0.005485,1
153,368063,0.002950,4.007926,0.005883,1
154,368063,0.004050,4.007926,0.008067,1
155,368063,0.003450,4.007926,0.006876,1
156,368063,0.003500,4.007926,0.006976,1
157,368063,0.003100,4.007926,0.006181,1
158,368063,0.003300,4.007926,0.006578,1
159,368063,0.002950,4.007926,0.005883,1
160,368063,0.002900,4.007926,0.005783,1
161,368063,0.002600,4.007926,0.005186,1
162,368063,0.002600,4.007926,0.005186,1
163,368063,0.002350,4.007926,0.004689,1
164,368063,0.002400,4.007926,0.004788,1
165,368063,0.002300,4.007926,0.004589,1
166,368063,0.001750,4.007926,0.003494,1
167,368063,0.001750,4.007926,0.003494,1
168,368063,0.002000,4.007926,0.003992,1
169,843902,0.001600,0.755695,0.003195,1
170,368063,0.001400,4.007926,0.002796,1
171,368063,0.002000,4.007926,0.003992,1
172,843902,0.002100,0.755695,0.004191,1
173,843902,0.001850,0.755695,0.003693,1
174,843902,0.001750,0.755695,0.003494,1
175,843902,0.001750,0.755695,0.003494,1
176,843902,0.001650,0.755695,0.003295,1
177,843902,0.001300,0.755695,0.002597,1
178,843902,0.001350,0.755695,0.002696,1
179,843902,0.001150,0.755695,0.002297,1
180,843902,0.001350,0.755695,0.002696,1
181,843902,0.001550,0.755695,0.003095,1
182,843902,0.001500,0.755695,0.002996,1
183,843902,0.001700,0.755695,0.003394,1
184,843902,0.001300,0.755695,0.002597,1
185,843902,0.001100,0.755695,0.002198,1
186,843902,0.001000,0.755695,0.001998,1
187,843902,0.001000,0.755695,0.001998,1
188,843902,0.001250,0.755695,0.002497,1
189,843902,0.001550,0.755695,0.003095,1
190,843902,0.001400,0.755695,0.002796,1
191,843902,0.001050,0.755695,0.002098,1
192,843902,0.001500,0.755695,0.002996,1
193,843902,0.001200,0.755695,0.002397,1
194,843902,0.001200,0.755695,0.002397,1
195,843902,0.001500,0.755695,0.002996,1
196,843902,0.001450,0.755695,0.002896,1
197,843902,0.001500,0.755695,0.002996,1
198,843902,0.001500,0.755695,0.002996,1
199,843902,0.001700,0.755695,0.003394,1
200,843902,0.001450,0.755695,0.002896,1
201,843902,0.000950,0.755695,0.001898,1
202,843902,0.001050,0.755695,0.002098,1
203,843902,0.000650,0.755695,0.001299,1
204,843902,0.000550,0.755695,0.001099,1
205,843902,0.000700,0.755695,0.001399,1
206,843902,0.000850,0.755695,0.001699,1
207,843902,0.000600,0.755695,0.001199,1
208,843902,0.000550,0.755695,0.001099,1
209,843902,0.000400,0.755695,0.000800,1
210,843902,0.000300,0.755695,0.000600,1
211,843902,0.000300,0.755695,0.000600,1
212,843902,0.000250,0.755695,0.000500,1
213,843902,0.000300,0.755695,0.000600,1
214,843902,0.000100,0.755695,0.000200,1
215,368063,0.002300,4.007926,0.004589,1
216,368063,0.002100,4.007926,0.004191,1
217,368063,0.002300,4.007926,0.004589,1
218,368063,0.001750,4.007926,0.003494,1
219,368063,0.002050,4.007926,0.004092,1
220,368063,0.002600,4.007926,0.005186,1
221,368063,0.002400,4.007926,0.004788,1
222,368063,0.002150,4.007926,0.004291,1
223,368063,0.002500,4.007926,0.004988,1
224,368063,0.002750,4.007926,0.005485,1
225,368063,0.002800,4.007926,0.005584,1
226,368063,0.003200,4.007926,0.006380,1
227,368063,0.003050,4.007926,0.006081,1
228,368063,0.003650,4.007926,0.007273,1
229,368063,0.003900,4.007926,0.007770,1
230,368063,0.003950,4.007926,0.007869,1
231,368063,0.004200,4.007926,0.008365,1
232,1067587,0.003950,1.752328,0.007869,1
233,368063,0.003500,4.007926,0.006976,1
234,368063,0.003400,4.007926,0.006777,1
235,368063,0.003500,4.007926,0.006976,1
236,1067587,0.003600,1.752328,0.007174,1
237,368063,0.003950,4.007926,0.007869,1
238,368063,0.003850,4.007926,0.007670,1
239,1067587,0.003600,1.752328,0.007174,1
240,1067587,0.003350,1.752328,0.006678,1
241,1067587,0.002550,1.752328,0.005087,1
242,1067587,0.002500,1.752328,0.004988,1
243,1067587,0.002750,1.752328,0.005485,1
244,1067587,0.002800,1.752328,0.005584,1
245,1067587,0.002650,1.752328,0.005286,1
246,1067587,0.002300,1.752328,0.004589,1
247,1067587,0.002400,1.752328,0.004788,1
248,1067587,0.002250,1.752328,0.004490,1
249,1067587,0.002500,1.752328,0.004988,1
250,1067587,0.002550,1.752328,0.005087,1
251,1067587,0.002750,1.752328,0.005485,1
252,1067587,0.002600,1.752328,0.005186,1
253,1067587,0.002900,1.752328,0.005783,1
254,1067587,0.002300,1.752328,0.004589,1
255,1067587,0.002000,1.752328,0.003992,1
256,1067587,0.002400,1.752328,0.004788,1
257,1067587,0.002150,1.752328,0.004291,1
258,1067587,0.001700,1.752328,0.003394,1
259,1067587,0.001400,1.752328,0.002796,1
260,1067587,0.001350,1.752328,0.002696,1
261,1067587,0.001500,1.752328,0.002996,1
262,1067587,0.001950,1.752328,0.003892,1
263,1067587,0.002550,1.752328,0.005087,1
264,1067587,0.002650,1.752328,0.005286,1
265,1067587,0.002100,1.752328,0.004191,1
266,1067587,0.001800,1.752328,0.003594,1
267,1067587,0.001850,1.752328,0.003693,1
268,1067587,0.001550,1.752328,0.003095,1
269,1067587,0.001450,1.752328,0.002896,1
270,1067587,0.001750,1.752328,0.003494,1
271,1067587,0.001550,1.752328,0.003095,1
272,1067587,0.001450,1.752328,0.002896,1
273,1067587,0.001500,1.752328,0.002996,1
274,1067587,0.001650,1.752328,0.003295,1
275,1067587,0.001450,1.752328,0.002896,1
276,1067587,0.001600,1.752328,0.003195,1
277,1067587,0.001650,1.752328,0.003295,1
278,1067587,0.001050,1.752328,0.002098,1
279,1067587,0.001000,1.752328,0.001998,1
280,1067587,0.001100,1.752328,0.002198,1
281,1067587,0.001400,1.752328,0.002796,1
282,1067587,0.001300,1.752328,0.002597,1
283,1067587,0.001200,1.752328,0.002397,1
284,1067587,0.001150,1.752328,0.002297,1
285,1067587,0.001200,1.752328,0.002397,1
286,1067587,0.001400,1.752328,0.002796,1
287,1067587,0.001100,1.752328,0.002198,1
288,1067587,0.001250,1.752328,0.002497,1
289,1067587,0.001600,1.752328,0.003195,1
290,1067587,0.001700,1.752328,0.003394,1
291,1067587,0.001800,1.752328,0.003594,1
292,1067587,0.001400,1.752328,0.002796,1
293,1067587,0.001150,1.752328,0.002297,1
294,1067587,0.001450,1.752328,0.002896,1
295,1067587,0.001400,1.752328,0.002796,1
296,1067587,0.001050,1.752328,0.002098,1
297,1067587,0.000850,1.752328,0.001699,1
298,1067587,0.001000,1.752328,0.001998,1
299,1067587,0.000950,1.752328,0.001898,1
300,1067587,0.000950,1.752328,0.001898,1
301,1067587,0.001100,1.752328,0.002198,1
302,1067587,0.001050,1.752328,0.002098,1
303,1067587,0.001000,1.752328,0.001998,1
304,1067587,0.000700,1.752328,0.001399,1
305,1067587,0.000600,1.752328,0.001199,1
306,1067587,0.000450,1.752328,0.000900,1
307,1067587,0.000500,1.752328,0.001000,1
308,1067587,0.000600,1.752328,0.001199,1
309,1067587,0.000650,1.752328,0.001299,1
310,1067587,0.000950,1.752328,0.001898,1
311,1067587,0.000850,1.752328,0.001699,1
312,1067587,0.000600,1.752328,0.001199,1
313,1067587,0.000550,1.752328,0.001099,1
314,1067587,0.000500,1.752328,0.001000,1
315,1067587,0.000350,1.752328,0.000700,1
316,1067587,0.000350,1.752328,0.000700,1
317,1067587,0.000600,1.752328,0.001199,1
318,1067587,0.000450,1.752328,0.000900,1
319,1067587,0.000600,1.752328,0.001199,1
320,1067587,0.000700,1.752328,0.001399,1
321,1067587,0.000900,1.752328,0.001798,1
322,1067587,0.000550,1.752328,0.001099,1
323,1067587,0.000550,1.752328,0.001099,1
324,1067587,0.000450,1.752328,0.000900,1
325,1067587,0.000500,1.752328,0.001000,1
326,1067587,0.000800,1.752328,0.001599,1
327,1067587,0.000450,1.752328,0.000900,1
328,1067587,0.000700,1.752328,0.001399,1
329,1067587,0.000900,1.752328,0.001798,1
330,1067587,0.000950,1.752328,0.001898,1
331,1067587,0.000750,1.752328,0.001499,1
332,1067587,0.000400,1.752328,0.000800,1
333,1067587,0.000550,1.752328,0.001099,1
334,1067587,0.000400,1.752328,0.000800,1
335,1067587,0.000300,1.752328,0.000600,1
336,1067587,0.000400,1.752328,0.000800,1
337,1067587,0.000250,1.752328,0.000500,1
338,1067587,0.000250,1.752328,0.000500,1
339,1067587,0.000450,1.752328,0.000900,1
340,1067587,0.000650,1.752328,0.001299,1
341,1067587,0.000800,1.752328,0.001599,1
342,1067587,0.000950,1.752328,0.001898,1
343,1067587,0.000700,1.752328,0.001399,1
344,1067587,0.000550,1.752328,0.001099,1
345,1067587,0.000800,1.752328,0.001599,1
346,1067587,0.001100,1.752328,0.002198,1
347,1067587,0.000900,1.752328,0.001798,1
348,1067587,0.000850,1.752328,0.001699,1
349,1067587,0.000550,1.752328,0.001099,1
350,1067587,0.000200,1.752328,0.000400,1
351,1067587,0.000250,1.752328,0.000500,1
352,1067587,0.000300,1.752328,0.000600,1
353,1067587,0.000300,1.752328,0.000600,1
354,1067587,0.000350,1.752328,0.000700,1
355,1067587,0.000450,1.752328,0.000900,1
356,1067587,0.000400,1.752328,0.000800,1
357,1067587,0.000400,1.752328,0.000800,1
358,1067587,0.000300,1.752328,0.000600,1
359,1067587,0.000050,1.752328,0.000100,1
360,494140,0.006500,0.421911,0.012915,1
361,494140,0.006150,0.421911,0.012224,1
362,494140,0.005900,0.421911,0.011730,1
363,494140,0.005800,0.421911,0.011533,1
364,494140,0.005450,0.421911,0.010841,1
365,494140,0.005800,0.421911,0.011533,1
366,494140,0.007150,0.421911,0.014198,1
367,494140,0.007450,0.421911,0.014789,1
368,494140,0.006950,0.421911,0.013803,1
369,494140,0.006450,0.421911,0.012817,1
370,494140,0.006350,0.421911,0.012619,1
371,494140,0.006850,0.421911,0.013606,1
372,494140,0.006200,0.421911,0.012323,1
373,494140,0.006250,0.421911,0.012422,1
374,494140,0.006500,0.421911,0.012915,1
375,494140,0.006650,0.421911,0.013212,1
376,494140,0.005650,0.421911,0.011236,1
377,494140,0.006750,0.421911,0.013409,1
378,494140,0.006950,0.421911,0.013803,1
379,494140,0.007150,0.421911,0.014198,1
380,494140,0.007100,0.421911,0.014099,1
381,494140,0.007300,0.421911,0.014493,1
382,494140,0.007100,0.421911,0.014099,1
383,494140,0.007250,0.421911,0.014395,1
384,494140,0.006450,0.421911,0.012817,1
385,494140,0.007300,0.421911,0.014493,1
386,494140,0.007550,0.421911,0.014986,1
387,494140,0.007350,0.421911,0.014592,1
388,494140,0.006600,0.421911,0.013113,1
389,494140,0.007000,0.421911,0.013902,1
390,494140,0.008000,0.421911,0.015872,1
391,494140,0.008050,0.421911,0.015970,1
392,494140,0.008750,0.421911,0.017347,1
393,494140,0.008600,0.421911,0.017052,1
394,494140,0.009350,0.421911,0.018525,1
395,368063,0.009050,4.007926,0.017936,1
396,368063,0.008050,4.007926,0.015970,1
397,368063,0.007600,4.007926,0.015084,1
398,368063,0.007400,4.007926,0.014690,1
399,368063,0.007550,4.007926,0.014986,1
400,368063,0.006900,4.007926,0.013705,1
401,368063,0.007000,4.007926,0.013902,1
402,368063,0.007400,4.007926,0.014690,1
403,368063,0.006400,4.007926,0.012718,1
404,368063,0.006950,4.007926,0.013803,1
405,368063,0.007350,4.007926,0.014592,1
406,368063,0.007750,4.007926,0.015380,1
407,494140,0.007950,0.421911,0.015774,1
408,494140,0.007500,0.421911,0.014887,1
409,494140,0.007350,0.421911,0.014592,1
410,368063,0.007750,4.007926,0.015380,1
411,494140,0.007600,0.421911,0.015084,1
412,494140,0.008750,0.421911,0.017347,1
413,494140,0.008000,0.421911,0.015872,1
414,494140,0.008300,0.421911,0.016462,1
415,494140,0.008400,0.421911,0.016659,1
416,368063,0.007900,4.007926,0.015675,1
417,368063,0.007650,4.007926,0.015183,1
418,368063,0.007800,4.007926,0.015478,1
419,368063,0.007300,4.007926,0.014493,1
420,368063,0.006750,4.007926,0.013409,1
421,368063,0.006950,4.007926,0.013803,1
422,368063,0.007450,4.007926,0.014789,1
423,368063,0.007850,4.007926,0.015577,1
424,494140,0.008950,0.421911,0.017740,1
425,494140,0.009400,0.421911,0.018623,1
426,494140,0.009000,0.421911,0.017838,1
427,494140,0.008800,0.421911,0.017445,1
428,494140,0.009100,0.421911,0.018034,1
429,494140,0.008650,0.421911,0.017150,1
430,368063,0.008500,4.007926,0.016856,1
431,368063,0.008650,4.007926,0.017150,1
432,368063,0.008750,4.007926,0.017347,1
433,368063,0.009700,4.007926,0.019212,1
434,368063,0.011050,4.007926,0.021856,1
435,368063,0.010550,4.007926,0.020877,1
436,368063,0.010300,4.007926,0.020388,1
437,368063,0.010950,4.007926,0.021660,1
438,368063,0.010950,4.007926,0.021660,1
439,368063,0.010500,4.007926,0.020780,1
440,368063,0.009600,4.007926,0.019016,1
441,368063,0.008650,4.007926,0.017150,1
442,368063,0.008250,4.007926,0.016364,1
443,368063,0.007850,4.007926,0.015577,1
444,368063,0.008700,4.007926,0.017249,1
445,368063,0.008550,4.007926,0.016954,1
446,368063,0.008400,4.007926,0.016659,1
447,368063,0.007800,4.007926,0.015478,1
448,368063,0.007550,4.007926,0.014986,1
449,368063,0.007350,4.007926,0.014592,1
450,368063,0.007300,4.007926,0.014493,1
451,368063,0.008050,4.007926,0.015970,1
452,368063,0.008100,4.007926,0.016069,1
453,368063,0.007550,4.007926,0.014986,1
454,368063,0.007400,4.007926,0.014690,1
455,368063,0.007600,4.007926,0.015084,1
456,368063,0.007300,4.007926,0.014493,1
457,368063,0.007000,4.007926,0.013902,1
458,368063,0.007500,4.007926,0.014887,1
459,368063,0.007700,4.007926,0.015281,1
460,368063,0.008300,4.007926,0.016462,1
461,368063,0.008650,4.007926,0.017150,1
462,368063,0.008300,4.007926,0.016462,1
463,368063,0.008250,4.007926,0.016364,1
464,368063,0.008150,4.007926,0.016167,1
465,368063,0.009500,4.007926,0.018819,1
466,368063,0.010850,4.007926,0.021465,1
467,494140,0.011200,0.421911,0.022149,1
468,494140,0.012050,0.421911,0.023810,1
469,368063,0.011750,4.007926,0.023224,1
470,494140,0.011850,0.421911,0.023419,1
471,494140,0.011300,0.421911,0.022345,1
472,368063,0.010700,4.007926,0.021171,1
473,368063,0.010600,4.007926,0.020975,1
474,368063,0.010600,4.007926,0.020975,1
475,368063,0.009450,4.007926,0.018721,1
476,368063,0.009200,4.007926,0.018231,1
477,368063,0.008700,4.007926,0.017249,1
478,368063,0.009550,4.007926,0.018918,1
479,368063,0.007850,4.007926,0.015577,1
480,368063,0.007850,4.007926,0.015577,1
481,368063,0.007850,4.007926,0.015577,1
482,368063,0.006750,4.007926,0.013409,1
483,368063,0.006650,4.007926,0.013212,1
484,368063,0.006200,4.007926,0.012323,1
485,368063,0.006600,4.007926,0.013113,1
486,368063,0.007400,4.007926,0.014690,1
487,368063,0.007600,4.007926,0.015084,1
488,368063,0.008500,4.007926,0.016856,1
489,368063,0.008350,4.007926,0.016561,1
490,368063,0.008750,4.007926,0.017347,1
491,368063,0.008750,4.007926,0.017347,1
492,368063,0.009650,4.007926,0.019114,1
493,368063,0.009300,4.007926,0.018427,1
494,368063,0.010400,4.007926,0.020584,1
495,494140,0.009600,0.421911,0.019016,1
496,494140,0.008950,0.421911,0.017740,1
497,494140,0.009300,0.421911,0.018427,1
498,494140,0.008800,0.421911,0.017445,1
499,494140,0.009200,0.421911,0.018231,1
500,368063,0.009600,4.007926,0.019016,1
501,368063,0.009850,4.007926,0.019506,1
502,494140,0.009600,0.421911,0.019016,1
503,494140,0.009500,0.421911,0.018819,1
504,494140,0.008750,0.421911,0.017347,1
505,494140,0.008550,0.421911,0.016954,1
506,494140,0.008800,0.421911,0.017445,1
507,494140,0.008600,0.421911,0.017052,1
508,494140,0.008000,0.421911,0.015872,1
509,494140,0.007200,0.421911,0.014296,1
510,368063,0.007500,4.007926,0.014887,1
511,368063,0.007700,4.007926,0.015281,1
512,368063,0.006200,4.007926,0.012323,1
513,368063,0.005800,4.007926,0.011533,1
514,368063,0.005650,4.007926,0.011236,1
515,368063,0.005300,4.007926,0.010544,1
516,368063,0.004850,4.007926,0.009653,1
517,368063,0.004550,4.007926,0.009059,1
518,368063,0.004050,4.007926,0.008067,1
519,368063,0.003450,4.007926,0.006876,1
520,368063,0.003550,4.007926,0.007075,1
521,368063,0.003650,4.007926,0.007273,1
522,368063,0.003850,4.007926,0.007670,1
523,368063,0.004300,4.007926,0.008563,1
524,368063,0.003800,4.007926,0.007571,1
525,368063,0.003150,4.007926,0.006280,1
526,368063,0.003200,4.007926,0.006380,1
527,368063,0.003500,4.007926,0.006976,1
528,368063,0.003500,4.007926,0.006976,1
529,368063,0.003400,4.007926,0.006777,1
530,368063,0.003250,4.007926,0.006479,1
531,368063,0.003300,4.007926,0.006578,1
532,368063,0.002850,4.007926,0.005684,1
533,368063,0.002550,4.007926,0.005087,1
534,368063,0.002300,4.007926,0.004589,1
535,368063,0.001800,4.007926,0.003594,1
536,368063,0.001550,4.007926,0.003095,1
537,368063,0.001250,4.007926,0.002497,1
538,368063,0.001350,4.007926,0.002696,1
539,368063,0.001050,4.007926,0.002098,1
540,368063,0.001350,4.007926,0.002696,1
541,368063,0.001150,4.007926,0.002297,1
542,368063,0.001300,4.007926,0.002597,1
543,368063,0.001300,4.007926,0.002597,1
544,368063,0.001450,4.007926,0.002896,1
545,368063,0.001750,4.007926,0.003494,1
546,368063,0.001700,4.007926,0.003394,1
547,368063,0.001600,4.007926,0.003195,1
548,368063,0.001750,4.007926,0.003494,1
549,368063,0.001500,4.007926,0.002996,1
550,368063,0.001750,4.007926,0.003494,1
551,368063,0.001800,4.007926,0.003594,1
552,368063,0.001450,4.007926,0.002896,1
553,368063,0.001500,4.007926,0.002996,1
554,368063,0.001250,4.007926,0.002497,1
555,368063,0.001650,4.007926,0.003295,1
556,368063,0.001900,4.007926,0.003793,1
557,368063,0.002550,4.007926,0.005087,1
558,368063,0.002700,4.007926,0.005385,1
559,368063,0.002650,4.007926,0.005286,1
560,368063,0.002950,4.007926,0.005883,1
561,368063,0.002750,4.007926,0.005485,1
562,368063,0.003200,4.007926,0.006380,1
563,368063,0.003200,4.007926,0.006380,1
564,368063,0.003600,4.007926,0.007174,1
565,368063,0.004350,4.007926,0.008662,1
566,368063,0.003700,4.007926,0.007373,1
567,368063,0.003100,4.007926,0.006181,1
568,368063,0.002350,4.007926,0.004689,1
569,368063,0.002050,4.007926,0.004092,1
570,368063,0.002200,4.007926,0.004390,1
571,368063,0.002650,4.007926,0.005286,1
572,368063,0.002850,4.007926,0.005684,1
573,368063,0.002500,4.007926,0.004988,1
574,368063,0.002700,4.007926,0.005385,1
575,368063,0.002700,4.007926,0.005385,1
576,368063,0.002300,4.007926,0.004589,1
577,368063,0.002300,4.007926,0.004589,1
578,368063,0.001950,4.007926,0.003892,1
579,368063,0.001900,4.007926,0.003793,1
580,368063,0.001650,4.007926,0.003295,1
581,368063,0.001500,4.007926,0.002996,1
582,368063,0.001850,4.007926,0.003693,1
583,368063,0.001950,4.007926,0.003892,1
584,368063,0.002050,4.007926,0.004092,1
585,368063,0.001600,4.007926,0.003195,1
586,368063,0.002100,4.007926,0.004191,1
587,368063,0.002000,4.007926,0.003992,1
588,368063,0.002050,4.007926,0.004092,1
589,368063,0.001800,4.007926,0.003594,1
590,368063,0.001850,4.007926,0.003693,1
591,368063,0.001750,4.007926,0.003494,1
592,368063,0.001650,4.007926,0.003295,1
593,368063,0.001800,4.007926,0.003594,1
594,368063,0.002000,4.007926,0.003992,1
595,368063,0.001850,4.007926,0.003693,1
596,368063,0.002600,4.007926,0.005186,1
597,368063,0.002400,4.007926,0.004788,1
598,368063,0.002050,4.007926,0.004092,1
599,368063,0.001650,4.007926,0.003295,1
600,368063,0.001750,4.007926,0.003494,1
601,368063,0.001900,4.007926,0.003793,1
602,368063,0.001850,4.007926,0.003693,1
603,368063,0.001750,4.007926,0.003494,1
604,368063,0.001500,4.007926,0.002996,1
605,368063,0.001300,4.007926,0.002597,1
606,368063,0.001200,4.007926,0.002397,1
607,368063,0.001250,4.007926,0.002497,1
608,368063,0.001450,4.007926,0.002896,1
609,368063,0.001600,4.007926,0.003195,1
610,368063,0.001950,4.007926,0.003892,1
611,368063,0.002000,4.007926,0.003992,1
612,368063,0.002050,4.007926,0.004092,1
613,368063,0.001950,4.007926,0.003892,1
614,368063,0.002100,4.007926,0.004191,1
615,368063,0.002250,4.007926,0.004490,1
616,368063,0.002100,4.007926,0.004191,1
617,368063,0.002100,4.007926,0.004191,1
618,368063,0.002050,4.007926,0.004092,1
619,368063,0.001700,4.007926,0.003394,1
620,368063,0.001550,4.007926,0.003095,1
621,368063,0.001250,4.007926,0.002497,1
622,368063,0.001800,4.007926,0.003594,1
623,368063,0.002050,4.007926,0.004092,1
624,368063,0.001950,4.007926,0.003892,1
625,368063,0.001550,4.007926,0.003095,1
626,368063,0.001750,4.007926,0.003494,1
