Generation,Position,Frequency,Effect,Origin
17,305072,0.628250,1.556883,1
17,183043,0.610550,2.078096,1
17,671159,0.447150,1.885420,1
17,427101,0.413250,0.219771,1
17,61014,0.093650,2.152129,1
17,1159275,0.012000,0.404206,1
18,915217,0.918000,0.512916,1
18,549130,0.786950,0.396039,1
18,1037246,0.739150,2.373807,1
18,793188,0.702100,0.688486,1
18,305072,0.630700,1.556883,1
18,183043,0.608850,2.078096,1
18,671159,0.448150,1.885420,1
18,427101,0.409350,0.219771,1
18,61014,0.093750,2.152129,1
18,1159275,0.012000,0.404206,1
19,915217,0.916900,0.512916,1
19,549130,0.789300,0.396039,1
19,1037246,0.738400,2.373807,1
19,793188,0.703650,0.688486,1
19,305072,0.632000,1.556883,1
19,183043,0.609250,2.078096,1
19,671159,0.443450,1.885420,1
19,427101,0.407050,0.219771,1
19,61014,0.095850,2.152129,1
19,1159275,0.012250,0.404206,1
20,915217,0.912450,0.512916,1
20,549130,0.792750,0.396039,1
20,1037246,0.738300,2.373807,1
20,793188,0.707800,0.688486,1
20,305072,0.631600,1.556883,1
20,183043,0.603500,2.078096,1
20,671159,0.446900,1.885420,1
20,427101,0.409450,0.219771,1
20,61014,0.096000,2.152129,1
20,1159275,0.013150,0.404206,1
21,915217,0.910550,0.512916,1
21,549130,0.792700,0.396039,1
21,1037246,0.739950,2.373807,1
21,793188,0.711450,0.688486,1
21,305072,0.631350,1.556883,1
21,183043,0.602100,2.078096,1
21,671159,0.443550,1.885420,1
21,427101,0.409550,0.219771,1
21,61014,0.095400,2.152129,1
21,1159275,0.012550,0.404206,1
22,915217,0.913250,0.512916,1
22,549130,0.790000,0.396039,1
22,1037246,0.740750,2.373807,1
22,793188,0.718400,0.688486,1
22,305072,0.632800,1.556883,1
22,183043,0.603200,2.078096,1
22,671159,0.446100,1.885420,1
22,427101,0.403450,0.219771,1
22,61014,0.098600,2.152129,1
22,1159275,0.012700,0.404206,1
23,915217,0.916150,0.512916,1
23,549130,0.785300,0.396039,1
23,1037246,0.743300,2.373807,1
23,793188,0.716200,0.688486,1
23,305072,0.635100,1.556883,1
23,183043,0.605700,2.078096,1
23,671159,0.442900,1.885420,1
23,427101,0.398900,0.219771,1
23,61014,0.097750,2.152129,1
23,1159275,0.011400,0.404206,1
24,915217,0.919850,0.512916,1
24,549130,0.787400,0.396039,1
24,1037246,0.749200,2.373807,1
24,793188,0.716650,0.688486,1
24,305072,0.639000,1.556883,1
24,183043,0.603350,2.078096,1
24,671159,0.443700,1.885420,1
24,427101,0.402700,0.219771,1
24,61014,0.099050,2.152129,1
24,1159275,0.010550,0.404206,1
25,915217,0.920950,0.512916,1
25,549130,0.788150,0.396039,1
25,1037246,0.752750,2.373807,1
25,793188,0.714450,0.688486,1
25,305072,0.639500,1.556883,1
25,183043,0.598050,2.078096,1
25,671159,0.445050,1.885420,1
25,427101,0.403650,0.219771,1
25,61014,0.100600,2.152129,1
25,1159275,0.010150,0.404206,1
26,915217,0.928000,0.512916,1
26,549130,0.791500,0.396039,1
26,1037246,0.755000,2.373807,1
26,793188,0.712500,0.688486,1
26,305072,0.639000,1.556883,1
26,183043,0.571000,2.078096,1
26,671159,0.431000,1.885420,1
26,427101,0.409500,0.219771,1
26,61014,0.089000,2.152129,1
26,1159275,0.012000,0.404206,1
27,915217,0.931000,0.512916,1
27,549130,0.792500,0.396039,1
27,1037246,0.760000,2.373807,1
27,793188,0.714000,0.688486,1
27,305072,0.634000,1.556883,1
27,183043,0.574500,2.078096,1
27,671159,0.441500,1.885420,1
27,427101,0.401500,0.219771,1
27,61014,0.081000,2.152129,1
27,1159275,0.013500,0.404206,1
28,915217,0.922500,0.512916,1
28,549130,0.797000,0.396039,1
28,1037246,0.755500,2.373807,1
28,793188,0.703000,0.688486,1
28,305072,0.622000,1.556883,1
28,183043,0.579500,2.078096,1
28,671159,0.425000,1.885420,1
28,427101,0.407000,0.219771,1
28,61014,0.078500,2.152129,1
28,1159275,0.010500,0.404206,1
29,915217,0.926000,0.512916,1
29,549130,0.792000,0.396039,1
29,1037246,0.750500,2.373807,1
29,793188,0.709500,0.688486,1
29,305072,0.608500,1.556883,1
29,183043,0.564000,2.078096,1
29,671159,0.443500,1.885420,1
29,427101,0.400500,0.219771,1
29,61014,0.084500,2.152129,1
29,1159275,0.010500,0.404206,1
30,915217,0.923000,0.512916,1
30,549130,0.803500,0.396039,1
30,1037246,0.751500,2.373807,1
30,793188,0.709000,0.688486,1
30,305072,0.613500,1.556883,1
30,183043,0.587500,2.078096,1
30,671159,0.455500,1.885420,1
30,427101,0.386000,0.219771,1
30,61014,0.080000,2.152129,1
30,1159275,0.015000,0.404206,1
31,915217,0.915500,0.512916,1
31,549130,0.819500,0.396039,1
31,1037246,0.734500,2.373807,1
31,793188,0.704000,0.688486,1
31,305072,0.605000,1.556883,1
31,183043,0.595500,2.078096,1
31,671159,0.453000,1.885420,1
31,427101,0.406500,0.219771,1
31,61014,0.081500,2.152129,1
31,1159275,0.013500,0.404206,1
32,915217,0.918500,0.512916,1
32,549130,0.818500,0.396039,1
32,1037246,0.732500,2.373807,1
32,793188,0.698500,0.688486,1
32,305072,0.595500,1.556883,1
32,183043,0.591500,2.078096,1
32,671159,0.469500,1.885420,1
32,427101,0.399500,0.219771,1
32,61014,0.085500,2.152129,1
32,1159275,0.012500,0.404206,1
33,915217,0.910000,0.512916,1
33,549130,0.821000,0.396039,1
33,1037246,0.745000,2.373807,1
33,793188,0.698000,0.688486,1
33,183043,0.603000,2.078096,1
33,305072,0.582000,1.556883,1
33,671159,0.477500,1.885420,1
33,427101,0.407000,0.219771,1
33,61014,0.092000,2.152129,1
33,1159275,0.015500,0.404206,1
34,915217,0.918000,0.512916,1
34,549130,0.814500,0.396039,1
34,1037246,0.765000,2.373807,1
34,793188,0.693500,0.688486,1
34,305072,0.592000,1.556883,1
34,183043,0.590000,2.078096,1
34,671159,0.470000,1.885420,1
34,427101,0.410500,0.219771,1
34,61014,0.094000,2.152129,1
34,1159275,0.010000,0.404206,1
35,915217,0.914500,0.512916,1
35,549130,0.816000,0.396039,1
35,1037246,0.761000,2.373807,1
35,793188,0.689000,0.688486,1
35,183043,0.602500,2.078096,1
35,305072,0.589000,1.556883,1
35,671159,0.471000,1.885420,1
35,427101,0.414500,0.219771,1
35,61014,0.094000,2.152129,1
35,1159275,0.010000,0.404206,1
36,915217,0.909000,0.512916,1
36,549130,0.816500,0.396039,1
36,1037246,0.751000,2.373807,1
36,793188,0.709500,0.688486,1
36,183043,0.586000,2.078096,1
36,305072,0.572500,1.556883,1
36,671159,0.475500,1.885420,1
36,427101,0.411500,0.219771,1
36,61014,0.101000,2.152129,1
36,1159275,0.011500,0.404206,1
37,915217,0.896500,0.512916,1
37,549130,0.820000,0.396039,1
37,1037246,0.754500,2.373807,1
37,793188,0.718000,0.688486,1
37,183043,0.594500,2.078096,1
37,305072,0.565000,1.556883,1
37,671159,0.478500,1.885420,1
37,427101,0.422000,0.219771,1
37,61014,0.101500,2.152129,1
37,1159275,0.012000,0.404206,1
38,915217,0.905500,0.512916,1
38,549130,0.834500,0.396039,1
38,1037246,0.736000,2.373807,1
38,793188,0.726500,0.688486,1
38,183043,0.609500,2.078096,1
38,305072,0.555000,1.556883,1
38,671159,0.487000,1.885420,1
38,427101,0.438500,0.219771,1
38,61014,0.102500,2.152129,1
38,1159275,0.013500,0.404206,1
39,915217,0.897000,0.512916,1
39,549130,0.828000,0.396039,1
39,1037246,0.740500,2.373807,1
39,793188,0.736000,0.688486,1
39,183043,0.616000,2.078096,1
39,305072,0.551500,1.556883,1
39,671159,0.490000,1.885420,1
39,427101,0.454500,0.219771,1
39,61014,0.106000,2.152129,1
39,1159275,0.012500,0.404206,1
40,915217,0.892000,0.512916,1
40,549130,0.835500,0.396039,1
40,1037246,0.752500,2.373807,1
40,793188,0.738500,0.688486,1
40,183043,0.609500,2.078096,1
40,305072,0.538500,1.556883,1
40,671159,0.502500,1.885420,1
40,427101,0.430500,0.219771,1
40,61014,0.115000,2.152129,1
40,1159275,0.014000,0.404206,1
41,915217,0.897500,0.512916,1
41,549130,0.835500,0.396039,1
41,1037246,0.749500,2.373807,1
41,793188,0.724000,0.688486,1
41,183043,0.613000,2.078096,1
41,305072,0.544000,1.556883,1
41,671159,0.511500,1.885420,1
41,427101,0.442000,0.219771,1
41,61014,0.119000,2.152129,1
41,1159275,0.014000,0.404206,1
42,915217,0.896500,0.512916,1
42,549130,0.836500,0.396039,1
42,1037246,0.748000,2.373807,1
42,793188,0.730000,0.688486,1
42,183043,0.614500,2.078096,1
42,305072,0.540500,1.556883,1
42,671159,0.520000,1.885420,1
42,427101,0.439000,0.219771,1
42,61014,0.126500,2.152129,1
42,1159275,0.012000,0.404206,1
43,915217,0.902500,0.512916,1
43,549130,0.837500,0.396039,1
43,1037246,0.751500,2.373807,1
43,793188,0.742500,0.688486,1
43,183043,0.610500,2.078096,1
43,305072,0.551000,1.556883,1
43,671159,0.495500,1.885420,1
43,427101,0.451500,0.219771,1
43,61014,0.119500,2.152129,1
43,1159275,0.011000,0.404206,1
44,915217,0.889000,0.512916,1
44,549130,0.830000,0.396039,1
44,1037246,0.748500,2.373807,1
44,793188,0.728500,0.688486,1
44,183043,0.599000,2.078096,1
44,305072,0.553500,1.556883,1
44,671159,0.488500,1.885420,1
44,427101,0.451000,0.219771,1
44,61014,0.114500,2.152129,1
44,1159275,0.012000,0.404206,1
45,915217,0.895500,0.512916,1
45,549130,0.834500,0.396039,1
45,1037246,0.741000,2.373807,1
45,793188,0.715000,0.688486,1
45,183043,0.577000,2.078096,1
45,305072,0.540500,1.556883,1
45,671159,0.513500,1.885420,1
45,427101,0.464000,0.219771,1
45,61014,0.111500,2.152129,1
45,1159275,0.011000,0.404206,1
46,915217,0.894000,0.512916,1
46,549130,0.832000,0.396039,1
46,1037246,0.755500,2.373807,1
46,793188,0.718000,0.688486,1
46,305072,0.557000,1.556883,1
46,183043,0.556000,2.078096,1
46,671159,0.517500,1.885420,1
46,427101,0.461000,0.219771,1
46,61014,0.112500,2.152129,1
46,1159275,0.010500,0.404206,1
47,915217,0.901500,0.512916,1
47,549130,0.824000,0.396039,1
47,1037246,0.746000,2.373807,1
47,793188,0.704500,0.688486,1
47,183043,0.555000,2.078096,1
47,671159,0.545500,1.885420,1
47,305072,0.534500,1.556883,1
47,427101,0.469500,0.219771,1
47,61014,0.102000,2.152129,1
47,1159275,0.006500,0.404206,1
48,915217,0.895500,0.512916,1
48,549130,0.810500,0.396039,1
48,1037246,0.741000,2.373807,1
48,793188,0.703000,0.688486,1
48,183043,0.549500,2.078096,1
48,671159,0.540000,1.885420,1
48,305072,0.529000,1.556883,1
48,427101,0.471500,0.219771,1
48,61014,0.107500,2.152129,1
48,1159275,0.007000,0.404206,1
49,915217,0.902500,0.512916,1
49,549130,0.804500,0.396039,1
49,1037246,0.731500,2.373807,1
49,793188,0.681000,0.688486,1
49,183043,0.554000,2.078096,1
49,671159,0.540000,1.885420,1
49,305072,0.533000,1.556883,1
49,427101,0.499500,0.219771,1
49,61014,0.095500,2.152129,1
49,1159275,0.006000,0.404206,1
50,915217,0.902500,0.512916,1
50,549130,0.802000,0.396039,1
50,1037246,0.716500,2.373807,1
50,793188,0.690000,0.688486,1
50,183043,0.575500,2.078096,1
50,671159,0.536000,1.885420,1
50,305072,0.533500,1.556883,1
50,427101,0.491500,0.219771,1
50,61014,0.083500,2.152129,1
50,1159275,0.003000,0.404206,1
51,915217,0.904400,0.512916,1
51,549130,0.796700,0.396039,1
51,1037246,0.712600,2.373807,1
51,793188,0.695300,0.688486,1
51,183043,0.585300,2.078096,1
51,671159,0.533800,1.885420,1
51,305072,0.527400,1.556883,1
51,427101,0.491900,0.219771,1
51,61014,0.082000,2.152129,1
51,1159275,0.002700,0.404206,1
52,915217,0.908200,0.512916,1
52,549130,0.805500,0.396039,1
52,1037246,0.710900,2.373807,1
52,793188,0.684600,0.688486,1
52,183043,0.584500,2.078096,1
52,671159,0.526700,1.885420,1
52,305072,0.526200,1.556883,1
52,427101,0.492800,0.219771,1
52,61014,0.084400,2.152129,1
52,1159275,0.002300,0.404206,1
53,915217,0.905300,0.512916,1
53,549130,0.801800,0.396039,1
53,1037246,0.719500,2.373807,1
53,793188,0.688200,0.688486,1
53,183043,0.580100,2.078096,1
53,305072,0.528900,1.556883,1
53,671159,0.523700,1.885420,1
53,427101,0.489900,0.219771,1
53,61014,0.083400,2.152129,1
53,1159275,0.002100,0.404206,1
54,915217,0.907500,0.512916,1
54,549130,0.798700,0.396039,1
54,1037246,0.720700,2.373807,1
54,793188,0.689100,0.688486,1
54,183043,0.579900,2.078096,1
54,305072,0.536000,1.556883,1
54,671159,0.518600,1.885420,1
54,427101,0.487900,0.219771,1
54,61014,0.084600,2.152129,1
54,1159275,0.002300,0.404206,1
55,915217,0.910500,0.512916,1
55,549130,0.791700,0.396039,1
55,1037246,0.720700,2.373807,1
55,793188,0.685500,0.688486,1
55,183043,0.580500,2.078096,1
55,305072,0.533900,1.556883,1
55,671159,0.518000,1.885420,1
55,427101,0.481200,0.219771,1
55,61014,0.083200,2.152129,1
55,1159275,0.002500,0.404206,1
56,915217,0.908900,0.512916,1
56,549130,0.790500,0.396039,1
56,1037246,0.724900,2.373807,1
56,793188,0.682900,0.688486,1
56,183043,0.573600,2.078096,1
56,305072,0.529600,1.556883,1
56,671159,0.522500,1.885420,1
56,427101,0.485000,0.219771,1
56,61014,0.083700,2.152129,1
56,1159275,0.001600,0.404206,1
57,915217,0.911500,0.512916,1
57,549130,0.797500,0.396039,1
57,1037246,0.724500,2.373807,1
57,793188,0.679800,0.688486,1
57,183043,0.571200,2.078096,1
57,305072,0.529600,1.556883,1
57,671159,0.524400,1.885420,1
57,427101,0.483200,0.219771,1
57,61014,0.077200,2.152129,1
57,1159275,0.001500,0.404206,1
58,915217,0.909700,0.512916,1
58,549130,0.797600,0.396039,1
58,1037246,0.726700,2.373807,1
58,793188,0.684500,0.688486,1
58,183043,0.573500,2.078096,1
58,305072,0.533600,1.556883,1
58,671159,0.519900,1.885420,1
58,427101,0.472500,0.219771,1
58,61014,0.081300,2.152129,1
58,1159275,0.001700,0.404206,1
59,915217,0.914100,0.512916,1
59,549130,0.799500,0.396039,1
59,1037246,0.728000,2.373807,1
59,793188,0.688600,0.688486,1
59,183043,0.576800,2.078096,1
59,305072,0.531700,1.556883,1
59,671159,0.531100,1.885420,1
59,427101,0.466100,0.219771,1
59,61014,0.077800,2.152129,1
59,1159275,0.001800,0.404206,1
60,915217,0.914800,0.512916,1
60,549130,0.799200,0.396039,1
60,1037246,0.732500,2.373807,1
60,793188,0.688200,0.688486,1
60,183043,0.580200,2.078096,1
60,671159,0.541600,1.885420,1
60,305072,0.528600,1.556883,1
60,427101,0.465400,0.219771,1
60,61014,0.074400,2.152129,1
60,1159275,0.002400,0.404206,1
61,915217,0.915400,0.512916,1
61,549130,0.803600,0.396039,1
61,1037246,0.736500,2.373807,1
61,793188,0.683900,0.688486,1
61,183043,0.579500,2.078096,1
61,671159,0.541000,1.885420,1
61,305072,0.529800,1.556883,1
61,427101,0.469300,0.219771,1
61,61014,0.076100,2.152129,1
61,1159275,0.003000,0.404206,1
62,915217,0.915100,0.512916,1
62,549130,0.804500,0.396039,1
62,1037246,0.730800,2.373807,1
62,793188,0.687000,0.688486,1
62,183043,0.582000,2.078096,1
62,671159,0.539300,1.885420,1
62,305072,0.527500,1.556883,1
62,427101,0.458200,0.219771,1
62,61014,0.076500,2.152129,1
62,1159275,0.003100,0.404206,1
63,915217,0.914100,0.512916,1
63,549130,0.807400,0.396039,1
63,1037246,0.732400,2.373807,1
63,793188,0.688000,0.688486,1
63,183043,0.589300,2.078096,1
63,671159,0.539600,1.885420,1
63,305072,0.520700,1.556883,1
63,427101,0.452400,0.219771,1
63,61014,0.079700,2.152129,1
63,1159275,0.003900,0.404206,1
64,915217,0.913600,0.512916,1
64,549130,0.805900,0.396039,1
64,1037246,0.732700,2.373807,1
64,793188,0.690700,0.688486,1
64,183043,0.588300,2.078096,1
64,671159,0.538200,1.885420,1
64,305072,0.529600,1.556883,1
64,427101,0.454500,0.219771,1
64,61014,0.078500,2.152129,1
64,1159275,0.004100,0.404206,1
65,915217,0.916100,0.512916,1
65,549130,0.803200,0.396039,1
65,1037246,0.742900,2.373807,1
65,793188,0.688600,0.688486,1
65,183043,0.584000,2.078096,1
65,671159,0.539000,1.885420,1
65,305072,0.531400,1.556883,1
65,427101,0.453800,0.219771,1
65,61014,0.076600,2.152129,1
65,1159275,0.003300,0.404206,1
66,915217,0.914100,0.512916,1
66,549130,0.797800,0.396039,1
66,1037246,0.744200,2.373807,1
66,793188,0.689800,0.688486,1
66,183043,0.588400,2.078096,1
66,671159,0.544700,1.885420,1
66,305072,0.525300,1.556883,1
66,427101,0.456500,0.219771,1
66,61014,0.078000,2.152129,1
66,1159275,0.003600,0.404206,1
67,915217,0.917100,0.512916,1
67,549130,0.798400,0.396039,1
67,1037246,0.748900,2.373807,1
67,793188,0.692600,0.688486,1
67,183043,0.592900,2.078096,1
67,671159,0.550100,1.885420,1
67,305072,0.531500,1.556883,1
67,427101,0.459200,0.219771,1
67,61014,0.081200,2.152129,1
67,1159275,0.003900,0.404206,1
68,915217,0.916900,0.512916,1
68,549130,0.797200,0.396039,1
68,1037246,0.754200,2.373807,1
68,793188,0.695600,0.688486,1
68,183043,0.592200,2.078096,1
68,671159,0.554900,1.885420,1
68,305072,0.536500,1.556883,1
68,427101,0.448400,0.219771,1
68,61014,0.078700,2.152129,1
68,1159275,0.003700,0.404206,1
69,915217,0.915300,0.512916,1
69,549130,0.805300,0.396039,1
69,1037246,0.757400,2.373807,1
69,793188,0.691100,0.688486,1
69,183043,0.594700,2.078096,1
69,671159,0.556700,1.885420,1
69,305072,0.532200,1.556883,1
69,427101,0.451300,0.219771,1
69,61014,0.081400,2.152129,1
69,1159275,0.004400,0.404206,1
70,915217,0.915900,0.512916,1
70,549130,0.808600,0.396039,1
70,1037246,0.760500,2.373807,1
70,793188,0.684500,0.688486,1
70,183043,0.600300,2.078096,1
70,671159,0.558800,1.885420,1
70,305072,0.535500,1.556883,1
70,427101,0.450000,0.219771,1
70,61014,0.080300,2.152129,1
70,1159275,0.005900,0.404206,1
71,915217,0.916500,0.512916,1
71,549130,0.812400,0.396039,1
71,1037246,0.763400,2.373807,1
71,793188,0.682700,0.688486,1
71,183043,0.596200,2.078096,1
71,671159,0.564300,1.885420,1
71,305072,0.533100,1.556883,1
71,427101,0.458300,0.219771,1
71,61014,0.082000,2.152129,1
71,1159275,0.005300,0.404206,1
72,915217,0.915500,0.512916,1
72,549130,0.806800,0.396039,1
72,1037246,0.759800,2.373807,1
72,793188,0.683300,0.688486,1
72,183043,0.598100,2.078096,1
72,671159,0.556900,1.885420,1
72,305072,0.535700,1.556883,1
72,427101,0.460900,0.219771,1
72,61014,0.084600,2.152129,1
72,1159275,0.004900,0.404206,1
73,915217,0.913200,0.512916,1
73,549130,0.812100,0.396039,1
73,1037246,0.762300,2.373807,1
73,793188,0.691300,0.688486,1
73,183043,0.613500,2.078096,1
73,671159,0.565400,1.885420,1
73,305072,0.539100,1.556883,1
73,427101,0.455200,0.219771,1
73,61014,0.084200,2.152129,1
73,1159275,0.005800,0.404206,1
74,915217,0.912700,0.512916,1
74,549130,0.807000,0.396039,1
74,1037246,0.768900,2.373807,1
74,793188,0.683200,0.688486,1
74,183043,0.611000,2.078096,1
74,671159,0.562300,1.885420,1
74,305072,0.539900,1.556883,1
74,427101,0.457000,0.219771,1
74,61014,0.090500,2.152129,1
74,1159275,0.006200,0.404206,1
75,915217,0.911800,0.512916,1
75,549130,0.803100,0.396039,1
75,1037246,0.771800,2.373807,1
75,793188,0.690000,0.688486,1
75,183043,0.604800,2.078096,1
75,671159,0.564400,1.885420,1
75,305072,0.544800,1.556883,1
75,427101,0.452700,0.219771,1
75,61014,0.095400,2.152129,1
75,1159275,0.006200,0.404206,1
76,915217,0.914500,0.512916,1
76,549130,0.803800,0.396039,1
76,1037246,0.769000,2.373807,1
76,793188,0.686150,0.688486,1
76,183043,0.601950,2.078096,1
76,671159,0.566800,1.885420,1
76,305072,0.549350,1.556883,1
76,427101,0.451050,0.219771,1
76,61014,0.095450,2.152129,1
76,1159275,0.006350,0.404206,1
77,915217,0.913400,0.512916,1
77,549130,0.805200,0.396039,1
77,1037246,0.772850,2.373807,1
77,793188,0.679100,0.688486,1
77,183043,0.606700,2.078096,1
77,671159,0.568450,1.885420,1
77,305072,0.547900,1.556883,1
77,427101,0.452150,0.219771,1
77,61014,0.094950,2.152129,1
77,1159275,0.005550,0.404206,1
78,915217,0.913550,0.512916,1
78,549130,0.809250,0.396039,1
78,1037246,0.779500,2.373807,1
78,793188,0.680800,0.688486,1
78,183043,0.606700,2.078096,1
78,671159,0.566350,1.885420,1
78,305072,0.542650,1.556883,1
78,427101,0.452700,0.219771,1
78,61014,0.097400,2.152129,1
78,1159275,0.006450,0.404206,1
79,915217,0.910150,0.512916,1
79,549130,0.812800,0.396039,1
79,1037246,0.777450,2.373807,1
79,793188,0.683550,0.688486,1
79,183043,0.608300,2.078096,1
79,671159,0.560950,1.885420,1
79,305072,0.542100,1.556883,1
79,427101,0.450800,0.219771,1
79,61014,0.097700,2.152129,1
79,1159275,0.005950,0.404206,1
80,915217,0.910700,0.512916,1
80,549130,0.810500,0.396039,1
80,1037246,0.782450,2.373807,1
80,793188,0.678850,0.688486,1
80,183043,0.609300,2.078096,1
80,671159,0.559700,1.885420,1
80,305072,0.548450,1.556883,1
80,427101,0.453750,0.219771,1
80,61014,0.098300,2.152129,1
80,1159275,0.005750,0.404206,1
81,915217,0.910150,0.512916,1
81,549130,0.812500,0.396039,1
81,1037246,0.783400,2.373807,1
81,793188,0.673450,0.688486,1
81,183043,0.618150,2.078096,1
81,671159,0.570000,1.885420,1
81,305072,0.552150,1.556883,1
81,427101,0.455700,0.219771,1
81,61014,0.096950,2.152129,1
81,1159275,0.006150,0.404206,1
82,915217,0.910500,0.512916,1
