Generation,Position,Frequency,Effect,Origin
76,610140,0.234550,3.048570,1
77,610140,0.236100,3.048570,1
78,610140,0.242600,3.048570,1
79,610140,0.241500,3.048570,1
80,610140,0.247750,3.048570,1
81,610140,0.254900,3.048570,1
82,610140,0.258900,3.048570,1
83,610140,0.261650,3.048570,1
84,610140,0.263000,3.048570,1
85,610140,0.267600,3.048570,1
86,610140,0.274600,3.048570,1
87,610140,0.277800,3.048570,1
88,610140,0.278300,3.048570,1
89,610140,0.278950,3.048570,1
90,610140,0.284100,3.048570,1
91,610140,0.288600,3.048570,1
92,610140,0.289350,3.048570,1
93,610140,0.292850,3.048570,1
94,610140,0.300550,3.048570,1
95,610140,0.302000,3.048570,1
96,610140,0.305050,3.048570,1
97,610140,0.307150,3.048570,1
98,610140,0.311800,3.048570,1
99,610140,0.314400,3.048570,1
100,610140,0.321400,3.048570,1
101,610140,0.318950,3.048570,1
102,610140,0.320850,3.048570,1
103,610140,0.308950,3.048570,1
104,610140,0.308550,3.048570,1
105,610140,0.305850,3.048570,1
106,610140,0.306450,3.048570,1
107,610140,0.300950,3.048570,1
108,610140,0.302200,3.048570,1
109,610140,0.294350,3.048570,1
110,610140,0.295000,3.048570,1
111,610140,0.290300,3.048570,1
112,610140,0.291150,3.048570,1
113,610140,0.288950,3.048570,1
114,610140,0.289450,3.048570,1
115,610140,0.288200,3.048570,1
116,610140,0.290450,3.048570,1
117,610140,0.292250,3.048570,1
118,610140,0.292250,3.048570,1
119,610140,0.289850,3.048570,1
120,610140,0.289550,3.048570,1
121,610140,0.288900,3.048570,1
122,610140,0.290500,3.048570,1
123,610140,0.285500,3.048570,1
124,610140,0.284750,3.048570,1
125,610140,0.282050,3.048570,1
126,610140,0.288700,3.048570,1
127,610140,0.294350,3.048570,1
128,610140,0.296100,3.048570,1
129,610140,0.296950,3.048570,1
130,610140,0.297700,3.048570,1
131,610140,0.300200,3.048570,1
132,610140,0.301000,3.048570,1
133,610140,0.302750,3.048570,1
134,610140,0.301600,3.048570,1
135,610140,0.305300,3.048570,1
136,610140,0.310850,3.048570,1
137,610140,0.315000,3.048570,1
138,610140,0.316200,3.048570,1
139,610140,0.319550,3.048570,1
140,610140,0.320150,3.048570,1
141,610140,0.322350,3.048570,1
142,610140,0.322100,3.048570,1
143,610140,0.322650,3.048570,1
144,610140,0.318400,3.048570,1
145,610140,0.323850,3.048570,1
146,610140,0.330100,3.048570,1
147,610140,0.326700,3.048570,1
148,610140,0.329750,3.048570,1
149,610140,0.331350,3.048570,1
150,610140,0.333600,3.048570,1
151,610140,0.333850,3.048570,1
152,610140,0.326450,3.048570,1
153,610140,0.325300,3.048570,1
154,610140,0.328600,3.048570,1
155,610140,0.325500,3.048570,1
156,610140,0.324550,3.048570,1
157,610140,0.313800,3.048570,1
158,610140,0.316600,3.048570,1
159,610140,0.316450,3.048570,1
160,610140,0.312350,3.048570,1
161,610140,0.308200,3.048570,1
162,610140,0.302050,3.048570,1
163,610140,0.300650,3.048570,1
164,610140,0.295600,3.048570,1
165,610140,0.298600,3.048570,1
166,610140,0.291150,3.048570,1
167,610140,0.289550,3.048570,1
168,610140,0.279200,3.048570,1
169,610140,0.277200,3.048570,1
170,610140,0.276550,3.048570,1
171,610140,0.271950,3.048570,1
172,610140,0.265600,3.048570,1
173,610140,0.263950,3.048570,1
174,610140,0.266750,3.048570,1
175,610140,0.266950,3.048570,1
176,610140,0.276100,3.048570,1
177,610140,0.281800,3.048570,1
178,610140,0.280150,3.048570,1
179,610140,0.282550,3.048570,1
180,610140,0.284550,3.048570,1
181,610140,0.285700,3.048570,1
182,610140,0.282950,3.048570,1
183,610140,0.285750,3.048570,1
184,610140,0.287850,3.048570,1
185,610140,0.294400,3.048570,1
186,610140,0.299300,3.048570,1
187,610140,0.303050,3.048570,1
188,610140,0.311250,3.048570,1
189,610140,0.315800,3.048570,1
190,610140,0.322250,3.048570,1
191,610140,0.329000,3.048570,1
192,610140,0.332250,3.048570,1
193,610140,0.338000,3.048570,1
194,610140,0.340700,3.048570,1
195,610140,0.340200,3.048570,1
196,610140,0.340800,3.048570,1
197,610140,0.347600,3.048570,1
198,610140,0.350650,3.048570,1
199,610140,0.356950,3.048570,1
200,610140,0.362600,3.048570,1
201,610140,0.354600,3.048570,1
202,610140,0.355750,3.048570,1
203,610140,0.357250,3.048570,1
204,610140,0.354000,3.048570,1
205,610140,0.355550,3.048570,1
206,610140,0.350350,3.048570,1
207,610140,0.349700,3.048570,1
208,610140,0.347200,3.048570,1
209,610140,0.345850,3.048570,1
210,610140,0.351500,3.048570,1
211,610140,0.350550,3.048570,1
212,610140,0.346850,3.048570,1
213,610140,0.349900,3.048570,1
214,610140,0.345450,3.048570,1
215,610140,0.344950,3.048570,1
216,610140,0.343200,3.048570,1
217,610140,0.347250,3.048570,1
218,610140,0.346550,3.048570,1
219,610140,0.347200,3.048570,1
220,610140,0.345950,3.048570,1
221,610140,0.346150,3.048570,1
222,610140,0.344200,3.048570,1
223,610140,0.343150,3.048570,1
224,610140,0.344100,3.048570,1
225,610140,0.342300,3.048570,1
226,610140,0.351750,3.048570,1
227,610140,0.356400,3.048570,1
228,610140,0.361550,3.048570,1
229,610140,0.369050,3.048570,1
230,610140,0.370000,3.048570,1
231,610140,0.375700,3.048570,1
232,610140,0.378700,3.048570,1
233,610140,0.377600,3.048570,1
234,610140,0.380650,3.048570,1
235,610140,0.384850,3.048570,1
236,610140,0.383550,3.048570,1
237,610140,0.377050,3.048570,1
238,610140,0.385600,3.048570,1
239,610140,0.387500,3.048570,1
240,610140,0.388250,3.048570,1
241,610140,0.391650,3.048570,1
242,610140,0.399100,3.048570,1
243,610140,0.398750,3.048570,1
244,610140,0.400450,3.048570,1
245,610140,0.403150,3.048570,1
246,610140,0.411350,3.048570,1
247,610140,0.409500,3.048570,1
248,610140,0.409800,3.048570,1
249,610140,0.412000,3.048570,1
250,610140,0.408300,3.048570,1
251,610140,0.403200,3.048570,1
252,610140,0.392050,3.048570,1
253,610140,0.390100,3.048570,1
254,610140,0.387150,3.048570,1
255,610140,0.381900,3.048570,1
256,610140,0.381900,3.048570,1
257,610140,0.381900,3.048570,1
258,610140,0.375150,3.048570,1
259,610140,0.369300,3.048570,1
260,610140,0.373600,3.048570,1
261,610140,0.371050,3.048570,1
262,610140,0.365400,3.048570,1
263,610140,0.360700,3.048570,1
264,610140,0.359750,3.048570,1
265,610140,0.356800,3.048570,1
266,610140,0.354350,3.048570,1
267,610140,0.349000,3.048570,1
268,610140,0.345650,3.048570,1
269,610140,0.342450,3.048570,1
270,610140,0.344400,3.048570,1
271,610140,0.335450,3.048570,1
272,610140,0.329550,3.048570,1
273,610140,0.324400,3.048570,1
274,610140,0.323000,3.048570,1
275,610140,0.316600,3.048570,1
276,610140,0.323400,3.048570,1
277,610140,0.324450,3.048570,1
278,610140,0.325750,3.048570,1
279,610140,0.324750,3.048570,1
280,610140,0.324500,3.048570,1
281,610140,0.319650,3.048570,1
282,610140,0.324600,3.048570,1
283,610140,0.328150,3.048570,1
284,610140,0.327250,3.048570,1
285,610140,0.335100,3.048570,1
286,610140,0.332350,3.048570,1
287,610140,0.334700,3.048570,1
288,610140,0.338000,3.048570,1
289,610140,0.337350,3.048570,1
290,610140,0.341200,3.048570,1
291,610140,0.346100,3.048570,1
292,610140,0.355250,3.048570,1
293,610140,0.355350,3.048570,1
294,610140,0.355900,3.048570,1
295,610140,0.354150,3.048570,1
296,610140,0.358950,3.048570,1
297,610140,0.362500,3.048570,1
298,610140,0.365700,3.048570,1
299,610140,0.369550,3.048570,1
300,610140,0.376050,3.048570,1
301,610140,0.374300,3.048570,1
302,610140,0.374050,3.048570,1
303,610140,0.373750,3.048570,1
304,610140,0.369900,3.048570,1
305,610140,0.364000,3.048570,1
306,610140,0.361050,3.048570,1
307,610140,0.363050,3.048570,1
308,610140,0.361500,3.048570,1
309,610140,0.356700,3.048570,1
310,610140,0.354850,3.048570,1
311,610140,0.348400,3.048570,1
312,610140,0.348750,3.048570,1
313,610140,0.349050,3.048570,1
314,610140,0.341700,3.048570,1
315,610140,0.338250,3.048570,1
316,610140,0.339950,3.048570,1
317,610140,0.341300,3.048570,1
318,610140,0.344650,3.048570,1
319,610140,0.345000,3.048570,1
320,610140,0.346000,3.048570,1
321,610140,0.343900,3.048570,1
322,610140,0.336500,3.048570,1
323,610140,0.333100,3.048570,1
324,610140,0.328850,3.048570,1
325,610140,0.323150,3.048570,1
326,610140,0.324700,3.048570,1
327,610140,0.328500,3.048570,1
328,610140,0.328000,3.048570,1
329,610140,0.331450,3.048570,1
330,610140,0.330550,3.048570,1
331,610140,0.331650,3.048570,1
332,610140,0.333500,3.048570,1
333,610140,0.333350,3.048570,1
334,610140,0.339150,3.048570,1
335,610140,0.340900,3.048570,1
336,610140,0.343950,3.048570,1
337,610140,0.344550,3.048570,1
338,610140,0.351800,3.048570,1
339,610140,0.349000,3.048570,1
340,610140,0.354050,3.048570,1
341,610140,0.358900,3.048570,1
342,610140,0.360300,3.048570,1
343,610140,0.360600,3.048570,1
344,610140,0.360400,3.048570,1
345,610140,0.367100,3.048570,1
346,610140,0.374150,3.048570,1
347,610140,0.374800,3.048570,1
348,610140,0.377750,3.048570,1
349,610140,0.375550,3.048570,1
350,610140,0.381150,3.048570,1
351,610140,0.379950,3.048570,1
352,610140,0.378200,3.048570,1
353,610140,0.374050,3.048570,1
354,610140,0.370400,3.048570,1
355,610140,0.371250,3.048570,1
356,610140,0.364300,3.048570,1
357,610140,0.358000,3.048570,1
358,610140,0.352400,3.048570,1
359,610140,0.349200,3.048570,1
360,610140,0.346850,3.048570,1
361,610140,0.349150,3.048570,1
362,610140,0.347500,3.048570,1
363,610140,0.344550,3.048570,1
364,610140,0.349450,3.048570,1
365,610140,0.347650,3.048570,1
366,610140,0.345950,3.048570,1
367,610140,0.343850,3.048570,1
368,610140,0.341700,3.048570,1
369,610140,0.339000,3.048570,1
370,610140,0.342900,3.048570,1
371,610140,0.342800,3.048570,1
372,610140,0.337050,3.048570,1
373,610140,0.341750,3.048570,1
374,610140,0.341650,3.048570,1
375,610140,0.343200,3.048570,1
376,610140,0.343550,3.048570,1
377,610140,0.346500,3.048570,1
378,610140,0.354150,3.048570,1
379,610140,0.354700,3.048570,1
380,610140,0.352550,3.048570,1
381,610140,0.357000,3.048570,1
382,610140,0.354500,3.048570,1
383,610140,0.358550,3.048570,1
384,610140,0.361700,3.048570,1
385,610140,0.369500,3.048570,1
386,610140,0.372800,3.048570,1
387,610140,0.379400,3.048570,1
388,610140,0.380100,3.048570,1
389,610140,0.384950,3.048570,1
390,610140,0.383800,3.048570,1
391,610140,0.382000,3.048570,1
392,610140,0.387950,3.048570,1
393,610140,0.394150,3.048570,1
394,610140,0.403400,3.048570,1
395,610140,0.402250,3.048570,1
396,610140,0.405550,3.048570,1
397,610140,0.406850,3.048570,1
398,610140,0.415150,3.048570,1
399,610140,0.419400,3.048570,1
400,610140,0.423600,3.048570,1
401,610140,0.418000,3.048570,1
402,610140,0.416600,3.048570,1
403,610140,0.417200,3.048570,1
404,610140,0.412350,3.048570,1
405,610140,0.410550,3.048570,1
406,610140,0.410550,3.048570,1
407,610140,0.411200,3.048570,1
408,610140,0.407300,3.048570,1
409,610140,0.400650,3.048570,1
410,610140,0.395450,3.048570,1
411,610140,0.392250,3.048570,1
412,610140,0.390700,3.048570,1
413,610140,0.390600,3.048570,1
414,610140,0.385500,3.048570,1
415,610140,0.388550,3.048570,1
416,610140,0.386150,3.048570,1
417,610140,0.386700,3.048570,1
418,610140,0.385000,3.048570,1
419,610140,0.378650,3.048570,1
420,610140,0.374200,3.048570,1
421,610140,0.370050,3.048570,1
422,610140,0.372500,3.048570,1
423,610140,0.373050,3.048570,1
424,610140,0.367250,3.048570,1
425,610140,0.367100,3.048570,1
426,610140,0.366600,3.048570,1
427,610140,0.368100,3.048570,1
428,610140,0.371150,3.048570,1
429,610140,0.373450,3.048570,1
430,610140,0.376200,3.048570,1
431,610140,0.380000,3.048570,1
432,610140,0.385350,3.048570,1
433,610140,0.392800,3.048570,1
434,610140,0.397500,3.048570,1
435,610140,0.395150,3.048570,1
436,610140,0.393550,3.048570,1
437,610140,0.397600,3.048570,1
438,610140,0.403750,3.048570,1
439,610140,0.405500,3.048570,1
440,610140,0.417750,3.048570,1
441,610140,0.427100,3.048570,1
442,610140,0.430650,3.048570,1
443,610140,0.430500,3.048570,1
444,610140,0.432400,3.048570,1
445,610140,0.437100,3.048570,1
446,610140,0.439350,3.048570,1
447,610140,0.444500,3.048570,1
448,610140,0.451900,3.048570,1
449,610140,0.463250,3.048570,1
450,610140,0.461400,3.048570,1
451,610140,0.461750,3.048570,1
452,610140,0.457850,3.048570,1
453,610140,0.453800,3.048570,1
454,610140,0.448050,3.048570,1
455,610140,0.446350,3.048570,1
456,610140,0.444450,3.048570,1
457,610140,0.447950,3.048570,1
458,610140,0.448750,3.048570,1
459,610140,0.444900,3.048570,1
460,610140,0.438450,3.048570,1
461,610140,0.438500,3.048570,1
462,610140,0.432300,3.048570,1
463,610140,0.430450,3.048570,1
464,610140,0.426400,3.048570,1
465,610140,0.427550,3.048570,1
466,610140,0.430350,3.048570,1
467,610140,0.429150,3.048570,1
468,610140,0.425900,3.048570,1
469,610140,0.426100,3.048570,1
470,610140,0.423550,3.048570,1
471,610140,0.414600,3.048570,1
472,610140,0.408600,3.048570,1
473,610140,0.395150,3.048570,1
474,610140,0.389550,3.048570,1
475,610140,0.384350,3.048570,1
476,610140,0.388150,3.048570,1
477,610140,0.392300,3.048570,1
478,610140,0.394950,3.048570,1
479,610140,0.396200,3.048570,1
480,610140,0.393800,3.048570,1
481,610140,0.399350,3.048570,1
482,610140,0.398550,3.048570,1
483,610140,0.405100,3.048570,1
484,610140,0.409900,3.048570,1
485,610140,0.411300,3.048570,1
486,610140,0.411000,3.048570,1
487,610140,0.408350,3.048570,1
488,610140,0.412700,3.048570,1
489,610140,0.419250,3.048570,1
490,610140,0.427600,3.048570,1
491,610140,0.430900,3.048570,1
492,610140,0.437450,3.048570,1
493,610140,0.445300,3.048570,1
494,610140,0.449450,3.048570,1
495,610140,0.450600,3.048570,1
496,610140,0.448450,3.048570,1
497,610140,0.448100,3.048570,1
498,610140,0.453150,3.048570,1
499,610140,0.453650,3.048570,1
500,610140,0.454700,3.048570,1
501,610140,0.456800,3.048570,1
502,610140,0.457600,3.048570,1
503,610140,0.458550,3.048570,1
504,610140,0.457350,3.048570,1
505,610140,0.454350,3.048570,1
506,610140,0.449250,3.048570,1
507,610140,0.446950,3.048570,1
508,610140,0.444100,3.048570,1
509,610140,0.444950,3.048570,1
510,610140,0.445300,3.048570,1
511,610140,0.438450,3.048570,1
512,610140,0.434600,3.048570,1
513,610140,0.426150,3.048570,1
514,610140,0.423850,3.048570,1
515,610140,0.428300,3.048570,1
516,610140,0.426200,3.048570,1
517,610140,0.420550,3.048570,1
518,610140,0.418700,3.048570,1
519,610140,0.413200,3.048570,1
520,610140,0.409450,3.048570,1
521,610140,0.408650,3.048570,1
522,610140,0.394250,3.048570,1
523,610140,0.388050,3.048570,1
524,610140,0.385050,3.048570,1
525,610140,0.379250,3.048570,1
526,610140,0.385850,3.048570,1
527,610140,0.389100,3.048570,1
528,610140,0.392150,3.048570,1
529,610140,0.399200,3.048570,1
530,610140,0.399300,3.048570,1
531,610140,0.398400,3.048570,1
532,610140,0.397450,3.048570,1
533,610140,0.398000,3.048570,1
534,610140,0.401650,3.048570,1
535,610140,0.400200,3.048570,1
536,610140,0.406950,3.048570,1
537,610140,0.406050,3.048570,1
538,610140,0.410250,3.048570,1
539,610140,0.412000,3.048570,1
540,610140,0.417350,3.048570,1
541,610140,0.425200,3.048570,1
542,610140,0.427100,3.048570,1
543,610140,0.429250,3.048570,1
544,610140,0.424950,3.048570,1
545,610140,0.429400,3.048570,1
546,610140,0.432150,3.048570,1
547,610140,0.436000,3.048570,1
548,610140,0.440350,3.048570,1
549,610140,0.442150,3.048570,1
550,610140,0.447950,3.048570,1
551,610140,0.446750,3.048570,1
552,610140,0.447650,3.048570,1
553,610140,0.441950,3.048570,1
554,610140,0.440750,3.048570,1
555,610140,0.438250,3.048570,1
556,610140,0.437200,3.048570,1
557,610140,0.431250,3.048570,1
558,610140,0.427300,3.048570,1
559,610140,0.424050,3.048570,1
560,610140,0.419650,3.048570,1
561,610140,0.415750,3.048570,1
562,610140,0.411900,3.048570,1
563,610140,0.410300,3.048570,1
564,610140,0.408300,3.048570,1
565,610140,0.403850,3.048570,1
566,610140,0.396050,3.048570,1
567,610140,0.400450,3.048570,1
568,610140,0.400500,3.048570,1
569,610140,0.391600,3.048570,1
570,610140,0.390650,3.048570,1
571,610140,0.391500,3.048570,1
572,610140,0.389450,3.048570,1
573,610140,0.386600,3.048570,1
574,610140,0.387100,3.048570,1
575,610140,0.378700,3.048570,1
576,610140,0.380500,3.048570,1
577,610140,0.386450,3.048570,1
578,610140,0.393700,3.048570,1
579,610140,0.392400,3.048570,1
580,610140,0.397950,3.048570,1
581,610140,0.402650,3.048570,1
582,610140,0.406850,3.048570,1
583,610140,0.404850,3.048570,1
584,610140,0.411600,3.048570,1
585,610140,0.413000,3.048570,1
586,610140,0.416500,3.048570,1
587,610140,0.416350,3.048570,1
588,610140,0.418100,3.048570,1
589,610140,0.424300,3.048570,1
590,610140,0.428000,3.048570,1
591,610140,0.429550,3.048570,1
592,610140,0.433350,3.048570,1
593,610140,0.435600,3.048570,1
594,610140,0.438150,3.048570,1
595,610140,0.441850,3.048570,1
596,610140,0.445050,3.048570,1
597,610140,0.449400,3.048570,1
598,610140,0.458400,3.048570,1
599,610140,0.460600,3.048570,1
600,610140,0.464600,3.048570,1
601,610140,0.460300,3.048570,1
602,610140,0.453650,3.048570,1
603,610140,0.454350,3.048570,1
604,610140,0.456000,3.048570,1
605,610140,0.455350,3.048570,1
606,610140,0.449600,3.048570,1
607,610140,0.450500,3.048570,1
608,610140,0.446550,3.048570,1
609,610140,0.441650,3.048570,1
610,610140,0.438500,3.048570,1
611,610140,0.438950,3.048570,1
612,610140,0.432450,3.048570,1
613,610140,0.428550,3.048570,1
614,610140,0.429000,3.048570,1
615,610140,0.420600,3.048570,1
616,610140,0.415700,3.048570,1
617,610140,0.412300,3.048570,1
618,610140,0.414000,3.048570,1
619,610140,0.411550,3.048570,1
620,610140,0.408900,3.048570,1
621,610140,0.402000,3.048570,1
622,610140,0.396050,3.048570,1
623,610140,0.390150,3.048570,1
624,610140,0.389850,3.048570,1
625,610140,0.389250,3.048570,1
626,610140,0.388900,3.048570,1
627,610140,0.390850,3.048570,1
628,610140,0.388900,3.048570,1
629,610140,0.391800,3.048570,1
630,610140,0.397600,3.048570,1
631,610140,0.402700,3.048570,1
632,610140,0.406600,3.048570,1
633,610140,0.417050,3.048570,1
634,610140,0.415100,3.048570,1
635,610140,0.422200,3.048570,1
636,610140,0.431700,3.048570,1
637,610140,0.435600,3.048570,1
638,610140,0.433700,3.048570,1
639,610140,0.439400,3.048570,1
640,610140,0.446650,3.048570,1
641,610140,0.452300,3.048570,1
642,610140,0.459550,3.048570,1
643,610140,0.464050,3.048570,1
644,610140,0.470700,3.048570,1
645,610140,0.478600,3.048570,1
646,610140,0.481850,3.048570,1
647,610140,0.492700,3.048570,1
648,610140,0.494950,3.048570,1
649,610140,0.492300,3.048570,1
650,610140,0.495300,3.048570,1
651,610140,0.501750,3.048570,1
652,610140,0.496300,3.048570,1
653,610140,0.495850,3.048570,1
654,610140,0.489400,3.048570,1
655,610140,0.483100,3.048570,1
656,610140,0.485650,3.048570,1
657,610140,0.488300,3.048570,1
658,610140,0.485050,3.048570,1
659,610140,0.481350,3.048570,1
660,610140,0.477600,3.048570,1
661,610140,0.470200,3.048570,1
662,610140,0.468050,3.048570,1
663,610140,0.465050,3.048570,1
664,610140,0.455900,3.048570,1
665,610140,0.452950,3.048570,1
666,610140,0.453050,3.048570,1
667,610140,0.450000,3.048570,1
668,610140,0.445150,3.048570,1
669,610140,0.445550,3.048570,1
670,610140,0.442500,3.048570,1
671,610140,0.443050,3.048570,1
672,610140,0.439050,3.048570,1
673,610140,0.432650,3.048570,1
674,610140,0.431200,3.048570,1
675,610140,0.428200,3.048570,1
676,610140,0.432100,3.048570,1
677,610140,0.431100,3.048570,1
678,610140,0.434100,3.048570,1
679,610140,0.439200,3.048570,1
680,610140,0.443900,3.048570,1
681,610140,0.449350,3.048570,1
682,610140,0.452150,3.048570,1
683,610140,0.454650,3.048570,1
684,610140,0.452700,3.048570,1
685,610140,0.457500,3.048570,1
686,610140,0.462450,3.048570,1
687,610140,0.466000,3.048570,1
688,610140,0.474950,3.048570,1
689,610140,0.474050,3.048570,1
690,610140,0.476000,3.048570,1
691,610140,0.479350,3.048570,1
692,610140,0.489950,3.048570,1
693,610140,0.494400,3.048570,1
694,610140,0.494850,3.048570,1
695,610140,0.502250,3.048570,1
696,610140,0.505400,3.048570,1
697,610140,0.508600,3.048570,1
698,610140,0.510350,3.048570,1
699,610140,0.508300,3.048570,1
700,610140,0.514150,3.048570,1
701,610140,0.512300,3.048570,1
702,610140,0.507550,3.048570,1
703,610140,0.507050,3.048570,1
704,610140,0.505000,3.048570,1
705,610140,0.499350,3.048570,1
706,610140,0.505150,3.048570,1
707,610140,0.502000,3.048570,1
708,610140,0.494500,3.048570,1
709,610140,0.492750,3.048570,1
710,610140,0.484750,3.048570,1
711,610140,0.481700,3.048570,1
712,610140,0.479750,3.048570,1
713,610140,0.476150,3.048570,1
714,610140,0.474900,3.048570,1
715,610140,0.473700,3.048570,1
716,610140,0.468200,3.048570,1
717,610140,0.465850,3.048570,1
718,610140,0.459900,3.048570,1
719,610140,0.461650,3.048570,1
720,610140,0.449050,3.048570,1
721,610140,0.445100,3.048570,1
722,610140,0.440500,3.048570,1
723,610140,0.444650,3.048570,1
724,610140,0.445300,3.048570,1
725,610140,0.441400,3.048570,1
726,610140,0.440200,3.048570,1
727,610140,0.437350,3.048570,1
728,610140,0.439650,3.048570,1
729,610140,0.446100,3.048570,1
730,610140,0.447000,3.048570,1
731,610140,0.447300,3.048570,1
732,610140,0.448200,3.048570,1
733,610140,0.452100,3.048570,1
734,610140,0.455900,3.048570,1
735,610140,0.457900,3.048570,1
736,610140,0.457150,3.048570,1
737,610140,0.458400,3.048570,1
738,610140,0.457200,3.048570,1
739,610140,0.458400,3.048570,1
740,610140,0.454100,3.048570,1
741,610140,0.452250,3.048570,1
742,610140,0.459350,3.048570,1
743,610140,0.458100,3.048570,1
744,610140,0.461800,3.048570,1
745,610140,0.460800,3.048570,1
746,610140,0.461150,3.048570,1
747,610140,0.463600,3.048570,1
748,610140,0.475550,3.048570,1
749,610140,0.482500,3.048570,1
750,610140,0.487750,3.048570,1
751,610140,0.482150,3.048570,1
752,610140,0.478700,3.048570,1
753,610140,0.476150,3.048570,1
754,610140,0.466100,3.048570,1
755,610140,0.472400,3.048570,1
756,610140,0.470250,3.048570,1
757,610140,0.462550,3.048570,1
758,610140,0.460700,3.048570,1
759,610140,0.459750,3.048570,1
760,610140,0.457150,3.048570,1
761,610140,0.452300,3.048570,1
762,610140,0.452250,3.048570,1
763,610140,0.441150,3.048570,1
764,610140,0.442650,3.048570,1
765,610140,0.434250,3.048570,1
766,610140,0.429800,3.048570,1
767,610140,0.426200,3.048570,1
768,610140,0.423900,3.048570,1
769,610140,0.424550,3.048570,1
770,610140,0.431200,3.048570,1
771,610140,0.431650,3.048570,1
772,610140,0.422500,3.048570,1
773,610140,0.416300,3.048570,1
774,610140,0.414300,3.048570,1
775,610140,0.418900,3.048570,1
776,610140,0.423200,3.048570,1
777,610140,0.420550,3.048570,1
778,610140,0.423200,3.048570,1
779,610140,0.428200,3.048570,1
780,610140,0.432700,3.048570,1
781,610140,0.427800,3.048570,1
782,610140,0.433600,3.048570,1
783,610140,0.430800,3.048570,1
784,610140,0.438800,3.048570,1
785,610140,0.438100,3.048570,1
786,610140,0.442350,3.048570,1
787,610140,0.445250,3.048570,1
788,610140,0.449950,3.048570,1
789,610140,0.447250,3.048570,1
790,610140,0.441500,3.048570,1
791,610140,0.442200,3.048570,1
792,610140,0.438000,3.048570,1
793,610140,0.440900,3.048570,1
794,610140,0.439150,3.048570,1
795,610140,0.442500,3.048570,1
796,610140,0.444100,3.048570,1
797,610140,0.446450,3.048570,1
798,610140,0.445800,3.048570,1
799,610140,0.449600,3.048570,1
800,610140,0.449800,3.048570,1
801,610140,0.446900,3.048570,1
802,610140,0.444850,3.048570,1
803,610140,0.443450,3.048570,1
804,610140,0.445450,3.048570,1
805,610140,0.440350,3.048570,1
806,610140,0.436150,3.048570,1
807,610140,0.431550,3.048570,1
808,610140,0.427500,3.048570,1
809,610140,0.427350,3.048570,1
810,610140,0.428450,3.048570,1
811,610140,0.420100,3.048570,1
812,610140,0.418400,3.048570,1
813,610140,0.420800,3.048570,1
814,610140,0.418250,3.048570,1
815,610140,0.412500,3.048570,1
816,610140,0.406500,3.048570,1
817,610140,0.405450,3.048570,1
818,610140,0.406000,3.048570,1
819,610140,0.410900,3.048570,1
820,610140,0.411850,3.048570,1
821,610140,0.415700,3.048570,1
