Generation,Position,Frequency,Effect,Origin
2,758335,0.309150,0.249772,1
2,235345,0.308950,0.064207,1
2,636304,0.308000,1.119498,1
2,862933,0.268550,2.974441,1
2,357376,0.267850,0.010557,1
2,1054696,0.254800,0.217771,1
2,270211,0.247800,0.097437,1
2,1124428,0.230050,0.831067,1
2,8716,0.218200,0.088816,1
2,43582,0.209900,0.299654,1
2,392242,0.202250,0.842403,1
2,1159294,0.192800,0.732797,1
2,1019830,0.176800,0.357971,1
2,897799,0.169450,1.052361,1
2,496840,0.150550,0.894979,1
2,479407,0.136250,0.002022,1
2,217912,0.127650,0.702125,1
2,444541,0.123550,0.568177,1
2,688603,0.117950,3.115992,1
2,183046,0.116150,3.317165,1
2,427108,0.108300,0.137884,1
2,828067,0.096700,1.598834,1
2,880366,0.092850,0.091562,1
2,148180,0.045500,0.899229,1
2,549139,0.029550,1.325023,1
2,514273,0.029200,0.142778,1
2,78448,0.027300,0.153675,1
2,287644,0.026550,3.544628,1
2,967531,0.019700,0.817386,1
2,793201,0.009150,0.478050,1
3,653737,0.997250,2.789679,1
3,1176727,0.981150,0.592739,1
3,1141861,0.961550,2.374371,1
3,1072129,0.947700,0.870042,1
3,374809,0.935450,1.012883,1
3,984964,0.919050,0.242127,1
3,305077,0.888150,1.164380,1
3,1211593,0.878400,0.369020,1
3,671170,0.868000,0.922467,1
3,26149,0.866450,0.101983,1
3,740902,0.847200,0.135250,1
3,706036,0.836950,1.263818,1
3,775768,0.811100,1.638228,1
3,1002397,0.798900,0.075194,1
3,584005,0.772250,0.512121,1
3,322510,0.747650,1.320872,1
3,61015,0.733450,0.285951,1
3,200479,0.729800,0.221578,1
3,1089562,0.720100,3.516298,1
3,531706,0.706450,1.077599,1
3,1106995,0.684950,1.105654,1
3,95881,0.593550,0.869496,1
3,252778,0.589950,3.644215,1
3,339943,0.585350,1.263612,1
3,810634,0.580350,1.160179,1
3,618871,0.569450,0.410040,1
3,932665,0.549700,0.944271,1
3,409675,0.542500,1.797365,1
3,723469,0.538750,0.463296,1
3,1037263,0.502100,0.243273,1
3,130747,0.501250,2.521813,1
3,1194160,0.491050,0.952050,1
3,845500,0.430900,2.094910,1
3,566572,0.394800,0.194983,1
3,915232,0.373700,2.397695,1
3,165613,0.369800,2.562669,1
3,113314,0.353800,1.142787,1
3,950098,0.353500,0.547342,1
3,601438,0.345150,3.117695,1
3,461974,0.315350,1.043795,1
3,636304,0.310150,1.119498,1
3,235345,0.307200,0.064207,1
3,758335,0.304000,0.249772,1
3,862933,0.266950,2.974441,1
3,357376,0.261400,0.010557,1
3,1054696,0.255800,0.217771,1
3,270211,0.246550,0.097437,1
3,1124428,0.227150,0.831067,1
3,8716,0.216650,0.088816,1
3,43582,0.207750,0.299654,1
3,1159294,0.195250,0.732797,1
3,392242,0.193900,0.842403,1
3,1019830,0.177750,0.357971,1
3,897799,0.170000,1.052361,1
3,496840,0.152100,0.894979,1
3,479407,0.137100,0.002022,1
3,217912,0.129750,0.702125,1
3,444541,0.119250,0.568177,1
3,183046,0.118100,3.317165,1
3,688603,0.116300,3.115992,1
3,427108,0.104600,0.137884,1
3,828067,0.095300,1.598834,1
3,880366,0.091250,0.091562,1
3,148180,0.044050,0.899229,1
3,549139,0.030250,1.325023,1
3,78448,0.028800,0.153675,1
3,514273,0.028600,0.142778,1
3,287644,0.025900,3.544628,1
3,967531,0.020050,0.817386,1
3,793201,0.009250,0.478050,1
4,653737,0.997400,2.789679,1
4,1176727,0.982300,0.592739,1
4,1141861,0.961750,2.374371,1
4,1072129,0.948750,0.870042,1
4,374809,0.935250,1.012883,1
4,984964,0.918100,0.242127,1
4,305077,0.889150,1.164380,1
4,1211593,0.877200,0.369020,1
4,671170,0.864700,0.922467,1
4,26149,0.863550,0.101983,1
4,740902,0.848250,0.135250,1
4,706036,0.834800,1.263818,1
4,775768,0.811400,1.638228,1
4,1002397,0.799950,0.075194,1
4,584005,0.773350,0.512121,1
4,322510,0.745150,1.320872,1
4,61015,0.741350,0.285951,1
4,200479,0.725800,0.221578,1
4,1089562,0.722150,3.516298,1
4,531706,0.704200,1.077599,1
4,1106995,0.685750,1.105654,1
4,252778,0.593250,3.644215,1
4,95881,0.593200,0.869496,1
4,339943,0.584150,1.263612,1
4,810634,0.580750,1.160179,1
4,618871,0.574900,0.410040,1
4,932665,0.546550,0.944271,1
4,409675,0.546100,1.797365,1
4,723469,0.535350,0.463296,1
4,1037263,0.508150,0.243273,1
4,130747,0.500450,2.521813,1
4,1194160,0.486750,0.952050,1
4,845500,0.425050,2.094910,1
4,566572,0.391450,0.194983,1
4,915232,0.373600,2.397695,1
4,165613,0.364300,2.562669,1
4,113314,0.355600,1.142787,1
4,950098,0.348100,0.547342,1
4,601438,0.342800,3.117695,1
4,461974,0.314250,1.043795,1
4,636304,0.310050,1.119498,1
4,235345,0.308700,0.064207,1
4,758335,0.306350,0.249772,1
4,862933,0.263300,2.974441,1
4,357376,0.261600,0.010557,1
4,1054696,0.261050,0.217771,1
4,270211,0.246000,0.097437,1
4,1124428,0.224700,0.831067,1
4,8716,0.217650,0.088816,1
4,43582,0.212900,0.299654,1
4,392242,0.193000,0.842403,1
4,1159294,0.192600,0.732797,1
4,1019830,0.177600,0.357971,1
4,897799,0.170550,1.052361,1
4,496840,0.152350,0.894979,1
4,479407,0.136100,0.002022,1
4,217912,0.122700,0.702125,1
4,183046,0.122100,3.317165,1
4,444541,0.119600,0.568177,1
4,688603,0.113650,3.115992,1
4,427108,0.104350,0.137884,1
4,828067,0.093450,1.598834,1
4,880366,0.091200,0.091562,1
4,148180,0.043350,0.899229,1
4,78448,0.030150,0.153675,1
4,549139,0.029650,1.325023,1
4,514273,0.026950,0.142778,1
4,287644,0.025950,3.544628,1
4,967531,0.019750,0.817386,1
4,793201,0.009100,0.478050,1
5,653737,0.997500,2.789679,1
5,1176727,0.982050,0.592739,1
5,1141861,0.963550,2.374371,1
5,1072129,0.948300,0.870042,1
5,374809,0.938350,1.012883,1
5,984964,0.917350,0.242127,1
5,305077,0.887900,1.164380,1
5,1211593,0.882150,0.369020,1
5,26149,0.863100,0.101983,1
5,671170,0.859750,0.922467,1
5,740902,0.844100,0.135250,1
5,706036,0.832550,1.263818,1
5,775768,0.811100,1.638228,1
5,1002397,0.799950,0.075194,1
5,584005,0.778750,0.512121,1
5,61015,0.743900,0.285951,1
5,322510,0.739800,1.320872,1
5,200479,0.728400,0.221578,1
5,1089562,0.719150,3.516298,1
5,531706,0.710050,1.077599,1
5,1106995,0.683450,1.105654,1
5,252778,0.596350,3.644215,1
5,95881,0.594500,0.869496,1
5,810634,0.581750,1.160179,1
5,339943,0.581550,1.263612,1
5,618871,0.572100,0.410040,1
5,409675,0.554650,1.797365,1
5,932665,0.543400,0.944271,1
5,723469,0.541150,0.463296,1
5,1037263,0.512650,0.243273,1
5,130747,0.501550,2.521813,1
5,1194160,0.488300,0.952050,1
5,845500,0.426150,2.094910,1
5,566572,0.390000,0.194983,1
5,915232,0.372700,2.397695,1
5,165613,0.371550,2.562669,1
5,113314,0.355800,1.142787,1
5,950098,0.354150,0.547342,1
5,601438,0.344500,3.117695,1
5,461974,0.317600,1.043795,1
5,235345,0.308800,0.064207,1
5,636304,0.307400,1.119498,1
5,758335,0.305350,0.249772,1
5,1054696,0.270650,0.217771,1
5,357376,0.267900,0.010557,1
5,862933,0.264350,2.974441,1
5,270211,0.247900,0.097437,1
5,1124428,0.228200,0.831067,1
5,8716,0.218650,0.088816,1
5,43582,0.211100,0.299654,1
5,1159294,0.191700,0.732797,1
5,392242,0.191200,0.842403,1
5,1019830,0.177500,0.357971,1
5,897799,0.169700,1.052361,1
5,496840,0.156400,0.894979,1
5,479407,0.139700,0.002022,1
5,183046,0.121500,3.317165,1
5,217912,0.120650,0.702125,1
5,444541,0.117850,0.568177,1
5,688603,0.112800,3.115992,1
5,427108,0.102100,0.137884,1
5,828067,0.092500,1.598834,1
5,880366,0.092050,0.091562,1
5,148180,0.045600,0.899229,1
5,78448,0.030650,0.153675,1
5,549139,0.029900,1.325023,1
5,514273,0.028150,0.142778,1
5,287644,0.027750,3.544628,1
5,967531,0.019900,0.817386,1
5,793201,0.008850,0.478050,1
6,653737,0.996450,2.789679,1
6,1176727,0.983000,0.592739,1
6,1141861,0.961650,2.374371,1
6,1072129,0.950050,0.870042,1
6,374809,0.938600,1.012883,1
6,984964,0.917150,0.242127,1
6,305077,0.887450,1.164380,1
6,1211593,0.883550,0.369020,1
6,26149,0.859500,0.101983,1
6,671170,0.855000,0.922467,1
6,740902,0.842550,0.135250,1
6,706036,0.829800,1.263818,1
6,775768,0.804700,1.638228,1
6,1002397,0.798900,0.075194,1
6,584005,0.779200,0.512121,1
6,322510,0.743850,1.320872,1
6,61015,0.741150,0.285951,1
6,200479,0.728300,0.221578,1
6,1089562,0.713400,3.516298,1
6,531706,0.705600,1.077599,1
6,1106995,0.686950,1.105654,1
6,252778,0.593150,3.644215,1
6,95881,0.590650,0.869496,1
6,339943,0.582500,1.263612,1
6,810634,0.578650,1.160179,1
6,618871,0.572050,0.410040,1
6,409675,0.559800,1.797365,1
6,723469,0.548300,0.463296,1
6,932665,0.540300,0.944271,1
6,1037263,0.517400,0.243273,1
6,130747,0.502400,2.521813,1
6,1194160,0.489000,0.952050,1
6,845500,0.422550,2.094910,1
6,566572,0.391200,0.194983,1
6,915232,0.380850,2.397695,1
6,165613,0.368700,2.562669,1
6,113314,0.360000,1.142787,1
6,950098,0.357300,0.547342,1
6,601438,0.338600,3.117695,1
6,461974,0.316850,1.043795,1
6,636304,0.307750,1.119498,1
6,235345,0.305400,0.064207,1
6,758335,0.302200,0.249772,1
6,357376,0.270950,0.010557,1
6,1054696,0.267500,0.217771,1
6,862933,0.265550,2.974441,1
6,270211,0.245850,0.097437,1
6,1124428,0.232600,0.831067,1
6,8716,0.215200,0.088816,1
6,43582,0.212300,0.299654,1
6,392242,0.192700,0.842403,1
6,1159294,0.192550,0.732797,1
6,1019830,0.182600,0.357971,1
6,897799,0.163300,1.052361,1
6,496840,0.155400,0.894979,1
6,479407,0.140250,0.002022,1
6,183046,0.122700,3.317165,1
6,444541,0.121350,0.568177,1
6,217912,0.118600,0.702125,1
6,688603,0.110950,3.115992,1
6,427108,0.101550,0.137884,1
6,880366,0.093500,0.091562,1
6,828067,0.090850,1.598834,1
6,148180,0.042750,0.899229,1
6,549139,0.030500,1.325023,1
6,78448,0.029400,0.153675,1
6,514273,0.027150,0.142778,1
6,287644,0.025700,3.544628,1
6,967531,0.019000,0.817386,1
6,793201,0.010600,0.478050,1
7,653737,0.996050,2.789679,1
7,1176727,0.982550,0.592739,1
7,1141861,0.960700,2.374371,1
7,1072129,0.948100,0.870042,1
7,374809,0.937700,1.012883,1
7,984964,0.915100,0.242127,1
7,305077,0.887950,1.164380,1
7,1211593,0.881200,0.369020,1
7,26149,0.855450,0.101983,1
7,671170,0.853250,0.922467,1
7,740902,0.842800,0.135250,1
7,706036,0.828300,1.263818,1
7,775768,0.805400,1.638228,1
7,1002397,0.790750,0.075194,1
7,584005,0.781800,0.512121,1
7,61015,0.743300,0.285951,1
7,322510,0.739250,1.320872,1
7,200479,0.729800,0.221578,1
7,1089562,0.714000,3.516298,1
7,531706,0.708650,1.077599,1
7,1106995,0.685600,1.105654,1
7,252778,0.598900,3.644215,1
7,95881,0.591450,0.869496,1
7,339943,0.586950,1.263612,1
7,810634,0.579100,1.160179,1
7,618871,0.574000,0.410040,1
7,409675,0.557700,1.797365,1
7,723469,0.545300,0.463296,1
7,932665,0.542400,0.944271,1
7,1037263,0.510800,0.243273,1
7,130747,0.501600,2.521813,1
7,1194160,0.485750,0.952050,1
7,845500,0.424700,2.094910,1
7,566572,0.393550,0.194983,1
7,915232,0.373100,2.397695,1
7,165613,0.365050,2.562669,1
7,113314,0.361000,1.142787,1
7,950098,0.351400,0.547342,1
7,601438,0.339700,3.117695,1
7,461974,0.316450,1.043795,1
7,636304,0.308950,1.119498,1
7,235345,0.305100,0.064207,1
7,758335,0.300750,0.249772,1
7,357376,0.265400,0.010557,1
7,862933,0.262850,2.974441,1
7,1054696,0.262250,0.217771,1
7,270211,0.246100,0.097437,1
7,1124428,0.231250,0.831067,1
7,8716,0.217000,0.088816,1
7,43582,0.211950,0.299654,1
7,392242,0.192450,0.842403,1
7,1159294,0.188500,0.732797,1
7,1019830,0.184900,0.357971,1
7,897799,0.164900,1.052361,1
7,496840,0.158450,0.894979,1
7,479407,0.138450,0.002022,1
7,444541,0.120350,0.568177,1
7,217912,0.119200,0.702125,1
7,183046,0.116650,3.317165,1
7,688603,0.111000,3.115992,1
7,427108,0.103250,0.137884,1
7,880366,0.094700,0.091562,1
7,828067,0.089950,1.598834,1
7,148180,0.043100,0.899229,1
7,549139,0.029950,1.325023,1
7,78448,0.029500,0.153675,1
7,514273,0.026850,0.142778,1
7,287644,0.025450,3.544628,1
7,967531,0.018850,0.817386,1
7,793201,0.010150,0.478050,1
8,653737,0.996200,2.789679,1
8,1176727,0.982200,0.592739,1
8,1141861,0.960900,2.374371,1
8,1072129,0.949150,0.870042,1
8,374809,0.935650,1.012883,1
8,984964,0.910400,0.242127,1
8,305077,0.891000,1.164380,1
8,1211593,0.880700,0.369020,1
8,26149,0.855250,0.101983,1
8,671170,0.852650,0.922467,1
8,740902,0.848700,0.135250,1
8,706036,0.831650,1.263818,1
8,775768,0.808900,1.638228,1
8,1002397,0.789650,0.075194,1
8,584005,0.781900,0.512121,1
8,61015,0.739900,0.285951,1
8,322510,0.736950,1.320872,1
8,200479,0.728150,0.221578,1
8,1089562,0.713500,3.516298,1
8,531706,0.709650,1.077599,1
8,1106995,0.685850,1.105654,1
8,252778,0.596950,3.644215,1
8,95881,0.594800,0.869496,1
8,339943,0.581850,1.263612,1
8,810634,0.580950,1.160179,1
8,618871,0.576250,0.410040,1
8,409675,0.555000,1.797365,1
8,932665,0.547800,0.944271,1
8,723469,0.539850,0.463296,1
8,1037263,0.506600,0.243273,1
8,130747,0.501350,2.521813,1
8,1194160,0.488750,0.952050,1
8,845500,0.421400,2.094910,1
8,566572,0.394500,0.194983,1
8,915232,0.376600,2.397695,1
8,165613,0.368450,2.562669,1
8,113314,0.359950,1.142787,1
8,950098,0.350850,0.547342,1
8,601438,0.342200,3.117695,1
8,461974,0.315650,1.043795,1
8,235345,0.307050,0.064207,1
8,636304,0.306900,1.119498,1
8,758335,0.298350,0.249772,1
8,862933,0.266100,2.974441,1
8,357376,0.262800,0.010557,1
8,1054696,0.258250,0.217771,1
8,270211,0.242200,0.097437,1
8,1124428,0.226000,0.831067,1
8,8716,0.214850,0.088816,1
8,43582,0.209500,0.299654,1
8,392242,0.191600,0.842403,1
8,1159294,0.186550,0.732797,1
8,1019830,0.184550,0.357971,1
8,496840,0.162950,0.894979,1
8,897799,0.160850,1.052361,1
8,479407,0.134500,0.002022,1
8,217912,0.120850,0.702125,1
8,444541,0.119500,0.568177,1
8,183046,0.117500,3.317165,1
8,688603,0.112750,3.115992,1
8,427108,0.099650,0.137884,1
8,880366,0.096550,0.091562,1
8,828067,0.090250,1.598834,1
8,148180,0.043150,0.899229,1
8,78448,0.031150,0.153675,1
8,549139,0.029100,1.325023,1
8,514273,0.027950,0.142778,1
8,287644,0.025600,3.544628,1
8,967531,0.019000,0.817386,1
8,793201,0.010500,0.478050,1
9,653737,0.996100,2.789679,1
9,1176727,0.983450,0.592739,1
9,1141861,0.960400,2.374371,1
9,1072129,0.948250,0.870042,1
9,374809,0.933350,1.012883,1
9,984964,0.909850,0.242127,1
9,305077,0.889550,1.164380,1
9,1211593,0.880800,0.369020,1
9,671170,0.852000,0.922467,1
9,26149,0.850150,0.101983,1
9,740902,0.850150,0.135250,1
9,706036,0.825600,1.263818,1
9,775768,0.810300,1.638228,1
9,1002397,0.794650,0.075194,1
9,584005,0.780800,0.512121,1
9,61015,0.742700,0.285951,1
9,322510,0.740200,1.320872,1
9,200479,0.727750,0.221578,1
9,1089562,0.719000,3.516298,1
9,531706,0.711900,1.077599,1
9,1106995,0.688050,1.105654,1
9,95881,0.597050,0.869496,1
9,252778,0.590200,3.644215,1
9,339943,0.587750,1.263612,1
9,810634,0.584950,1.160179,1
9,618871,0.574150,0.410040,1
9,409675,0.554800,1.797365,1
9,932665,0.546800,0.944271,1
9,723469,0.543100,0.463296,1
9,1037263,0.511550,0.243273,1
9,130747,0.503600,2.521813,1
9,1194160,0.486800,0.952050,1
9,845500,0.422950,2.094910,1
9,566572,0.390100,0.194983,1
9,915232,0.382350,2.397695,1
9,165613,0.368700,2.562669,1
9,113314,0.361250,1.142787,1
9,950098,0.349600,0.547342,1
9,601438,0.339100,3.117695,1
9,461974,0.319750,1.043795,1
9,235345,0.307700,0.064207,1
9,636304,0.302750,1.119498,1
9,758335,0.300400,0.249772,1
9,357376,0.266700,0.010557,1
9,862933,0.265050,2.974441,1
9,1054696,0.256850,0.217771,1
9,270211,0.244350,0.097437,1
9,1124428,0.228800,0.831067,1
9,8716,0.216300,0.088816,1
9,43582,0.209950,0.299654,1
9,392242,0.191600,0.842403,1
9,1159294,0.181900,0.732797,1
9,1019830,0.178650,0.357971,1
9,897799,0.156250,1.052361,1
9,496840,0.154100,0.894979,1
9,479407,0.134800,0.002022,1
9,217912,0.119200,0.702125,1
9,444541,0.118750,0.568177,1
9,183046,0.113800,3.317165,1
9,688603,0.113750,3.115992,1
9,427108,0.104900,0.137884,1
9,880366,0.095550,0.091562,1
9,828067,0.091050,1.598834,1
9,148180,0.044300,0.899229,1
9,549139,0.030900,1.325023,1
9,78448,0.030600,0.153675,1
9,514273,0.027050,0.142778,1
9,287644,0.023600,3.544628,1
9,967531,0.018050,0.817386,1
9,793201,0.009750,0.478050,1
10,653737,0.996050,2.789679,1
10,1176727,0.984450,0.592739,1
10,1141861,0.959750,2.374371,1
10,1072129,0.946750,0.870042,1
10,374809,0.933250,1.012883,1
10,984964,0.909600,0.242127,1
10,305077,0.892600,1.164380,1
10,1211593,0.882000,0.369020,1
10,671170,0.850200,0.922467,1
10,740902,0.849850,0.135250,1
10,26149,0.847650,0.101983,1
10,706036,0.828300,1.263818,1
10,775768,0.815000,1.638228,1
10,1002397,0.793400,0.075194,1
10,584005,0.777550,0.512121,1
10,61015,0.740200,0.285951,1
10,322510,0.736900,1.320872,1
10,200479,0.731400,0.221578,1
10,1089562,0.722150,3.516298,1
10,531706,0.714600,1.077599,1
10,1106995,0.685400,1.105654,1
10,95881,0.595100,0.869496,1
10,252778,0.591350,3.644215,1
10,810634,0.587350,1.160179,1
10,339943,0.586200,1.263612,1
10,618871,0.573250,0.410040,1
10,409675,0.559200,1.797365,1
10,932665,0.551400,0.944271,1
10,723469,0.535950,0.463296,1
10,1037263,0.511250,0.243273,1
10,130747,0.506600,2.521813,1
10,1194160,0.487300,0.952050,1
10,845500,0.417300,2.094910,1
10,566572,0.389700,0.194983,1
10,915232,0.383900,2.397695,1
10,165613,0.366600,2.562669,1
10,113314,0.358550,1.142787,1
10,950098,0.348500,0.547342,1
10,601438,0.341650,3.117695,1
10,461974,0.319250,1.043795,1
10,235345,0.307950,0.064207,1
10,758335,0.306600,0.249772,1
10,636304,0.300000,1.119498,1
10,357376,0.267700,0.010557,1
10,862933,0.267650,2.974441,1
10,1054696,0.260550,0.217771,1
10,270211,0.239600,0.097437,1
10,1124428,0.222450,0.831067,1
10,8716,0.219650,0.088816,1
10,43582,0.210100,0.299654,1
10,392242,0.193550,0.842403,1
10,1159294,0.180400,0.732797,1
10,1019830,0.179400,0.357971,1
10,496840,0.153600,0.894979,1
10,897799,0.151300,1.052361,1
10,479407,0.135700,0.002022,1
10,217912,0.120000,0.702125,1
10,444541,0.118500,0.568177,1
10,688603,0.114200,3.115992,1
10,183046,0.111700,3.317165,1
10,427108,0.102700,0.137884,1
10,880366,0.097800,0.091562,1
10,828067,0.092000,1.598834,1
10,148180,0.046750,0.899229,1
10,78448,0.030400,0.153675,1
10,549139,0.029200,1.325023,1
10,514273,0.027350,0.142778,1
10,287644,0.024150,3.544628,1
10,967531,0.017150,0.817386,1
10,793201,0.009450,0.478050,1
11,653737,0.995800,2.789679,1
11,1176727,0.983150,0.592739,1
11,1141861,0.962250,2.374371,1
11,1072129,0.946650,0.870042,1
11,374809,0.929600,1.012883,1
11,984964,0.910650,0.242127,1
11,305077,0.892600,1.164380,1
11,1211593,0.884350,0.369020,1
11,671170,0.853350,0.922467,1
11,26149,0.849100,0.101983,1
11,740902,0.848150,0.135250,1
11,706036,0.825700,1.263818,1
11,775768,0.818000,1.638228,1
11,1002397,0.797800,0.075194,1
11,584005,0.775000,0.512121,1
11,61015,0.741700,0.285951,1
11,322510,0.730050,1.320872,1
11,200479,0.728450,0.221578,1
11,1089562,0.725600,3.516298,1
11,531706,0.712500,1.077599,1
11,1106995,0.685900,1.105654,1
11,252778,0.597250,3.644215,1
11,95881,0.592450,0.869496,1
11,810634,0.589750,1.160179,1
11,339943,0.587950,1.263612,1
11,618871,0.569100,0.410040,1
11,409675,0.558250,1.797365,1
11,932665,0.555350,0.944271,1
11,723469,0.531850,0.463296,1
11,1037263,0.512000,0.243273,1
11,130747,0.505250,2.521813,1
11,1194160,0.488550,0.952050,1
11,845500,0.419550,2.094910,1
11,566572,0.390000,0.194983,1
11,915232,0.382650,2.397695,1
11,165613,0.364300,2.562669,1
11,950098,0.350200,0.547342,1
11,601438,0.350200,3.117695,1
11,113314,0.349900,1.142787,1
11,461974,0.321200,1.043795,1
11,235345,0.309000,0.064207,1
11,758335,0.308500,0.249772,1
11,636304,0.301600,1.119498,1
11,862933,0.271100,2.974441,1
11,357376,0.264350,0.010557,1
11,1054696,0.257450,0.217771,1
11,270211,0.237000,0.097437,1
11,1124428,0.227850,0.831067,1
11,8716,0.220000,0.088816,1
11,43582,0.210400,0.299654,1
11,392242,0.195000,0.842403,1
11,1019830,0.177750,0.357971,1
11,1159294,0.175350,0.732797,1
11,496840,0.154700,0.894979,1
11,897799,0.148700,1.052361,1
11,479407,0.130650,0.002022,1
11,444541,0.120500,0.568177,1
11,217912,0.118450,0.702125,1
11,688603,0.115100,3.115992,1
11,183046,0.112400,3.317165,1
11,427108,0.104200,0.137884,1
11,880366,0.098900,0.091562,1
11,828067,0.093850,1.598834,1
11,148180,0.044850,0.899229,1
11,549139,0.028650,1.325023,1
11,78448,0.028250,0.153675,1
11,514273,0.027000,0.142778,1
11,287644,0.023350,3.544628,1
11,967531,0.016950,0.817386,1
11,793201,0.008950,0.478050,1
12,653737,0.995700,2.789679,1
12,1176727,0.983150,0.592739,1
12,1141861,0.962800,2.374371,1
12,1072129,0.943200,0.870042,1
12,374809,0.927900,1.012883,1
12,984964,0.910850,0.242127,1
12,305077,0.890650,1.164380,1
12,1211593,0.883650,0.369020,1
12,26149,0.855900,0.101983,1
12,671170,0.854300,0.922467,1
12,740902,0.849300,0.135250,1
12,706036,0.826000,1.263818,1
12,775768,0.814400,1.638228,1
12,1002397,0.798650,0.075194,1
12,584005,0.772700,0.512121,1
12,61015,0.735550,0.285951,1
12,322510,0.728950,1.320872,1
12,1089562,0.728000,3.516298,1
12,200479,0.727050,0.221578,1
12,531706,0.716850,1.077599,1
12,1106995,0.685700,1.105654,1
12,252778,0.597350,3.644215,1
12,810634,0.590950,1.160179,1
12,95881,0.588850,0.869496,1
12,339943,0.587850,1.263612,1
12,618871,0.568800,0.410040,1
12,409675,0.559100,1.797365,1
12,932665,0.556500,0.944271,1
12,723469,0.529100,0.463296,1
12,1037263,0.512150,0.243273,1
12,130747,0.503800,2.521813,1
12,1194160,0.492900,0.952050,1
12,845500,0.419200,2.094910,1
12,566572,0.386650,0.194983,1
12,915232,0.379000,2.397695,1
12,165613,0.367450,2.562669,1
12,950098,0.353400,0.547342,1
12,601438,0.352650,3.117695,1
12,113314,0.348550,1.142787,1
12,461974,0.323500,1.043795,1
12,235345,0.309450,0.064207,1
12,758335,0.305900,0.249772,1
