Generation,Position,Frequency,Effect,Heterozygosity,origin
135,6104140,0.740750,3.048570,3.14605e-08,1
136,6104140,0.747700,3.048570,3.09044e-08,1
137,6104140,0.749550,3.048570,3.07537e-08,1
138,6104140,0.747950,3.048570,3.08841e-08,1
139,6104140,0.747400,3.048570,3.09287e-08,1
140,6104140,0.747850,3.048570,3.08922e-08,1
141,6104140,0.751900,3.048570,3.05606e-08,1
142,6104140,0.756200,3.048570,3.02027e-08,1
143,6104140,0.759750,3.048570,2.99026e-08,1
144,6104140,0.770000,3.048570,2.90131e-08,1
145,6104140,0.770750,3.048570,2.89467e-08,1
146,6104140,0.773100,3.048570,2.87373e-08,1
147,6104140,0.774150,3.048570,2.86431e-08,1
148,6104140,0.779050,3.048570,2.81991e-08,1
149,6104140,0.778900,3.048570,2.82128e-08,1
150,6104140,0.782900,3.048570,2.78446e-08,1
151,6104140,0.783500,3.048570,2.7789e-08,1
152,6104140,0.788850,3.048570,2.72873e-08,1
153,6104140,0.790850,3.048570,2.70974e-08,1
154,6104140,0.791900,3.048570,2.69971e-08,1
155,6104140,0.796350,3.048570,2.65683e-08,1
156,6104140,0.799350,3.048570,2.62755e-08,1
157,6104140,0.802700,3.048570,2.59451e-08,1
158,6104140,0.797650,3.048570,2.64418e-08,1
159,6104140,0.798350,3.048570,2.63735e-08,1
160,6104140,0.798150,3.048570,2.6393e-08,1
161,6104140,0.802450,3.048570,2.59699e-08,1
162,6104140,0.802500,3.048570,2.5965e-08,1
163,6104140,0.803800,3.048570,2.58358e-08,1
164,6104140,0.811550,3.048570,2.50546e-08,1
165,6104140,0.818400,3.048570,2.43476e-08,1
166,6104140,0.816300,3.048570,2.4566e-08,1
167,6104140,0.817400,3.048570,2.44518e-08,1
168,6104140,0.819000,3.048570,2.4285e-08,1
169,6104140,0.820700,3.048570,2.41068e-08,1
170,6104140,0.822400,3.048570,2.39277e-08,1
171,6104140,0.820150,3.048570,2.41646e-08,1
172,6104140,0.819250,3.048570,2.42589e-08,1
173,6104140,0.816500,3.048570,2.45453e-08,1
174,6104140,0.816900,3.048570,2.45038e-08,1
175,6104140,0.814950,3.048570,2.47056e-08,1
176,6104140,0.821700,3.048570,2.40016e-08,1
177,6104140,0.825050,3.048570,2.36467e-08,1
178,6104140,0.825200,3.048570,2.36307e-08,1
179,6104140,0.822300,3.048570,2.39383e-08,1
180,6104140,0.824950,3.048570,2.36573e-08,1
181,6104140,0.827000,3.048570,2.34384e-08,1
182,6104140,0.824450,3.048570,2.37105e-08,1
183,6104140,0.823950,3.048570,2.37636e-08,1
184,6104140,0.828300,3.048570,2.32988e-08,1
185,6104140,0.833250,3.048570,2.27623e-08,1
186,6104140,0.833400,3.048570,2.27459e-08,1
187,6104140,0.833950,3.048570,2.26858e-08,1
188,6104140,0.834350,3.048570,2.2642e-08,1
189,6104140,0.837150,3.048570,2.2334e-08,1
190,6104140,0.838850,3.048570,2.21457e-08,1
191,6104140,0.840550,3.048570,2.19565e-08,1
192,6104140,0.840100,3.048570,2.20067e-08,1
193,6104140,0.839300,3.048570,2.20957e-08,1
194,6104140,0.840700,3.048570,2.19398e-08,1
195,6104140,0.841850,3.048570,2.18112e-08,1
196,6104140,0.838500,3.048570,2.21846e-08,1
197,6104140,0.840500,3.048570,2.19621e-08,1
198,6104140,0.840150,3.048570,2.20011e-08,1
199,6104140,0.842650,3.048570,2.17215e-08,1
200,6104140,0.844900,3.048570,2.1468e-08,1
201,6104140,0.842650,3.048570,2.17215e-08,1
202,6104140,0.846750,3.048570,2.12584e-08,1
203,6104140,0.849150,3.048570,2.09848e-08,1
204,6104140,0.854150,3.048570,2.04087e-08,1
205,6104140,0.856350,3.048570,2.01527e-08,1
206,6104140,0.851000,3.048570,2.07726e-08,1
207,6104140,0.854550,3.048570,2.03623e-08,1
208,6104140,0.859300,3.048570,1.98068e-08,1
209,6104140,0.860900,3.048570,1.9618e-08,1
210,6104140,0.857400,3.048570,2.00299e-08,1
211,6104140,0.863250,3.048570,1.93392e-08,1
212,6104140,0.864500,3.048570,1.91902e-08,1
213,6104140,0.864550,3.048570,1.91842e-08,1
214,6104140,0.871400,3.048570,1.83584e-08,1
215,6104140,0.875600,3.048570,1.78444e-08,1
216,6104140,0.877000,3.048570,1.76718e-08,1
217,6104140,0.880250,3.048570,1.72686e-08,1
218,6104140,0.880300,3.048570,1.72624e-08,1
219,6104140,0.883700,3.048570,1.68368e-08,1
220,6104140,0.885200,3.048570,1.66479e-08,1
221,6104140,0.888100,3.048570,1.62805e-08,1
222,6104140,0.886350,3.048570,1.65025e-08,1
223,6104140,0.886400,3.048570,1.64962e-08,1
224,6104140,0.886650,3.048570,1.64645e-08,1
225,6104140,0.887550,3.048570,1.63504e-08,1
226,6104140,0.888900,3.048570,1.61787e-08,1
227,6104140,0.892050,3.048570,1.57757e-08,1
228,6104140,0.896050,3.048570,1.52592e-08,1
229,6104140,0.896850,3.048570,1.51553e-08,1
230,6104140,0.901250,3.048570,1.458e-08,1
231,6104140,0.904050,3.048570,1.42106e-08,1
232,6104140,0.903650,3.048570,1.42635e-08,1
233,6104140,0.903000,3.048570,1.43494e-08,1
234,6104140,0.903700,3.048570,1.42569e-08,1
235,6104140,0.905700,3.048570,1.39917e-08,1
236,6104140,0.907300,3.048570,1.37786e-08,1
237,6104140,0.905150,3.048570,1.40648e-08,1
238,6104140,0.908800,3.048570,1.35781e-08,1
239,6104140,0.907650,3.048570,1.37319e-08,1
240,6104140,0.913350,3.048570,1.29653e-08,1
241,6104140,0.914750,3.048570,1.27753e-08,1
242,6104140,0.918250,3.048570,1.22977e-08,1
243,6104140,0.921000,3.048570,1.19196e-08,1
244,6104140,0.922650,3.048570,1.16916e-08,1
245,6104140,0.921400,3.048570,1.18644e-08,1
246,6104140,0.925400,3.048570,1.13095e-08,1
247,6104140,0.925250,3.048570,1.13304e-08,1
248,6104140,0.926300,3.048570,1.11839e-08,1
249,6104140,0.927250,3.048570,1.10511e-08,1
250,6104140,0.928350,3.048570,1.08969e-08,1
251,6104140,0.928700,3.048570,1.08478e-08,1
252,6104140,0.930300,3.048570,1.06226e-08,1
253,6104140,0.933400,3.048570,1.0184e-08,1
254,6104140,0.934850,3.048570,9.97773e-09,1
255,6104140,0.936400,3.048570,9.7565e-09,1
256,6104140,0.938100,3.048570,9.51295e-09,1
257,6104140,0.938650,3.048570,9.43395e-09,1
258,6104140,0.938950,3.048570,9.39082e-09,1
259,6104140,0.938900,3.048570,9.39801e-09,1
260,6104140,0.939850,3.048570,9.26125e-09,1
261,6104140,0.938000,3.048570,9.5273e-09,1
262,6104140,0.941900,3.048570,8.96513e-09,1
263,6104140,0.942950,3.048570,8.81292e-09,1
264,6104140,0.941750,3.048570,8.98684e-09,1
265,6104140,0.941900,3.048570,8.96513e-09,1
266,6104140,0.942250,3.048570,8.91443e-09,1
267,6104140,0.945300,3.048570,8.47096e-09,1
268,6104140,0.944250,3.048570,8.62397e-09,1
269,6104140,0.943850,3.048570,8.68217e-09,1
270,6104140,0.941500,3.048570,9.02301e-09,1
271,6104140,0.943350,3.048570,8.75484e-09,1
272,6104140,0.944850,3.048570,8.53658e-09,1
273,6104140,0.949750,3.048570,7.81845e-09,1
274,6104140,0.951600,3.048570,7.54528e-09,1
275,6104140,0.952350,3.048570,7.43421e-09,1
276,6104140,0.952250,3.048570,7.44903e-09,1
277,6104140,0.952400,3.048570,7.4268e-09,1
278,6104140,0.953700,3.048570,7.23383e-09,1
279,6104140,0.955600,3.048570,6.9508e-09,1
280,6104140,0.957600,3.048570,6.65159e-09,1
281,6104140,0.955500,3.048570,6.96572e-09,1
282,6104140,0.956250,3.048570,6.8537e-09,1
283,6104140,0.955200,3.048570,7.01048e-09,1
284,6104140,0.953550,3.048570,7.25612e-09,1
285,6104140,0.951350,3.048570,7.58226e-09,1
286,6104140,0.951400,3.048570,7.57486e-09,1
287,6104140,0.953950,3.048570,7.19666e-09,1
288,6104140,0.956050,3.048570,6.88359e-09,1
289,6104140,0.955700,3.048570,6.93587e-09,1
290,6104140,0.954600,3.048570,7.09991e-09,1
291,6104140,0.956300,3.048570,6.84622e-09,1
292,6104140,0.956450,3.048570,6.82379e-09,1
293,6104140,0.954550,3.048570,7.10736e-09,1
294,6104140,0.958200,3.048570,6.56157e-09,1
295,6104140,0.958500,3.048570,6.51652e-09,1
296,6104140,0.962100,3.048570,5.97358e-09,1
297,6104140,0.963650,3.048570,5.73851e-09,1
298,6104140,0.962650,3.048570,5.89026e-09,1
299,6104140,0.960900,3.048570,6.15503e-09,1
300,6104140,0.959100,3.048570,6.42632e-09,1
301,6104140,0.960000,3.048570,6.29081e-09,1
302,6104140,0.960900,3.048570,6.15503e-09,1
303,6104140,0.963500,3.048570,5.76129e-09,1
304,6104140,0.964550,3.048570,5.60166e-09,1
305,6104140,0.964400,3.048570,5.62448e-09,1
306,6104140,0.963850,3.048570,5.70812e-09,1
307,6104140,0.965850,3.048570,5.40351e-09,1
308,6104140,0.965500,3.048570,5.45691e-09,1
309,6104140,0.968200,3.048570,5.04391e-09,1
310,6104140,0.968600,3.048570,4.98253e-09,1
311,6104140,0.969550,3.048570,4.83652e-09,1
312,6104140,0.969650,3.048570,4.82113e-09,1
313,6104140,0.971100,3.048570,4.59766e-09,1
314,6104140,0.970300,3.048570,4.72104e-09,1
315,6104140,0.968900,3.048570,4.93645e-09,1
316,6104140,0.970250,3.048570,4.72875e-09,1
317,6104140,0.969200,3.048570,4.89035e-09,1
318,6104140,0.969050,3.048570,4.9134e-09,1
319,6104140,0.968350,3.048570,5.0209e-09,1
320,6104140,0.967400,3.048570,5.16653e-09,1
321,6104140,0.968100,3.048570,5.05925e-09,1
322,6104140,0.968400,3.048570,5.01323e-09,1
323,6104140,0.966550,3.048570,5.29658e-09,1
324,6104140,0.967900,3.048570,5.08992e-09,1
325,6104140,0.967700,3.048570,5.12058e-09,1
326,6104140,0.968300,3.048570,5.02857e-09,1
327,6104140,0.967800,3.048570,5.10525e-09,1
328,6104140,0.966850,3.048570,5.25071e-09,1
329,6104140,0.968050,3.048570,5.06692e-09,1
330,6104140,0.969500,3.048570,4.84421e-09,1
331,6104140,0.967200,3.048570,5.19715e-09,1
332,6104140,0.967750,3.048570,5.11291e-09,1
333,6104140,0.970500,3.048570,4.69022e-09,1
334,6104140,0.970950,3.048570,4.62081e-09,1
335,6104140,0.970050,3.048570,4.75956e-09,1
336,6104140,0.970050,3.048570,4.75956e-09,1
337,6104140,0.971800,3.048570,4.48954e-09,1
338,6104140,0.970450,3.048570,4.69793e-09,1
339,6104140,0.968100,3.048570,5.05925e-09,1
340,6104140,0.967100,3.048570,5.21246e-09,1
341,6104140,0.967150,3.048570,5.20481e-09,1
342,6104140,0.969550,3.048570,4.83652e-09,1
343,6104140,0.971300,3.048570,4.56679e-09,1
344,6104140,0.972400,3.048570,4.39673e-09,1
345,6104140,0.973250,3.048570,4.26505e-09,1
346,6104140,0.972250,3.048570,4.41994e-09,1
347,6104140,0.973050,3.048570,4.29605e-09,1
348,6104140,0.974400,3.048570,4.08651e-09,1
349,6104140,0.975250,3.048570,3.95427e-09,1
350,6104140,0.975350,3.048570,3.9387e-09,1
351,6104140,0.977850,3.048570,3.54831e-09,1
352,6104140,0.978200,3.048570,3.49349e-09,1
353,6104140,0.978150,3.048570,3.50132e-09,1
354,6104140,0.978200,3.048570,3.49349e-09,1
355,6104140,0.977400,3.048570,3.61873e-09,1
356,6104140,0.976400,3.048570,3.77499e-09,1
357,6104140,0.977800,3.048570,3.55614e-09,1
358,6104140,0.978000,3.048570,3.52482e-09,1
359,6104140,0.979800,3.048570,3.24238e-09,1
360,6104140,0.979950,3.048570,3.2188e-09,1
361,6104140,0.980050,3.048570,3.20307e-09,1
362,6104140,0.980050,3.048570,3.20307e-09,1
363,6104140,0.981300,3.048570,3.00621e-09,1
364,6104140,0.981500,3.048570,2.97466e-09,1
365,6104140,0.981100,3.048570,3.03774e-09,1
366,6104140,0.981150,3.048570,3.02986e-09,1
367,6104140,0.983650,3.048570,2.63472e-09,1
368,6104140,0.983000,3.048570,2.73765e-09,1
369,6104140,0.983450,3.048570,2.6664e-09,1
370,6104140,0.985150,3.048570,2.39665e-09,1
371,6104140,0.986300,3.048570,2.21363e-09,1
372,6104140,0.986350,3.048570,2.20566e-09,1
373,6104140,0.986600,3.048570,2.16582e-09,1
374,6104140,0.987500,3.048570,2.02219e-09,1
375,6104140,0.987250,3.048570,2.06211e-09,1
376,6104140,0.987400,3.048570,2.03816e-09,1
377,6104140,0.986600,3.048570,2.16582e-09,1
378,6104140,0.985500,3.048570,2.34099e-09,1
379,6104140,0.985750,3.048570,2.30121e-09,1
380,6104140,0.985000,3.048570,2.42049e-09,1
381,6104140,0.985150,3.048570,2.39665e-09,1
382,6104140,0.984300,3.048570,2.53164e-09,1
383,6104140,0.983050,3.048570,2.72974e-09,1
384,6104140,0.984450,3.048570,2.50784e-09,1
385,6104140,0.983150,3.048570,2.71391e-09,1
386,6104140,0.983500,3.048570,2.65848e-09,1
387,6104140,0.983350,3.048570,2.68224e-09,1
388,6104140,0.983400,3.048570,2.67432e-09,1
389,6104140,0.984900,3.048570,2.43638e-09,1
390,6104140,0.984600,3.048570,2.48403e-09,1
391,6104140,0.983650,3.048570,2.63472e-09,1
392,6104140,0.984550,3.048570,2.49196e-09,1
393,6104140,0.986300,3.048570,2.21363e-09,1
394,6104140,0.985800,3.048570,2.29326e-09,1
395,6104140,0.986350,3.048570,2.20566e-09,1
396,6104140,0.987450,3.048570,2.03018e-09,1
397,6104140,0.987550,3.048570,2.01421e-09,1
398,6104140,0.986900,3.048570,2.11797e-09,1
399,6104140,0.986650,3.048570,2.15784e-09,1
400,6104140,0.985300,3.048570,2.3728e-09,1
401,6104140,0.984600,3.048570,2.48403e-09,1
402,6104140,0.984050,3.048570,2.5713e-09,1
403,6104140,0.983850,3.048570,2.60302e-09,1
404,6104140,0.982950,3.048570,2.74556e-09,1
405,6104140,0.982500,3.048570,2.81674e-09,1
406,6104140,0.983100,3.048570,2.72182e-09,1
407,6104140,0.983450,3.048570,2.6664e-09,1
408,6104140,0.983200,3.048570,2.70599e-09,1
409,6104140,0.983850,3.048570,2.60302e-09,1
410,6104140,0.983900,3.048570,2.59509e-09,1
411,6104140,0.984350,3.048570,2.52371e-09,1
412,6104140,0.985200,3.048570,2.3887e-09,1
413,6104140,0.985550,3.048570,2.33304e-09,1
414,6104140,0.986150,3.048570,2.23753e-09,1
415,6104140,0.987400,3.048570,2.03816e-09,1
416,6104140,0.986300,3.048570,2.21363e-09,1
417,6104140,0.986150,3.048570,2.23753e-09,1
418,6104140,0.986900,3.048570,2.11797e-09,1
419,6104140,0.986300,3.048570,2.21363e-09,1
420,6104140,0.986100,3.048570,2.24549e-09,1
421,6104140,0.984800,3.048570,2.45226e-09,1
422,6104140,0.983600,3.048570,2.64264e-09,1
423,6104140,0.983400,3.048570,2.67432e-09,1
424,6104140,0.983700,3.048570,2.62679e-09,1
425,6104140,0.984250,3.048570,2.53958e-09,1
426,6104140,0.984000,3.048570,2.57923e-09,1
427,6104140,0.982900,3.048570,2.75347e-09,1
428,6104140,0.981250,3.048570,3.01409e-09,1
429,6104140,0.980450,3.048570,3.14013e-09,1
430,6104140,0.980250,3.048570,3.17161e-09,1
431,6104140,0.980800,3.048570,3.08501e-09,1
432,6104140,0.982500,3.048570,2.81674e-09,1
433,6104140,0.983500,3.048570,2.65848e-09,1
434,6104140,0.983100,3.048570,2.72182e-09,1
435,6104140,0.982550,3.048570,2.80883e-09,1
436,6104140,0.984200,3.048570,2.54751e-09,1
437,6104140,0.985150,3.048570,2.39665e-09,1
438,6104140,0.985700,3.048570,2.30917e-09,1
439,6104140,0.986800,3.048570,2.13392e-09,1
440,6104140,0.987050,3.048570,2.09404e-09,1
441,6104140,0.988000,3.048570,1.94229e-09,1
442,6104140,0.989100,3.048570,1.76621e-09,1
443,6104140,0.989650,3.048570,1.67802e-09,1
444,6104140,0.990800,3.048570,1.49331e-09,1
445,6104140,0.991100,3.048570,1.44505e-09,1
446,6104140,0.990700,3.048570,1.50939e-09,1
447,6104140,0.991000,3.048570,1.46114e-09,1
448,6104140,0.991050,3.048570,1.4531e-09,1
449,6104140,0.992900,3.048570,1.15489e-09,1
450,6104140,0.993250,3.048570,1.09834e-09,1
451,6104140,0.993150,3.048570,1.1145e-09,1
452,6104140,0.993350,3.048570,1.08218e-09,1
453,6104140,0.993400,3.048570,1.0741e-09,1
454,6104140,0.992800,3.048570,1.17103e-09,1
455,6104140,0.993300,3.048570,1.09026e-09,1
456,6104140,0.993400,3.048570,1.0741e-09,1
457,6104140,0.992200,3.048570,1.26785e-09,1
458,6104140,0.992650,3.048570,1.19525e-09,1
459,6104140,0.992850,3.048570,1.16296e-09,1
460,6104140,0.992700,3.048570,1.18718e-09,1
461,6104140,0.992500,3.048570,1.21946e-09,1
462,6104140,0.992800,3.048570,1.17103e-09,1
463,6104140,0.991900,3.048570,1.31622e-09,1
464,6104140,0.992300,3.048570,1.25173e-09,1
465,6104140,0.992100,3.048570,1.28398e-09,1
466,6104140,0.991850,3.048570,1.32428e-09,1
467,6104140,0.990600,3.048570,1.52546e-09,1
468,6104140,0.989800,3.048570,1.65395e-09,1
469,6104140,0.989550,3.048570,1.69406e-09,1
470,6104140,0.990750,3.048570,1.50135e-09,1
471,6104140,0.990300,3.048570,1.57367e-09,1
472,6104140,0.991250,3.048570,1.42091e-09,1
473,6104140,0.991200,3.048570,1.42896e-09,1
474,6104140,0.992000,3.048570,1.3001e-09,1
475,6104140,0.991700,3.048570,1.34845e-09,1
476,6104140,0.992400,3.048570,1.23559e-09,1
477,6104140,0.992400,3.048570,1.23559e-09,1
478,6104140,0.992400,3.048570,1.23559e-09,1
479,6104140,0.992600,3.048570,1.20332e-09,1
480,6104140,0.993350,3.048570,1.08218e-09,1
481,6104140,0.992700,3.048570,1.18718e-09,1
482,6104140,0.993250,3.048570,1.09834e-09,1
483,6104140,0.994350,3.048570,9.20372e-10,1
484,6104140,0.994500,3.048570,8.96072e-10,1
485,6104140,0.993750,3.048570,1.0175e-09,1
486,6104140,0.993600,3.048570,1.04176e-09,1
487,6104140,0.993150,3.048570,1.1145e-09,1
488,6104140,0.993300,3.048570,1.09026e-09,1
489,6104140,0.994200,3.048570,9.44664e-10,1
490,6104140,0.994200,3.048570,9.44664e-10,1
491,6104140,0.994150,3.048570,9.52759e-10,1
492,6104140,0.993400,3.048570,1.0741e-09,1
493,6104140,0.994250,3.048570,9.36567e-10,1
494,6104140,0.994050,3.048570,9.68948e-10,1
495,6104140,0.993750,3.048570,1.0175e-09,1
496,6104140,0.992450,3.048570,1.22753e-09,1
497,6104140,0.992450,3.048570,1.22753e-09,1
498,6104140,0.992250,3.048570,1.25979e-09,1
499,6104140,0.992100,3.048570,1.28398e-09,1
500,6104140,0.991600,3.048570,1.36456e-09,1
501,6104140,0.992150,3.048570,1.27592e-09,1
502,6104140,0.992900,3.048570,1.15489e-09,1
503,6104140,0.992400,3.048570,1.23559e-09,1
504,6104140,0.992300,3.048570,1.25173e-09,1
505,6104140,0.992250,3.048570,1.25979e-09,1
506,6104140,0.992500,3.048570,1.21946e-09,1
507,6104140,0.992150,3.048570,1.27592e-09,1
508,6104140,0.992500,3.048570,1.21946e-09,1
509,6104140,0.992400,3.048570,1.23559e-09,1
510,6104140,0.993650,3.048570,1.03367e-09,1
511,6104140,0.994150,3.048570,9.52759e-10,1
512,6104140,0.994200,3.048570,9.44664e-10,1
513,6104140,0.993300,3.048570,1.09026e-09,1
514,6104140,0.993600,3.048570,1.04176e-09,1
515,6104140,0.993300,3.048570,1.09026e-09,1
516,6104140,0.993600,3.048570,1.04176e-09,1
517,6104140,0.994000,3.048570,9.77042e-10,1
518,6104140,0.992900,3.048570,1.15489e-09,1
519,6104140,0.992850,3.048570,1.16296e-09,1
520,6104140,0.993250,3.048570,1.09834e-09,1
521,6104140,0.993300,3.048570,1.09026e-09,1
522,6104140,0.992650,3.048570,1.19525e-09,1
523,6104140,0.992550,3.048570,1.21139e-09,1
524,6104140,0.993400,3.048570,1.0741e-09,1
525,6104140,0.993250,3.048570,1.09834e-09,1
526,6104140,0.992450,3.048570,1.22753e-09,1
527,6104140,0.992300,3.048570,1.25173e-09,1
528,6104140,0.992250,3.048570,1.25979e-09,1
529,6104140,0.992600,3.048570,1.20332e-09,1
530,6104140,0.993200,3.048570,1.10642e-09,1
531,6104140,0.993250,3.048570,1.09834e-09,1
532,6104140,0.993000,3.048570,1.13874e-09,1
533,6104140,0.992900,3.048570,1.15489e-09,1
534,6104140,0.993000,3.048570,1.13874e-09,1
535,6104140,0.991900,3.048570,1.31622e-09,1
536,6104140,0.992400,3.048570,1.23559e-09,1
