Generation,Position,Frequency,Effect,Heterozygosity,origin
212,610140,0.099000,0.088816,1.46194e-07,1
213,610140,0.099750,0.088816,1.47179e-07,1
214,610140,0.099550,0.088816,1.46917e-07,1
215,610140,0.098350,0.088816,1.45339e-07,1
216,610140,0.095200,0.088816,1.41176e-07,1
217,610140,0.092700,0.088816,1.37848e-07,1
218,610140,0.090950,0.088816,1.35507e-07,1
219,610140,0.094100,0.088816,1.39714e-07,1
220,610140,0.095100,0.088816,1.41043e-07,1
221,610140,0.097350,0.088816,1.44021e-07,1
222,610140,0.096150,0.088816,1.42435e-07,1
223,610140,0.092800,0.088816,1.37982e-07,1
224,610140,0.096900,0.088816,1.43427e-07,1
225,610140,0.094650,0.088816,1.40445e-07,1
226,610140,0.096850,0.088816,1.43361e-07,1
227,610140,0.099950,0.088816,1.47441e-07,1
228,610140,0.100600,0.088816,1.48293e-07,1
229,610140,0.100500,0.088816,1.48162e-07,1
230,610140,0.098350,0.088816,1.45339e-07,1
231,610140,0.101200,0.088816,1.49078e-07,1
232,610140,0.102200,0.088816,1.50384e-07,1
233,610140,0.099100,0.088816,1.46326e-07,1
234,610140,0.101350,0.088816,1.49274e-07,1
235,610140,0.103550,0.088816,1.52141e-07,1
236,610140,0.101350,0.088816,1.49274e-07,1
237,610140,0.103050,0.088816,1.51491e-07,1
238,610140,0.101750,0.088816,1.49797e-07,1
239,610140,0.100100,0.088816,1.47638e-07,1
240,610140,0.096450,0.088816,1.42832e-07,1
241,610140,0.097650,0.088816,1.44417e-07,1
242,610140,0.098550,0.088816,1.45602e-07,1
243,610140,0.099500,0.088816,1.46851e-07,1
244,610140,0.099700,0.088816,1.47114e-07,1
245,610140,0.097750,0.088816,1.44549e-07,1
246,610140,0.098950,0.088816,1.46128e-07,1
247,610140,0.096900,0.088816,1.43427e-07,1
248,610140,0.097950,0.088816,1.44812e-07,1
249,610140,0.096400,0.088816,1.42766e-07,1
250,610140,0.094600,0.088816,1.40379e-07,1
251,610140,0.095450,0.088816,1.41507e-07,1
252,610140,0.094600,0.088816,1.40379e-07,1
253,610140,0.093100,0.088816,1.38382e-07,1
254,610140,0.094450,0.088816,1.4018e-07,1
255,610140,0.096400,0.088816,1.42766e-07,1
256,610140,0.097650,0.088816,1.44417e-07,1
257,610140,0.100500,0.088816,1.48162e-07,1
258,610140,0.098550,0.088816,1.45602e-07,1
259,610140,0.099200,0.088816,1.46457e-07,1
260,610140,0.103950,0.088816,1.52661e-07,1
261,610140,0.101950,0.088816,1.50058e-07,1
262,610140,0.102450,0.088816,1.5071e-07,1
263,610140,0.104450,0.088816,1.53309e-07,1
264,610140,0.107200,0.088816,1.56862e-07,1
265,610140,0.102950,0.088816,1.51361e-07,1
266,610140,0.102400,0.088816,1.50644e-07,1
267,610140,0.103350,0.088816,1.51881e-07,1
268,610140,0.103550,0.088816,1.52141e-07,1
269,610140,0.106350,0.088816,1.55767e-07,1
270,610140,0.107950,0.088816,1.57827e-07,1
271,610140,0.104400,0.088816,1.53244e-07,1
272,610140,0.108000,0.088816,1.57892e-07,1
273,610140,0.107650,0.088816,1.57442e-07,1
274,610140,0.108250,0.088816,1.58213e-07,1
275,610140,0.108550,0.088816,1.58598e-07,1
276,610140,0.106950,0.088816,1.5654e-07,1
277,610140,0.106900,0.088816,1.56476e-07,1
278,610140,0.103650,0.088816,1.52271e-07,1
279,610140,0.101700,0.088816,1.49731e-07,1
280,610140,0.101600,0.088816,1.49601e-07,1
281,610140,0.102950,0.088816,1.51361e-07,1
282,610140,0.103000,0.088816,1.51426e-07,1
283,610140,0.104300,0.088816,1.53115e-07,1
284,610140,0.105000,0.088816,1.54022e-07,1
285,610140,0.103900,0.088816,1.52596e-07,1
286,610140,0.107200,0.088816,1.56862e-07,1
287,610140,0.104600,0.088816,1.53504e-07,1
288,610140,0.103600,0.088816,1.52206e-07,1
289,610140,0.101250,0.088816,1.49143e-07,1
290,610140,0.097250,0.088816,1.43889e-07,1
291,610140,0.099200,0.088816,1.46457e-07,1
292,610140,0.098350,0.088816,1.45339e-07,1
293,610140,0.099650,0.088816,1.47048e-07,1
294,610140,0.097900,0.088816,1.44746e-07,1
295,610140,0.097000,0.088816,1.43559e-07,1
296,610140,0.095950,0.088816,1.4217e-07,1
297,610140,0.095350,0.088816,1.41375e-07,1
298,610140,0.092550,0.088816,1.37648e-07,1
299,610140,0.093850,0.088816,1.39381e-07,1
300,610140,0.094100,0.088816,1.39714e-07,1
301,610140,0.097900,0.088816,1.44746e-07,1
302,610140,0.092700,0.088816,1.37848e-07,1
303,610140,0.092750,0.088816,1.37915e-07,1
304,610140,0.092300,0.088816,1.37314e-07,1
305,610140,0.090350,0.088816,1.34702e-07,1
306,610140,0.090650,0.088816,1.35104e-07,1
307,610140,0.090950,0.088816,1.35507e-07,1
308,610140,0.090800,0.088816,1.35305e-07,1
309,610140,0.091250,0.088816,1.35909e-07,1
310,610140,0.091500,0.088816,1.36244e-07,1
311,610140,0.094450,0.088816,1.4018e-07,1
312,610140,0.094850,0.088816,1.40711e-07,1
313,610140,0.097500,0.088816,1.44219e-07,1
314,610140,0.099000,0.088816,1.46194e-07,1
315,610140,0.099000,0.088816,1.46194e-07,1
316,610140,0.098850,0.088816,1.45997e-07,1
317,610140,0.093450,0.088816,1.38849e-07,1
318,610140,0.094950,0.088816,1.40844e-07,1
319,610140,0.093950,0.088816,1.39514e-07,1
320,610140,0.092500,0.088816,1.37581e-07,1
321,610140,0.093150,0.088816,1.38449e-07,1
322,610140,0.094950,0.088816,1.40844e-07,1
323,610140,0.094800,0.088816,1.40645e-07,1
324,610140,0.090600,0.088816,1.35037e-07,1
325,610140,0.091100,0.088816,1.35708e-07,1
326,610140,0.088250,0.088816,1.31874e-07,1
327,610140,0.087900,0.088816,1.31402e-07,1
328,610140,0.087400,0.088816,1.30726e-07,1
329,610140,0.088750,0.088816,1.32549e-07,1
330,610140,0.087600,0.088816,1.30996e-07,1
331,610140,0.088200,0.088816,1.31807e-07,1
332,610140,0.086600,0.088816,1.29643e-07,1
333,610140,0.085700,0.088816,1.28422e-07,1
334,610140,0.086150,0.088816,1.29033e-07,1
335,610140,0.088650,0.088816,1.32414e-07,1
336,610140,0.086050,0.088816,1.28897e-07,1
337,610140,0.085450,0.088816,1.28082e-07,1
338,610140,0.088000,0.088816,1.31537e-07,1
339,610140,0.087800,0.088816,1.31267e-07,1
340,610140,0.084650,0.088816,1.26994e-07,1
341,610140,0.084450,0.088816,1.26722e-07,1
342,610140,0.083250,0.088816,1.25085e-07,1
343,610140,0.085900,0.088816,1.28694e-07,1
344,610140,0.084550,0.088816,1.26858e-07,1
345,610140,0.083750,0.088816,1.25768e-07,1
346,610140,0.082400,0.088816,1.23923e-07,1
347,610140,0.081300,0.088816,1.22415e-07,1
348,610140,0.077300,0.088816,1.16899e-07,1
349,610140,0.078800,0.088816,1.18974e-07,1
350,610140,0.078250,0.088816,1.18214e-07,1
351,610140,0.079400,0.088816,1.19801e-07,1
352,610140,0.078550,0.088816,1.18628e-07,1
353,610140,0.078150,0.088816,1.18075e-07,1
354,610140,0.080300,0.088816,1.21041e-07,1
355,610140,0.078000,0.088816,1.17868e-07,1
356,610140,0.076900,0.088816,1.16344e-07,1
357,610140,0.076700,0.088816,1.16067e-07,1
358,610140,0.078550,0.088816,1.18628e-07,1
359,610140,0.079400,0.088816,1.19801e-07,1
360,610140,0.076650,0.088816,1.15998e-07,1
361,610140,0.079400,0.088816,1.19801e-07,1
362,610140,0.079050,0.088816,1.19319e-07,1
363,610140,0.079750,0.088816,1.20284e-07,1
364,610140,0.077500,0.088816,1.17176e-07,1
365,610140,0.080250,0.088816,1.20972e-07,1
366,610140,0.081700,0.088816,1.22964e-07,1
367,610140,0.084050,0.088816,1.26177e-07,1
368,610140,0.084300,0.088816,1.26518e-07,1
369,610140,0.083050,0.088816,1.24812e-07,1
370,610140,0.082600,0.088816,1.24196e-07,1
371,610140,0.083900,0.088816,1.25972e-07,1
372,610140,0.085650,0.088816,1.28354e-07,1
373,610140,0.090600,0.088816,1.35037e-07,1
374,610140,0.089150,0.088816,1.33088e-07,1
375,610140,0.090800,0.088816,1.35305e-07,1
376,610140,0.091000,0.088816,1.35574e-07,1
377,610140,0.088850,0.088816,1.32684e-07,1
378,610140,0.087150,0.088816,1.30388e-07,1
379,610140,0.085250,0.088816,1.27811e-07,1
380,610140,0.086750,0.088816,1.29846e-07,1
381,610140,0.087350,0.088816,1.30658e-07,1
382,610140,0.090150,0.088816,1.34433e-07,1
383,610140,0.092100,0.088816,1.37046e-07,1
384,610140,0.091900,0.088816,1.36779e-07,1
385,610140,0.094150,0.088816,1.39781e-07,1
386,610140,0.095800,0.088816,1.41971e-07,1
387,610140,0.096250,0.088816,1.42567e-07,1
388,610140,0.094550,0.088816,1.40312e-07,1
389,610140,0.099100,0.088816,1.46326e-07,1
390,610140,0.100600,0.088816,1.48293e-07,1
391,610140,0.101150,0.088816,1.49013e-07,1
392,610140,0.099400,0.088816,1.4672e-07,1
393,610140,0.102800,0.088816,1.51165e-07,1
394,610140,0.102350,0.088816,1.50579e-07,1
395,610140,0.104700,0.088816,1.53633e-07,1
396,610140,0.107400,0.088816,1.5712e-07,1
397,610140,0.106650,0.088816,1.56154e-07,1
398,610140,0.108750,0.088816,1.58854e-07,1
399,610140,0.107600,0.088816,1.57377e-07,1
400,610140,0.104750,0.088816,1.53698e-07,1
401,610140,0.104950,0.088816,1.53957e-07,1
402,610140,0.102600,0.088816,1.50905e-07,1
403,610140,0.099100,0.088816,1.46326e-07,1
404,610140,0.102900,0.088816,1.51296e-07,1
405,610140,0.097900,0.088816,1.44746e-07,1
406,610140,0.101800,0.088816,1.49862e-07,1
407,610140,0.102000,0.088816,1.50123e-07,1
408,610140,0.102500,0.088816,1.50775e-07,1
409,610140,0.104800,0.088816,1.53763e-07,1
410,610140,0.102050,0.088816,1.50188e-07,1
411,610140,0.106400,0.088816,1.55831e-07,1
412,610140,0.106100,0.088816,1.55444e-07,1
413,610140,0.103100,0.088816,1.51556e-07,1
414,610140,0.101850,0.088816,1.49927e-07,1
415,610140,0.101450,0.088816,1.49405e-07,1
416,610140,0.101250,0.088816,1.49143e-07,1
417,610140,0.102750,0.088816,1.511e-07,1
418,610140,0.102650,0.088816,1.5097e-07,1
419,610140,0.104600,0.088816,1.53504e-07,1
420,610140,0.105600,0.088816,1.54798e-07,1
421,610140,0.102250,0.088816,1.50449e-07,1
422,610140,0.102200,0.088816,1.50384e-07,1
423,610140,0.102150,0.088816,1.50318e-07,1
424,610140,0.099650,0.088816,1.47048e-07,1
425,610140,0.099450,0.088816,1.46785e-07,1
426,610140,0.101600,0.088816,1.49601e-07,1
427,610140,0.103650,0.088816,1.52271e-07,1
428,610140,0.101300,0.088816,1.49209e-07,1
429,610140,0.104000,0.088816,1.52725e-07,1
430,610140,0.104800,0.088816,1.53763e-07,1
431,610140,0.106950,0.088816,1.5654e-07,1
432,610140,0.104000,0.088816,1.52725e-07,1
433,610140,0.104550,0.088816,1.53439e-07,1
434,610140,0.107300,0.088816,1.56991e-07,1
435,610140,0.108450,0.088816,1.58469e-07,1
436,610140,0.110750,0.088816,1.61413e-07,1
437,610140,0.112300,0.088816,1.63386e-07,1
438,610140,0.109650,0.088816,1.60007e-07,1
439,610140,0.109700,0.088816,1.60071e-07,1
440,610140,0.110700,0.088816,1.61349e-07,1
441,610140,0.104500,0.088816,1.53374e-07,1
442,610140,0.106500,0.088816,1.5596e-07,1
443,610140,0.108850,0.088816,1.58983e-07,1
444,610140,0.110550,0.088816,1.61157e-07,1
445,610140,0.106900,0.088816,1.56476e-07,1
446,610140,0.105500,0.088816,1.54669e-07,1
447,610140,0.107950,0.088816,1.57827e-07,1
448,610140,0.108450,0.088816,1.58469e-07,1
449,610140,0.108650,0.088816,1.58726e-07,1
450,610140,0.109200,0.088816,1.59431e-07,1
451,610140,0.112700,0.088816,1.63895e-07,1
452,610140,0.108700,0.088816,1.5879e-07,1
453,610140,0.108950,0.088816,1.59111e-07,1
454,610140,0.112050,0.088816,1.63069e-07,1
455,610140,0.115350,0.088816,1.67247e-07,1
456,610140,0.116300,0.088816,1.68444e-07,1
457,610140,0.118150,0.088816,1.70765e-07,1
458,610140,0.119750,0.088816,1.72763e-07,1
459,610140,0.120000,0.088816,1.73075e-07,1
460,610140,0.117450,0.088816,1.69888e-07,1
461,610140,0.118250,0.088816,1.7089e-07,1
462,610140,0.117250,0.088816,1.69637e-07,1
463,610140,0.112600,0.088816,1.63768e-07,1
464,610140,0.113950,0.088816,1.65479e-07,1
465,610140,0.114850,0.088816,1.66617e-07,1
466,610140,0.118750,0.088816,1.71515e-07,1
467,610140,0.117950,0.088816,1.70514e-07,1
468,610140,0.116750,0.088816,1.69009e-07,1
469,610140,0.120000,0.088816,1.73075e-07,1
470,610140,0.120350,0.088816,1.73511e-07,1
471,610140,0.119150,0.088816,1.72015e-07,1
472,610140,0.119500,0.088816,1.72452e-07,1
473,610140,0.117650,0.088816,1.70139e-07,1
474,610140,0.119350,0.088816,1.72265e-07,1
475,610140,0.117500,0.088816,1.69951e-07,1
476,610140,0.115500,0.088816,1.67436e-07,1
477,610140,0.117650,0.088816,1.70139e-07,1
478,610140,0.117550,0.088816,1.70013e-07,1
479,610140,0.116700,0.088816,1.68947e-07,1
480,610140,0.117900,0.088816,1.70452e-07,1
481,610140,0.117200,0.088816,1.69574e-07,1
482,610140,0.115300,0.088816,1.67184e-07,1
483,610140,0.114650,0.088816,1.66364e-07,1
484,610140,0.113900,0.088816,1.65416e-07,1
485,610140,0.117150,0.088816,1.69512e-07,1
486,610140,0.121850,0.088816,1.75374e-07,1
487,610140,0.121650,0.088816,1.75126e-07,1
488,610140,0.122400,0.088816,1.76055e-07,1
489,610140,0.124500,0.088816,1.78647e-07,1
490,610140,0.127950,0.088816,1.82874e-07,1
491,610140,0.128800,0.088816,1.83909e-07,1
492,610140,0.128450,0.088816,1.83483e-07,1
493,610140,0.132250,0.088816,1.88088e-07,1
494,610140,0.133300,0.088816,1.89352e-07,1
495,610140,0.135150,0.088816,1.9157e-07,1
496,610140,0.138300,0.088816,1.95321e-07,1
497,610140,0.139800,0.088816,1.97096e-07,1
498,610140,0.142150,0.088816,1.99861e-07,1
499,610140,0.138350,0.088816,1.9538e-07,1
500,610140,0.137950,0.088816,1.94906e-07,1
501,610140,0.137050,0.088816,1.93836e-07,1
502,610140,0.137100,0.088816,1.93896e-07,1
503,610140,0.134150,0.088816,1.90372e-07,1
504,610140,0.127150,0.088816,1.81897e-07,1
505,610140,0.127500,0.088816,1.82325e-07,1
506,610140,0.127600,0.088816,1.82447e-07,1
507,610140,0.128100,0.088816,1.83057e-07,1
508,610140,0.128200,0.088816,1.83179e-07,1
509,610140,0.127600,0.088816,1.82447e-07,1
510,610140,0.129150,0.088816,1.84335e-07,1
511,610140,0.127850,0.088816,1.82752e-07,1
512,610140,0.129650,0.088816,1.84942e-07,1
513,610140,0.130650,0.088816,1.86155e-07,1
514,610140,0.132900,0.088816,1.88871e-07,1
515,610140,0.132550,0.088816,1.88449e-07,1
516,610140,0.135450,0.088816,1.91928e-07,1
517,610140,0.134550,0.088816,1.90852e-07,1
518,610140,0.136450,0.088816,1.93122e-07,1
519,610140,0.137050,0.088816,1.93836e-07,1
520,610140,0.135600,0.088816,1.92108e-07,1
521,610140,0.132550,0.088816,1.88449e-07,1
522,610140,0.128050,0.088816,1.82996e-07,1
523,610140,0.127300,0.088816,1.82081e-07,1
524,610140,0.123250,0.088816,1.77106e-07,1
525,610140,0.125800,0.088816,1.80244e-07,1
526,610140,0.127550,0.088816,1.82386e-07,1
527,610140,0.126200,0.088816,1.80735e-07,1
528,610140,0.127550,0.088816,1.82386e-07,1
529,610140,0.128500,0.088816,1.83544e-07,1
530,610140,0.131500,0.088816,1.87183e-07,1
531,610140,0.131050,0.088816,1.86639e-07,1
532,610140,0.132700,0.088816,1.8863e-07,1
533,610140,0.131700,0.088816,1.87424e-07,1
534,610140,0.132600,0.088816,1.88509e-07,1
535,610140,0.136100,0.088816,1.92704e-07,1
536,610140,0.137000,0.088816,1.93777e-07,1
537,610140,0.133950,0.088816,1.90132e-07,1
538,610140,0.134500,0.088816,1.90792e-07,1
539,610140,0.135750,0.088816,1.92287e-07,1
540,610140,0.137700,0.088816,1.94609e-07,1
541,610140,0.137300,0.088816,1.94133e-07,1
542,610140,0.137150,0.088816,1.93955e-07,1
543,610140,0.139400,0.088816,1.96623e-07,1
544,610140,0.140350,0.088816,1.97744e-07,1
545,610140,0.141250,0.088816,1.98804e-07,1
546,610140,0.142300,0.088816,2.00037e-07,1
547,610140,0.143800,0.088816,2.01792e-07,1
548,610140,0.148950,0.088816,2.07762e-07,1
549,610140,0.146150,0.088816,2.04527e-07,1
550,610140,0.146450,0.088816,2.04875e-07,1
551,610140,0.143900,0.088816,2.01909e-07,1
552,610140,0.145200,0.088816,2.03424e-07,1
553,610140,0.149800,0.088816,2.08739e-07,1
554,610140,0.152400,0.088816,2.11712e-07,1
555,610140,0.155250,0.088816,2.14946e-07,1
556,610140,0.157100,0.088816,2.17031e-07,1
557,610140,0.150950,0.088816,2.10057e-07,1
558,610140,0.154800,0.088816,2.14437e-07,1
