Generation,Position,Frequency,Effect,Origin
7,915217,0.485100,6.392057,1
7,671159,0.419200,2.821470,1
7,793188,0.364250,1.499619,1
7,549130,0.293950,1.890630,1
7,1037246,0.158150,0.301926,1
8,183043,0.968100,0.330553,1
8,427101,0.960700,0.412421,1
8,1159275,0.956350,2.819775,1
8,305072,0.886750,1.357641,1
8,61014,0.491250,3.048570,1
8,915217,0.483700,6.392057,1
8,671159,0.414800,2.821470,1
8,793188,0.360900,1.499619,1
8,549130,0.293200,1.890630,1
8,1037246,0.153850,0.301926,1
9,183043,0.968150,0.330553,1
9,427101,0.960300,0.412421,1
9,1159275,0.955800,2.819775,1
9,305072,0.886800,1.357641,1
9,61014,0.494450,3.048570,1
9,915217,0.486850,6.392057,1
9,671159,0.415200,2.821470,1
9,793188,0.362750,1.499619,1
9,549130,0.289750,1.890630,1
9,1037246,0.156500,0.301926,1
10,183043,0.968950,0.330553,1
10,427101,0.963850,0.412421,1
10,1159275,0.954050,2.819775,1
10,305072,0.887050,1.357641,1
10,61014,0.502650,3.048570,1
10,915217,0.494050,6.392057,1
10,671159,0.409000,2.821470,1
10,793188,0.362750,1.499619,1
10,549130,0.285600,1.890630,1
10,1037246,0.155300,0.301926,1
11,183043,0.970250,0.330553,1
11,427101,0.961750,0.412421,1
11,1159275,0.951900,2.819775,1
11,305072,0.885700,1.357641,1
11,61014,0.505300,3.048570,1
11,915217,0.499450,6.392057,1
11,671159,0.414650,2.821470,1
11,793188,0.366800,1.499619,1
11,549130,0.289750,1.890630,1
11,1037246,0.153550,0.301926,1
12,183043,0.971600,0.330553,1
12,427101,0.960800,0.412421,1
12,1159275,0.951450,2.819775,1
12,305072,0.881450,1.357641,1
12,61014,0.504150,3.048570,1
12,915217,0.501350,6.392057,1
12,671159,0.419800,2.821470,1
12,793188,0.364100,1.499619,1
12,549130,0.297400,1.890630,1
12,1037246,0.148050,0.301926,1
13,183043,0.971650,0.330553,1
13,427101,0.961900,0.412421,1
13,1159275,0.953350,2.819775,1
13,305072,0.881600,1.357641,1
13,61014,0.509400,3.048570,1
13,915217,0.498600,6.392057,1
13,671159,0.419600,2.821470,1
13,793188,0.361350,1.499619,1
13,549130,0.304550,1.890630,1
13,1037246,0.143600,0.301926,1
14,183043,0.973200,0.330553,1
14,427101,0.963050,0.412421,1
14,1159275,0.950950,2.819775,1
14,305072,0.881250,1.357641,1
14,61014,0.515200,3.048570,1
14,915217,0.499100,6.392057,1
14,671159,0.427950,2.821470,1
14,793188,0.365150,1.499619,1
14,549130,0.303300,1.890630,1
14,1037246,0.142950,0.301926,1
15,183043,0.973700,0.330553,1
15,427101,0.963850,0.412421,1
15,1159275,0.951350,2.819775,1
15,305072,0.879650,1.357641,1
15,61014,0.516100,3.048570,1
15,915217,0.503050,6.392057,1
15,671159,0.431950,2.821470,1
15,793188,0.360950,1.499619,1
15,549130,0.309200,1.890630,1
15,1037246,0.141800,0.301926,1
16,183043,0.974150,0.330553,1
16,427101,0.964100,0.412421,1
16,1159275,0.948950,2.819775,1
16,305072,0.883950,1.357641,1
16,915217,0.512950,6.392057,1
16,61014,0.510200,3.048570,1
16,671159,0.434700,2.821470,1
16,793188,0.361000,1.499619,1
16,549130,0.315150,1.890630,1
16,1037246,0.142000,0.301926,1
17,183043,0.974150,0.330553,1
17,427101,0.963700,0.412421,1
17,1159275,0.949150,2.819775,1
17,305072,0.884300,1.357641,1
17,915217,0.516200,6.392057,1
17,61014,0.513800,3.048570,1
17,671159,0.435450,2.821470,1
17,793188,0.367300,1.499619,1
17,549130,0.316050,1.890630,1
17,1037246,0.141450,0.301926,1
18,183043,0.975000,0.330553,1
18,427101,0.962750,0.412421,1
18,1159275,0.951700,2.819775,1
18,305072,0.886050,1.357641,1
18,61014,0.521000,3.048570,1
18,915217,0.516250,6.392057,1
18,671159,0.440750,2.821470,1
18,793188,0.361400,1.499619,1
18,549130,0.317000,1.890630,1
18,1037246,0.138750,0.301926,1
19,183043,0.974400,0.330553,1
19,427101,0.962700,0.412421,1
19,1159275,0.953350,2.819775,1
19,305072,0.887150,1.357641,1
19,61014,0.529400,3.048570,1
19,915217,0.518650,6.392057,1
19,671159,0.441200,2.821470,1
19,793188,0.358300,1.499619,1
19,549130,0.325450,1.890630,1
19,1037246,0.140250,0.301926,1
20,183043,0.973350,0.330553,1
20,427101,0.963600,0.412421,1
20,1159275,0.952750,2.819775,1
20,305072,0.886550,1.357641,1
20,61014,0.527600,3.048570,1
20,915217,0.516700,6.392057,1
20,671159,0.437900,2.821470,1
20,793188,0.359350,1.499619,1
20,549130,0.326200,1.890630,1
20,1037246,0.140600,0.301926,1
21,183043,0.974850,0.330553,1
21,427101,0.965300,0.412421,1
21,1159275,0.952200,2.819775,1
21,305072,0.891300,1.357641,1
21,61014,0.525350,3.048570,1
21,915217,0.517650,6.392057,1
21,671159,0.431150,2.821470,1
21,793188,0.365300,1.499619,1
21,549130,0.326700,1.890630,1
21,1037246,0.142800,0.301926,1
22,183043,0.972900,0.330553,1
22,427101,0.963800,0.412421,1
22,1159275,0.952850,2.819775,1
22,305072,0.893300,1.357641,1
22,61014,0.526550,3.048570,1
22,915217,0.521450,6.392057,1
22,671159,0.434000,2.821470,1
22,793188,0.362950,1.499619,1
22,549130,0.331250,1.890630,1
22,1037246,0.143450,0.301926,1
23,183043,0.974500,0.330553,1
23,427101,0.965400,0.412421,1
23,1159275,0.954850,2.819775,1
23,305072,0.894850,1.357641,1
23,61014,0.523450,3.048570,1
23,915217,0.513800,6.392057,1
23,671159,0.433650,2.821470,1
23,793188,0.358350,1.499619,1
23,549130,0.328750,1.890630,1
23,1037246,0.141900,0.301926,1
24,183043,0.972900,0.330553,1
24,427101,0.966100,0.412421,1
24,1159275,0.953050,2.819775,1
24,305072,0.893550,1.357641,1
24,61014,0.524100,3.048570,1
24,915217,0.513700,6.392057,1
24,671159,0.434550,2.821470,1
24,793188,0.356000,1.499619,1
24,549130,0.330050,1.890630,1
24,1037246,0.138150,0.301926,1
25,183043,0.972500,0.330553,1
25,427101,0.964850,0.412421,1
25,1159275,0.954750,2.819775,1
25,305072,0.893150,1.357641,1
25,61014,0.524650,3.048570,1
25,915217,0.513050,6.392057,1
25,671159,0.434650,2.821470,1
25,793188,0.349850,1.499619,1
25,549130,0.330650,1.890630,1
25,1037246,0.136700,0.301926,1
26,183043,0.971350,0.330553,1
26,427101,0.963800,0.412421,1
26,1159275,0.953150,2.819775,1
26,305072,0.895050,1.357641,1
26,61014,0.520500,3.048570,1
26,915217,0.509900,6.392057,1
26,671159,0.433100,2.821470,1
26,793188,0.347100,1.499619,1
26,549130,0.323450,1.890630,1
26,1037246,0.139800,0.301926,1
27,183043,0.970900,0.330553,1
27,427101,0.965300,0.412421,1
27,1159275,0.956500,2.819775,1
27,305072,0.894600,1.357641,1
27,61014,0.522700,3.048570,1
27,915217,0.504100,6.392057,1
27,671159,0.431500,2.821470,1
27,793188,0.354000,1.499619,1
27,549130,0.326200,1.890630,1
27,1037246,0.144500,0.301926,1
28,183043,0.971250,0.330553,1
28,427101,0.965250,0.412421,1
28,1159275,0.956100,2.819775,1
28,305072,0.891700,1.357641,1
28,61014,0.520900,3.048570,1
28,915217,0.499950,6.392057,1
28,671159,0.429000,2.821470,1
28,793188,0.350550,1.499619,1
28,549130,0.324450,1.890630,1
28,1037246,0.143200,0.301926,1
29,183043,0.971950,0.330553,1
29,427101,0.965550,0.412421,1
29,1159275,0.957500,2.819775,1
29,305072,0.892850,1.357641,1
29,61014,0.523300,3.048570,1
29,915217,0.506000,6.392057,1
29,671159,0.430800,2.821470,1
29,793188,0.349000,1.499619,1
29,549130,0.322900,1.890630,1
29,1037246,0.142350,0.301926,1
30,183043,0.971650,0.330553,1
30,427101,0.964950,0.412421,1
30,1159275,0.957450,2.819775,1
30,305072,0.893850,1.357641,1
30,61014,0.527050,3.048570,1
30,915217,0.507950,6.392057,1
30,671159,0.432550,2.821470,1
30,793188,0.349300,1.499619,1
30,549130,0.324650,1.890630,1
30,1037246,0.143350,0.301926,1
31,183043,0.972500,0.330553,1
31,427101,0.966350,0.412421,1
31,1159275,0.957650,2.819775,1
31,305072,0.892300,1.357641,1
31,61014,0.534900,3.048570,1
31,915217,0.511400,6.392057,1
31,671159,0.429350,2.821470,1
31,793188,0.344650,1.499619,1
31,549130,0.323150,1.890630,1
31,1037246,0.143250,0.301926,1
32,183043,0.972550,0.330553,1
32,427101,0.965750,0.412421,1
32,1159275,0.955400,2.819775,1
32,305072,0.893800,1.357641,1
32,61014,0.536350,3.048570,1
32,915217,0.505650,6.392057,1
32,671159,0.430900,2.821470,1
32,793188,0.342250,1.499619,1
32,549130,0.314900,1.890630,1
32,1037246,0.141450,0.301926,1
33,183043,0.972650,0.330553,1
33,427101,0.965300,0.412421,1
33,1159275,0.954400,2.819775,1
33,305072,0.892250,1.357641,1
33,61014,0.536700,3.048570,1
33,915217,0.506000,6.392057,1
33,671159,0.430600,2.821470,1
33,793188,0.340500,1.499619,1
33,549130,0.308550,1.890630,1
33,1037246,0.142100,0.301926,1
34,183043,0.973200,0.330553,1
34,427101,0.966000,0.412421,1
34,1159275,0.954250,2.819775,1
34,305072,0.891300,1.357641,1
34,61014,0.535800,3.048570,1
34,915217,0.504600,6.392057,1
34,671159,0.428700,2.821470,1
34,793188,0.340050,1.499619,1
34,549130,0.310600,1.890630,1
34,1037246,0.144850,0.301926,1
35,183043,0.974050,0.330553,1
35,427101,0.965000,0.412421,1
35,1159275,0.954750,2.819775,1
35,305072,0.891100,1.357641,1
35,61014,0.542900,3.048570,1
35,915217,0.504000,6.392057,1
35,671159,0.431800,2.821470,1
35,793188,0.340100,1.499619,1
35,549130,0.309300,1.890630,1
35,1037246,0.142550,0.301926,1
36,183043,0.974800,0.330553,1
36,427101,0.965000,0.412421,1
36,1159275,0.957350,2.819775,1
36,305072,0.890250,1.357641,1
36,61014,0.538250,3.048570,1
36,915217,0.503100,6.392057,1
36,671159,0.429950,2.821470,1
36,793188,0.334150,1.499619,1
36,549130,0.309050,1.890630,1
36,1037246,0.139550,0.301926,1
37,183043,0.975950,0.330553,1
37,427101,0.965200,0.412421,1
37,1159275,0.958500,2.819775,1
37,305072,0.889400,1.357641,1
37,61014,0.536400,3.048570,1
37,915217,0.501450,6.392057,1
37,671159,0.428150,2.821470,1
37,793188,0.331500,1.499619,1
37,549130,0.313050,1.890630,1
37,1037246,0.138850,0.301926,1
38,183043,0.976450,0.330553,1
38,427101,0.966100,0.412421,1
38,1159275,0.960200,2.819775,1
38,305072,0.888600,1.357641,1
38,61014,0.536550,3.048570,1
38,915217,0.502550,6.392057,1
38,671159,0.428100,2.821470,1
38,793188,0.329650,1.499619,1
38,549130,0.316100,1.890630,1
38,1037246,0.144200,0.301926,1
39,183043,0.977000,0.330553,1
39,427101,0.965600,0.412421,1
39,1159275,0.960450,2.819775,1
39,305072,0.888500,1.357641,1
39,61014,0.538200,3.048570,1
39,915217,0.495600,6.392057,1
39,671159,0.428550,2.821470,1
39,793188,0.327000,1.499619,1
39,549130,0.312650,1.890630,1
39,1037246,0.145650,0.301926,1
40,183043,0.976200,0.330553,1
40,427101,0.964900,0.412421,1
40,1159275,0.961950,2.819775,1
40,305072,0.891800,1.357641,1
40,61014,0.535500,3.048570,1
40,915217,0.491800,6.392057,1
40,671159,0.426950,2.821470,1
40,793188,0.320950,1.499619,1
40,549130,0.315450,1.890630,1
40,1037246,0.145200,0.301926,1
41,183043,0.976950,0.330553,1
41,427101,0.966850,0.412421,1
41,1159275,0.962700,2.819775,1
41,305072,0.890550,1.357641,1
41,61014,0.536350,3.048570,1
41,915217,0.490150,6.392057,1
41,671159,0.422600,2.821470,1
41,793188,0.319650,1.499619,1
41,549130,0.309300,1.890630,1
41,1037246,0.143700,0.301926,1
42,183043,0.977450,0.330553,1
42,427101,0.966700,0.412421,1
42,1159275,0.963000,2.819775,1
42,305072,0.891150,1.357641,1
42,61014,0.533600,3.048570,1
42,915217,0.485950,6.392057,1
42,671159,0.417300,2.821470,1
42,793188,0.322150,1.499619,1
42,549130,0.301000,1.890630,1
42,1037246,0.143950,0.301926,1
43,183043,0.976600,0.330553,1
43,427101,0.966250,0.412421,1
43,1159275,0.962200,2.819775,1
43,305072,0.894800,1.357641,1
43,61014,0.527750,3.048570,1
43,915217,0.478400,6.392057,1
43,671159,0.410500,2.821470,1
43,793188,0.314800,1.499619,1
43,549130,0.302750,1.890630,1
43,1037246,0.141350,0.301926,1
44,183043,0.976150,0.330553,1
44,427101,0.966650,0.412421,1
44,1159275,0.962550,2.819775,1
44,305072,0.892800,1.357641,1
44,61014,0.529850,3.048570,1
44,915217,0.480900,6.392057,1
44,671159,0.418150,2.821470,1
44,793188,0.316550,1.499619,1
44,549130,0.304000,1.890630,1
44,1037246,0.141650,0.301926,1
45,183043,0.974250,0.330553,1
45,427101,0.965900,0.412421,1
45,1159275,0.963000,2.819775,1
45,305072,0.890700,1.357641,1
45,61014,0.528750,3.048570,1
45,915217,0.482100,6.392057,1
45,671159,0.425600,2.821470,1
45,793188,0.323800,1.499619,1
45,549130,0.296250,1.890630,1
45,1037246,0.146400,0.301926,1
46,183043,0.974300,0.330553,1
46,427101,0.964200,0.412421,1
46,1159275,0.961800,2.819775,1
46,305072,0.889700,1.357641,1
46,61014,0.529650,3.048570,1
46,915217,0.471850,6.392057,1
46,671159,0.423150,2.821470,1
46,793188,0.323900,1.499619,1
46,549130,0.290700,1.890630,1
46,1037246,0.144950,0.301926,1
47,183043,0.974250,0.330553,1
47,427101,0.963400,0.412421,1
47,1159275,0.960400,2.819775,1
47,305072,0.890250,1.357641,1
47,61014,0.532000,3.048570,1
47,915217,0.467700,6.392057,1
47,671159,0.421250,2.821470,1
47,793188,0.324900,1.499619,1
47,549130,0.293250,1.890630,1
47,1037246,0.144550,0.301926,1
48,183043,0.973700,0.330553,1
48,427101,0.961250,0.412421,1
48,1159275,0.960050,2.819775,1
48,305072,0.888000,1.357641,1
48,61014,0.529350,3.048570,1
48,915217,0.476000,6.392057,1
48,671159,0.420250,2.821470,1
48,793188,0.326700,1.499619,1
48,549130,0.291600,1.890630,1
48,1037246,0.143450,0.301926,1
49,183043,0.971400,0.330553,1
49,427101,0.960400,0.412421,1
49,1159275,0.960300,2.819775,1
49,305072,0.891500,1.357641,1
49,61014,0.525400,3.048570,1
49,915217,0.475250,6.392057,1
49,671159,0.421200,2.821470,1
49,793188,0.323100,1.499619,1
49,549130,0.291650,1.890630,1
49,1037246,0.144300,0.301926,1
50,183043,0.971450,0.330553,1
50,1159275,0.959900,2.819775,1
50,427101,0.958900,0.412421,1
50,305072,0.887550,1.357641,1
50,61014,0.533450,3.048570,1
50,915217,0.472200,6.392057,1
50,671159,0.418050,2.821470,1
50,793188,0.322350,1.499619,1
50,549130,0.290500,1.890630,1
50,1037246,0.145000,0.301926,1
51,183043,0.971350,0.330553,1
51,1159275,0.958600,2.819775,1
51,427101,0.958400,0.412421,1
51,305072,0.886050,1.357641,1
51,61014,0.539750,3.048570,1
51,915217,0.474650,6.392057,1
51,671159,0.423700,2.821470,1
51,793188,0.320850,1.499619,1
51,549130,0.296500,1.890630,1
51,1037246,0.143000,0.301926,1
52,183043,0.969350,0.330553,1
52,1159275,0.957600,2.819775,1
52,427101,0.956100,0.412421,1
52,305072,0.887750,1.357641,1
52,61014,0.539250,3.048570,1
52,915217,0.475300,6.392057,1
52,671159,0.424300,2.821470,1
52,793188,0.317650,1.499619,1
52,549130,0.294100,1.890630,1
52,1037246,0.143700,0.301926,1
53,183043,0.968700,0.330553,1
53,1159275,0.957150,2.819775,1
53,427101,0.953900,0.412421,1
53,305072,0.884950,1.357641,1
53,61014,0.537400,3.048570,1
53,915217,0.469800,6.392057,1
53,671159,0.429550,2.821470,1
53,793188,0.319650,1.499619,1
53,549130,0.296950,1.890630,1
53,1037246,0.143000,0.301926,1
54,183043,0.967150,0.330553,1
54,1159275,0.957850,2.819775,1
54,427101,0.951100,0.412421,1
54,305072,0.882050,1.357641,1
54,61014,0.536450,3.048570,1
54,915217,0.465750,6.392057,1
54,671159,0.430750,2.821470,1
54,793188,0.318300,1.499619,1
54,549130,0.294750,1.890630,1
54,1037246,0.147300,0.301926,1
55,183043,0.966700,0.330553,1
55,1159275,0.958250,2.819775,1
55,427101,0.952950,0.412421,1
55,305072,0.878050,1.357641,1
55,61014,0.535700,3.048570,1
55,915217,0.469950,6.392057,1
55,671159,0.428550,2.821470,1
55,793188,0.322100,1.499619,1
55,549130,0.300100,1.890630,1
55,1037246,0.144850,0.301926,1
56,183043,0.966950,0.330553,1
56,1159275,0.959650,2.819775,1
56,427101,0.955050,0.412421,1
56,305072,0.879100,1.357641,1
56,61014,0.541500,3.048570,1
56,915217,0.466700,6.392057,1
56,671159,0.432100,2.821470,1
56,793188,0.319300,1.499619,1
56,549130,0.301600,1.890630,1
56,1037246,0.141050,0.301926,1
57,183043,0.968800,0.330553,1
57,1159275,0.960750,2.819775,1
57,427101,0.955050,0.412421,1
57,305072,0.880800,1.357641,1
57,61014,0.538200,3.048570,1
57,915217,0.464200,6.392057,1
57,671159,0.431700,2.821470,1
57,793188,0.315050,1.499619,1
57,549130,0.309600,1.890630,1
57,1037246,0.147900,0.301926,1
58,183043,0.973400,0.330553,1
58,1159275,0.958300,2.819775,1
58,427101,0.954600,0.412421,1
58,305072,0.882250,1.357641,1
58,61014,0.540050,3.048570,1
58,915217,0.467600,6.392057,1
58,671159,0.429450,2.821470,1
58,793188,0.324850,1.499619,1
58,549130,0.312400,1.890630,1
58,1037246,0.151000,0.301926,1
59,183043,0.971800,0.330553,1
59,1159275,0.959550,2.819775,1
59,427101,0.955500,0.412421,1
59,305072,0.881600,1.357641,1
59,61014,0.538450,3.048570,1
59,915217,0.474850,6.392057,1
59,671159,0.426750,2.821470,1
59,793188,0.320450,1.499619,1
59,549130,0.312750,1.890630,1
59,1037246,0.149400,0.301926,1
60,183043,0.971650,0.330553,1
60,1159275,0.957250,2.819775,1
60,427101,0.955800,0.412421,1
60,305072,0.880800,1.357641,1
60,61014,0.535950,3.048570,1
60,915217,0.473900,6.392057,1
60,671159,0.429850,2.821470,1
60,793188,0.324300,1.499619,1
60,549130,0.312500,1.890630,1
60,1037246,0.150800,0.301926,1
61,183043,0.970650,0.330553,1
61,427101,0.954500,0.412421,1
61,1159275,0.954450,2.819775,1
61,305072,0.880650,1.357641,1
61,61014,0.540050,3.048570,1
61,915217,0.472850,6.392057,1
61,671159,0.440350,2.821470,1
61,793188,0.320600,1.499619,1
61,549130,0.311700,1.890630,1
61,1037246,0.152200,0.301926,1
62,183043,0.970250,0.330553,1
62,1159275,0.954950,2.819775,1
62,427101,0.953400,0.412421,1
62,305072,0.881500,1.357641,1
62,61014,0.549900,3.048570,1
62,915217,0.469300,6.392057,1
62,671159,0.441600,2.821470,1
62,793188,0.323750,1.499619,1
62,549130,0.314800,1.890630,1
62,1037246,0.154850,0.301926,1
63,183043,0.969900,0.330553,1
63,1159275,0.952200,2.819775,1
63,427101,0.949900,0.412421,1
63,305072,0.883250,1.357641,1
63,61014,0.544350,3.048570,1
63,915217,0.475300,6.392057,1
63,671159,0.444950,2.821470,1
63,793188,0.326500,1.499619,1
63,549130,0.311400,1.890630,1
63,1037246,0.157550,0.301926,1
64,183043,0.969750,0.330553,1
64,1159275,0.954700,2.819775,1
64,427101,0.950450,0.412421,1
64,305072,0.883350,1.357641,1
64,61014,0.544400,3.048570,1
64,915217,0.472650,6.392057,1
64,671159,0.449900,2.821470,1
64,793188,0.323650,1.499619,1
64,549130,0.312500,1.890630,1
64,1037246,0.157650,0.301926,1
65,183043,0.970100,0.330553,1
65,1159275,0.953250,2.819775,1
65,427101,0.948700,0.412421,1
65,305072,0.883400,1.357641,1
65,61014,0.540450,3.048570,1
65,915217,0.473800,6.392057,1
65,671159,0.453550,2.821470,1
65,793188,0.324600,1.499619,1
65,549130,0.311100,1.890630,1
65,1037246,0.154700,0.301926,1
66,183043,0.970250,0.330553,1
66,1159275,0.951250,2.819775,1
66,427101,0.948950,0.412421,1
66,305072,0.884850,1.357641,1
66,61014,0.543850,3.048570,1
66,915217,0.467150,6.392057,1
66,671159,0.451800,2.821470,1
66,793188,0.321400,1.499619,1
66,549130,0.311500,1.890630,1
66,1037246,0.155400,0.301926,1
67,183043,0.970400,0.330553,1
67,1159275,0.954450,2.819775,1
67,427101,0.947250,0.412421,1
67,305072,0.882700,1.357641,1
67,61014,0.542750,3.048570,1
67,915217,0.469650,6.392057,1
67,671159,0.449900,2.821470,1
67,793188,0.318050,1.499619,1
67,549130,0.311650,1.890630,1
67,1037246,0.155850,0.301926,1
68,183043,0.969250,0.330553,1
68,1159275,0.952600,2.819775,1
68,427101,0.949200,0.412421,1
68,305072,0.885200,1.357641,1
68,61014,0.538250,3.048570,1
68,915217,0.466850,6.392057,1
68,671159,0.454300,2.821470,1
68,793188,0.320150,1.499619,1
68,549130,0.311350,1.890630,1
68,1037246,0.155750,0.301926,1
69,183043,0.968250,0.330553,1
69,1159275,0.951600,2.819775,1
69,427101,0.948650,0.412421,1
69,305072,0.881700,1.357641,1
69,61014,0.537000,3.048570,1
69,915217,0.475150,6.392057,1
69,671159,0.452400,2.821470,1
69,793188,0.322550,1.499619,1
69,549130,0.310350,1.890630,1
69,1037246,0.154250,0.301926,1
70,183043,0.968350,0.330553,1
70,1159275,0.951550,2.819775,1
70,427101,0.945900,0.412421,1
70,305072,0.885400,1.357641,1
70,61014,0.537250,3.048570,1
70,915217,0.475400,6.392057,1
70,671159,0.450400,2.821470,1
70,793188,0.317200,1.499619,1
70,549130,0.311700,1.890630,1
70,1037246,0.154550,0.301926,1
71,183043,0.968650,0.330553,1
71,1159275,0.949900,2.819775,1
71,427101,0.941550,0.412421,1
71,305072,0.886650,1.357641,1
71,61014,0.534750,3.048570,1
71,915217,0.485200,6.392057,1
71,671159,0.456100,2.821470,1
71,793188,0.320500,1.499619,1
71,549130,0.315600,1.890630,1
71,1037246,0.157900,0.301926,1
72,183043,0.970250,0.330553,1
72,1159275,0.951150,2.819775,1
72,427101,0.942050,0.412421,1
72,305072,0.884350,1.357641,1
72,61014,0.536400,3.048570,1
72,915217,0.490450,6.392057,1
72,671159,0.456300,2.821470,1
72,549130,0.321300,1.890630,1
72,793188,0.319000,1.499619,1
72,1037246,0.155050,0.301926,1
73,183043,0.969950,0.330553,1
73,1159275,0.951650,2.819775,1
73,427101,0.943100,0.412421,1
73,305072,0.883400,1.357641,1
73,61014,0.539850,3.048570,1
73,915217,0.494900,6.392057,1
73,671159,0.452550,2.821470,1
73,793188,0.322300,1.499619,1
73,549130,0.321300,1.890630,1
73,1037246,0.154700,0.301926,1
74,183043,0.968950,0.330553,1
74,1159275,0.950200,2.819775,1
74,427101,0.942750,0.412421,1
74,305072,0.883450,1.357641,1
74,61014,0.541550,3.048570,1
74,915217,0.493750,6.392057,1
74,671159,0.452350,2.821470,1
74,793188,0.325400,1.499619,1
74,549130,0.324250,1.890630,1
74,1037246,0.162050,0.301926,1
75,183043,0.968600,0.330553,1
75,1159275,0.953750,2.819775,1
75,427101,0.942150,0.412421,1
75,305072,0.886950,1.357641,1
75,61014,0.537450,3.048570,1
75,915217,0.491300,6.392057,1
75,671159,0.453350,2.821470,1
75,793188,0.329450,1.499619,1
75,549130,0.321150,1.890630,1
75,1037246,0.159700,0.301926,1
76,183043,0.967200,0.330553,1
76,1159275,0.952950,2.819775,1
76,427101,0.942750,0.412421,1
76,305072,0.889100,1.357641,1
76,61014,0.536500,3.048570,1
76,915217,0.491250,6.392057,1
76,671159,0.450750,2.821470,1
76,793188,0.331650,1.499619,1
76,549130,0.318550,1.890630,1
76,1037246,0.154300,0.301926,1
77,183043,0.968000,0.330553,1
77,1159275,0.954250,2.819775,1
77,427101,0.944050,0.412421,1
77,305072,0.890150,1.357641,1
77,61014,0.540400,3.048570,1
77,915217,0.487500,6.392057,1
77,671159,0.447850,2.821470,1
77,793188,0.330700,1.499619,1
77,549130,0.317100,1.890630,1
77,1037246,0.153300,0.301926,1
78,183043,0.968300,0.330553,1
78,1159275,0.953450,2.819775,1
78,427101,0.943150,0.412421,1
78,305072,0.895250,1.357641,1
78,61014,0.537600,3.048570,1
78,915217,0.489850,6.392057,1
78,671159,0.446300,2.821470,1
78,793188,0.331700,1.499619,1
78,549130,0.316850,1.890630,1
78,1037246,0.151500,0.301926,1
79,183043,0.968850,0.330553,1
79,1159275,0.954050,2.819775,1
79,427101,0.942650,0.412421,1
79,305072,0.894150,1.357641,1
79,61014,0.530050,3.048570,1
79,915217,0.488950,6.392057,1
79,671159,0.444450,2.821470,1
79,793188,0.338800,1.499619,1
79,549130,0.317550,1.890630,1
79,1037246,0.152100,0.301926,1
80,183043,0.970150,0.330553,1
80,1159275,0.951800,2.819775,1
80,427101,0.940950,0.412421,1
80,305072,0.894700,1.357641,1
80,61014,0.530200,3.048570,1
80,915217,0.484800,6.392057,1
80,671159,0.445950,2.821470,1
80,793188,0.341750,1.499619,1
80,549130,0.316500,1.890630,1
80,1037246,0.151800,0.301926,1
81,183043,0.970400,0.330553,1
81,1159275,0.949700,2.819775,1
81,427101,0.941600,0.412421,1
81,305072,0.893700,1.357641,1
81,61014,0.532100,3.048570,1
81,915217,0.491050,6.392057,1
81,671159,0.445150,2.821470,1
81,793188,0.338900,1.499619,1
81,549130,0.316050,1.890630,1
81,1037246,0.151000,0.301926,1
82,183043,0.969350,0.330553,1
