Generation,Position,Frequency,Effect,Heterozygosity,Origin
1,429068,0.833300,0.507427,0.277822,1
1,705624,0.832800,0.378216,0.278488,1
1,599882,0.832100,0.646351,0.279419,1
1,575480,0.827950,0.241056,0.284898,1
1,323326,0.826100,3.005356,0.287318,1
1,856103,0.816800,0.157812,0.299276,1
1,453470,0.808700,1.590560,0.309409,1
1,876438,0.807600,0.579172,0.310764,1
1,71172,0.806750,2.545858,0.311809,1
1,1201798,0.798200,0.080859,0.322154,1
1,1047252,0.794250,0.823874,0.326834,1
1,1002515,0.793350,1.922158,0.327892,1
1,1043185,0.789150,0.126199,0.332785,1
1,555145,0.783950,0.321548,0.338745,1
1,896773,0.782600,0.334576,0.340274,1
1,1205865,0.773300,3.782943,0.350614,1
1,1100123,0.766800,0.993579,0.357636,1
1,54904,0.765600,0.554944,0.358913,1
1,193182,0.756900,0.016356,0.368005,1
1,1022850,0.750800,2.329480,0.374199,1
1,852036,0.745900,0.348146,0.379066,1
1,669021,0.745400,2.891330,0.379558,1
1,229785,0.743800,0.745080,0.381123,1
1,534810,0.737850,0.311155,0.386855,1
1,266388,0.733850,0.293939,0.390628,1
1,286723,0.728500,1.410967,0.395575,1
1,608016,0.719700,1.353697,0.403464,1
1,904907,0.714850,1.876319,0.407679,1
1,1197731,0.711550,1.441397,0.410493,1
1,961845,0.710500,1.089763,0.411380,1
1,673088,0.710300,3.270716,0.411548,1
1,750361,0.705000,0.919023,0.415950,1
1,469738,0.697000,0.133086,0.422382,1
1,416867,0.690200,3.973680,0.427648,1
1,107775,0.680350,0.835745,0.434948,1
1,677155,0.678550,0.057849,0.436240,1
1,884572,0.677250,0.915806,0.437165,1
1,433135,0.676000,1.112927,0.438048,1
1,425001,0.674800,0.609647,0.438890,1
1,339594,0.670450,1.355990,0.441894,1
1,1185530,0.661300,0.387991,0.447965,1
1,473805,0.660300,0.904387,0.448608,1
1,864237,0.658600,0.672695,0.449692,1
1,730026,0.655700,0.465844,0.451515,1
1,888639,0.654850,0.535173,0.452043,1
1,152512,0.654800,0.555645,0.452074,1
1,542944,0.653450,3.152279,0.452906,1
1,518542,0.648550,1.935005,0.455866,1
1,1006582,0.646900,0.087303,0.456841,1
1,221651,0.645400,0.132420,0.457718,1
1,311125,0.636800,0.060114,0.462572,1
1,656820,0.636500,0.434683,0.462736,1
1,986247,0.636350,0.081486,0.462817,1
1,18301,0.635950,0.396039,0.463035,1
1,839835,0.627700,0.940215,0.467385,1
1,46770,0.619250,0.933933,0.471559,1
1,636485,0.618500,1.008809,0.471915,1
1,335527,0.615500,2.489039,0.473320,1
1,1120458,0.615300,0.018104,0.473412,1
1,490073,0.614050,0.487822,0.473985,1
1,278589,0.608250,1.139099,0.476564,1
1,1173329,0.607800,0.310800,0.476758,1
1,1079788,0.605600,2.378020,0.477697,1
1,632418,0.602200,2.779588,0.479110,1
1,1087922,0.598200,0.377526,0.480714,1
1,1108257,0.580800,0.904422,0.486943,1
1,603949,0.573400,1.594253,0.489225,1
1,974046,0.568900,0.667625,0.490506,1
1,437202,0.566500,4.982703,0.491156,1
1,831701,0.555750,0.662970,0.493784,1
1,530743,0.553100,2.372113,0.494361,1
1,1189597,0.542600,0.950019,0.496370,1
1,404666,0.541150,1.620402,0.496613,1
1,734093,0.535500,0.790352,0.497480,1
1,38636,0.535250,0.404206,0.497515,1
1,685289,0.534750,0.023985,0.497585,1
1,1140793,0.528750,0.500407,0.498347,1
1,978113,0.525000,0.392384,0.498750,1
1,847969,0.518000,0.087783,0.499352,1
1,1136726,0.516900,0.218666,0.499429,1
1,233852,0.512750,2.513819,0.499675,1
1,1096056,0.512100,0.692034,0.499707,1
1,225718,0.511750,0.762431,0.499724,1
1,628351,0.509650,1.334896,0.499814,1
1,1116391,0.507600,0.681698,0.499884,1
1,941510,0.507350,3.176862,0.499892,1
1,652753,0.507000,0.333387,0.499902,1
1,136244,0.506700,2.650929,0.499910,1
1,1055386,0.505100,0.193420,0.499948,1
1,1213999,0.502400,0.987214,0.499988,1
1,766629,0.497300,1.801612,0.499985,1
1,1014716,0.496450,1.989510,0.499975,1
1,205383,0.490750,0.429533,0.499829,1
1,567346,0.487750,1.078385,0.499700,1
1,250120,0.482950,0.315983,0.499419,1
1,913041,0.482500,0.202312,0.499388,1
1,384331,0.479750,1.664217,0.499180,1
1,547011,0.470850,1.213139,0.498301,1
1,571413,0.466700,0.774646,0.497782,1
1,1128592,0.456700,0.260349,0.496250,1
1,290790,0.455500,0.553844,0.496040,1
1,522609,0.454350,1.541438,0.495832,1
1,921175,0.452400,0.130907,0.495468,1
1,445336,0.452250,0.095190,0.495440,1
1,1218066,0.443000,0.087240,0.493502,1
1,148445,0.441800,0.350330,0.493226,1
1,742227,0.438900,0.364733,0.492534,1
1,1144860,0.435650,0.107558,0.491718,1
1,1161128,0.435500,0.218564,0.491679,1
1,246053,0.435450,6.458021,0.491667,1
1,1177396,0.434250,2.147258,0.491354,1
1,681222,0.431700,1.757955,0.490670,1
1,262321,0.430400,0.886618,0.490312,1
1,701557,0.425750,1.209221,0.488974,1
1,1083855,0.424700,0.127701,0.488660,1
1,721892,0.424300,2.369945,0.488539,1
1,380264,0.420700,0.182351,0.487423,1
1,140311,0.414350,0.957568,0.485328,1
1,26435,0.413700,0.688486,0.485105,1
1,1104190,0.413150,1.949668,0.484914,1
1,957778,0.395650,1.204570,0.478222,1
1,359929,0.392400,0.826992,0.476844,1
1,103708,0.391350,2.160355,0.476390,1
1,1018783,0.390650,0.718664,0.476085,1
1,526676,0.387750,0.007368,0.474800,1
1,738160,0.385250,0.052598,0.473665,1
1,811366,0.385150,0.712057,0.473619,1
1,270455,0.378200,0.052734,0.470330,1
1,827634,0.376450,0.982820,0.469471,1
1,835768,0.374750,0.407239,0.468625,1
1,1010649,0.374000,0.583219,0.468248,1
1,237919,0.373650,2.491866,0.468071,1
1,892706,0.373650,1.743757,0.468071,1
1,872371,0.371650,0.967981,0.467053,1
1,128110,0.363900,0.693522,0.462954,1
1,1152994,0.362600,0.217454,0.462242,1
1,91507,0.358350,1.070815,0.459871,1
1,254187,0.356650,0.075060,0.458902,1
1,298924,0.352000,2.033780,0.456192,1
1,119976,0.350350,4.094422,0.455210,1
1,498207,0.344250,0.773762,0.451484,1
1,282656,0.342450,1.244270,0.450356,1
1,982180,0.339850,0.148653,0.448704,1
1,343661,0.339700,0.480406,0.448608,1
1,217584,0.335700,0.703154,0.446011,1
1,791031,0.334450,3.169816,0.445186,1
1,400599,0.334300,1.717617,0.445087,1
1,758495,0.333900,0.572315,0.444822,1
1,486006,0.333700,0.208489,0.444689,1
1,99641,0.326200,0.651904,0.439587,1
1,160646,0.325050,1.788167,0.438785,1
1,929309,0.323600,0.002513,0.437766,1
1,241986,0.321050,0.887596,0.435954,1
1,180981,0.317200,0.574158,0.433168,1
1,319259,0.314450,0.341143,0.431142,1
1,917108,0.311700,0.566524,0.429086,1
1,351795,0.306050,0.628805,0.424767,1
1,1059453,0.303750,0.954856,0.422972,1
1,201316,0.302350,0.559974,0.421869,1
1,111842,0.301650,1.219878,0.421315,1
1,168780,0.301500,2.213744,0.421196,1
1,778830,0.300450,0.038669,0.420360,1
1,124043,0.297950,0.505460,0.418352,1
1,79306,0.293200,0.013697,0.414468,1
1,347728,0.289950,0.441915,0.411758,1
1,1035051,0.287050,1.295175,0.409305,1
1,1039118,0.285750,0.533098,0.408194,1
1,782897,0.280100,1.125130,0.403288,1
1,185048,0.275550,0.240776,0.399244,1
1,197249,0.264250,0.315804,0.388844,1
1,774763,0.255500,1.633379,0.380439,1
1,50837,0.255400,0.984599,0.380342,1
1,1075721,0.252300,1.617903,0.377289,1
1,1148927,0.249200,2.822149,0.374199,1
1,34569,0.248350,2.373807,0.373345,1
1,156579,0.245950,0.056792,0.370917,1
1,376197,0.244850,0.199386,0.369797,1
1,1157061,0.242700,0.164933,0.367593,1
1,697490,0.241150,0.829212,0.365993,1
1,953711,0.236950,2.609806,0.361609,1
1,189115,0.235750,0.768194,0.360344,1
1,22368,0.232800,1.885420,0.357208,1
1,30502,0.227650,0.512916,0.351651,1
1,990314,0.223100,1.491103,0.346653,1
1,819500,0.222400,0.701045,0.345876,1
1,746294,0.210550,1.079652,0.332437,1
1,75239,0.207950,1.263381,0.329414,1
1,457537,0.199600,1.209431,0.319520,1
1,799165,0.195450,0.880108,0.314499,1
1,717825,0.195300,1.451372,0.314316,1
1,1181463,0.195100,1.222205,0.314072,1
1,327393,0.189450,0.182998,0.307117,1
1,209450,0.177800,1.665034,0.292374,1
1,461604,0.177100,0.268476,0.291471,1
1,176914,0.173000,0.721028,0.286142,1
1,307058,0.170450,0.284037,0.282794,1
1,14234,0.168450,0.219771,0.280149,1
1,933376,0.162050,0.562086,0.271580,1
1,302991,0.156550,0.732238,0.264084,1
1,1063520,0.155600,1.543995,0.262777,1
1,612083,0.153400,0.070780,0.259737,1
1,900840,0.150100,0.673167,0.255140,1
1,420934,0.149300,0.284664,0.254019,1
1,1026917,0.149250,0.025166,0.253949,1
1,803232,0.147700,0.960480,0.251769,1
1,2033,0.146200,2.152129,0.249651,1
1,1165195,0.138500,2.325501,0.238636,1
1,994381,0.137800,1.595649,0.237622,1
1,937443,0.128950,0.287494,0.224644,1
1,579547,0.127950,1.745893,0.223158,1
1,6100,0.118850,2.078096,0.209449,1
1,595815,0.117500,1.204576,0.207388,1
1,664954,0.110800,0.163147,0.197047,1
1,368063,0.108200,0.870780,0.192986,1
1,412800,0.092300,0.195885,0.167561,1
1,274522,0.091900,1.036491,0.166909,1
1,388398,0.087050,0.349441,0.158945,1
1,843902,0.086250,0.318891,0.157622,1
1,1071654,0.081250,0.830222,0.149297,1
1,770696,0.073350,0.080602,0.135940,1
1,591748,0.071350,0.444093,0.132518,1
1,725959,0.068000,0.168647,0.126752,1
1,1112324,0.063750,0.379296,0.119372,1
1,660887,0.061850,2.060740,0.116049,1
1,868304,0.061150,1.770825,0.114821,1
1,689356,0.059300,0.611433,0.111567,1
1,807299,0.057550,2.809126,0.108476,1
1,713758,0.052350,0.878763,0.099219,1
1,481939,0.051400,0.680049,0.097516,1
1,965912,0.049700,0.656067,0.094460,1
1,795098,0.047650,1.221564,0.090759,1
1,1067587,0.047500,2.279367,0.090487,1
1,1030984,0.045550,1.252908,0.086950,1
1,294857,0.043550,0.225068,0.083307,1
1,823567,0.033300,1.711536,0.064382,1
1,164713,0.032300,1.400661,0.062513,1
1,1169262,0.032150,0.207105,0.062233,1
1,762562,0.028800,1.486746,0.055941,1
1,559212,0.028600,0.813760,0.055564,1
1,144378,0.027800,0.350869,0.054054,1
1,860170,0.025150,1.046908,0.049035,1
1,754428,0.020400,0.474034,0.039968,1
1,551078,0.020200,0.156055,0.039584,1
1,815433,0.018050,0.094425,0.035448,1
1,998448,0.017000,1.144646,0.033422,1
1,1091989,0.010950,4.098454,0.021660,1
1,538877,0.010500,0.642259,0.020780,1
1,465671,0.007350,1.215092,0.014592,1
1,494140,0.003300,0.373496,0.006578,1
