Generation,Position,Frequency,Effect,Heterozygosity,Origin
1,1055386,0.812250,2.516020,0.305000,1
1,730026,0.809450,2.882413,0.308481,1
1,95574,0.808650,1.618261,0.309470,1
1,152512,0.808550,0.151553,0.309594,1
1,860170,0.800250,1.774385,0.319700,1
1,770696,0.797550,0.520535,0.322928,1
1,567346,0.796400,0.662308,0.324294,1
1,994381,0.796000,0.157595,0.324768,1
1,1096056,0.795800,1.006191,0.325005,1
1,547011,0.788350,0.739651,0.333709,1
1,754428,0.780550,1.073401,0.342583,1
1,856103,0.779100,0.523168,0.344206,1
1,575480,0.777550,0.682782,0.345932,1
1,225718,0.770500,0.938795,0.353660,1
1,217584,0.766100,0.221580,0.358382,1
1,530743,0.766100,1.169786,0.358382,1
1,250120,0.765800,1.316801,0.358701,1
1,1026917,0.762700,0.946810,0.361977,1
1,778830,0.758800,0.245405,0.366045,1
1,315192,0.754800,0.647691,0.370154,1
1,185048,0.753750,1.254149,0.371222,1
1,286723,0.753200,0.630483,0.371780,1
1,67105,0.748800,0.424276,0.376197,1
1,713758,0.748050,0.783925,0.376942,1
1,1161128,0.745550,0.130788,0.379410,1
1,1071654,0.739000,0.311553,0.385758,1
1,969979,0.727400,1.731636,0.396578,1
1,172847,0.724350,0.382134,0.399334,1
1,998448,0.717100,1.571783,0.405735,1
1,1035051,0.716400,0.881148,0.406342,1
1,795098,0.714350,1.300431,0.408108,1
1,1144860,0.710900,0.369757,0.411042,1
1,193182,0.710700,3.814558,0.411211,1
1,628351,0.706350,0.636695,0.414839,1
1,652753,0.705250,0.616638,0.415745,1
1,685289,0.700000,0.170155,0.420000,1
1,449403,0.685700,1.102473,0.431031,1
1,343661,0.682450,4.101619,0.433424,1
1,660887,0.681000,0.820044,0.434478,1
1,103708,0.675450,0.777099,0.438435,1
1,786964,0.670900,1.796298,0.441586,1
1,10167,0.670350,1.357641,0.441962,1
1,648686,0.669950,0.040597,0.442234,1
1,766629,0.668000,1.608051,0.443552,1
1,599882,0.667650,0.972595,0.443787,1
1,1022850,0.665450,0.447213,0.445253,1
1,412800,0.663850,0.841313,0.446306,1
1,408733,0.661250,0.494343,0.447997,1
1,941510,0.658150,1.309977,0.449977,1
1,323326,0.654350,0.584023,0.452352,1
1,542944,0.653950,1.795704,0.452599,1
1,1185530,0.647200,1.527073,0.456664,1
1,884572,0.646750,1.450815,0.456929,1
1,917108,0.633200,0.478691,0.464516,1
1,762562,0.624050,2.794619,0.469223,1
1,1014716,0.623600,1.266133,0.469446,1
1,388398,0.620450,0.667488,0.470984,1
1,807299,0.617000,0.819441,0.472622,1
1,441269,0.616200,3.631958,0.472995,1
1,498207,0.615300,0.793242,0.473412,1
1,774763,0.609800,1.092905,0.475888,1
1,42703,0.603700,0.653157,0.478493,1
1,1100123,0.602200,0.159509,0.479110,1
1,697490,0.601950,2.572908,0.479212,1
1,477872,0.601500,0.425216,0.479395,1
1,457537,0.599950,1.095140,0.480020,1
1,677155,0.593650,1.119868,0.482459,1
1,1039118,0.584850,2.910826,0.485601,1
1,1043185,0.582300,0.243124,0.486453,1
1,87440,0.580700,2.168926,0.486975,1
1,1181463,0.579700,0.490288,0.487296,1
1,445336,0.577200,1.313509,0.488080,1
1,1075721,0.571800,0.273101,0.489690,1
1,384331,0.568500,5.111932,0.490615,1
1,1047252,0.567700,0.724412,0.490833,1
1,213517,0.567050,0.094585,0.491009,1
1,50837,0.562750,2.222374,0.492125,1
1,160646,0.562300,1.157826,0.492237,1
1,1116391,0.556500,5.556651,0.493615,1
1,693423,0.555600,1.621368,0.493817,1
1,83373,0.550700,0.817099,0.494859,1
1,63038,0.550300,0.564871,0.494940,1
1,282656,0.545650,1.193693,0.495832,1
1,1165195,0.543100,0.102194,0.496285,1
1,128110,0.538750,0.109456,0.496997,1
1,392465,0.537200,0.364510,0.497232,1
1,876438,0.536300,0.569267,0.497365,1
1,294857,0.533700,0.294084,0.497729,1
1,551078,0.533200,0.844109,0.497796,1
1,864237,0.530550,0.375565,0.498133,1
1,465671,0.529650,0.080730,0.498242,1
1,164713,0.528200,1.819664,0.498410,1
1,278589,0.526350,0.704608,0.498611,1
1,823567,0.521300,1.105074,0.499093,1
1,490073,0.518850,1.493621,0.499289,1
1,1173329,0.516550,0.210558,0.499452,1
1,229785,0.510850,1.841563,0.499765,1
1,359929,0.510350,1.136130,0.499786,1
1,26435,0.505600,1.499619,0.499937,1
1,827634,0.504750,1.030700,0.499955,1
1,937443,0.498650,3.108223,0.499996,1
1,644619,0.495900,4.633039,0.499966,1
1,852036,0.495750,0.714966,0.499964,1
1,908974,0.491950,0.264256,0.499870,1
1,420934,0.491900,0.715604,0.499869,1
1,957778,0.491300,1.275377,0.499849,1
1,803232,0.488150,0.536280,0.499719,1
1,14234,0.487700,0.412421,0.499697,1
1,241986,0.487550,1.543024,0.499690,1
1,140311,0.481200,0.786553,0.499293,1
1,555145,0.477250,3.875913,0.498965,1
1,298924,0.471050,0.956820,0.498324,1
1,494140,0.469150,2.782670,0.498097,1
1,538877,0.463800,1.597208,0.497379,1
1,1083855,0.454200,1.676593,0.495805,1
1,2033,0.447600,3.048570,0.494508,1
1,1051319,0.447100,0.001134,0.494403,1
1,717825,0.444100,1.332606,0.493750,1
1,1030984,0.440800,1.122016,0.492991,1
1,835768,0.436650,1.689072,0.491974,1
1,75239,0.428600,0.179605,0.489804,1
1,363996,0.424300,2.516283,0.488539,1
1,701557,0.420100,1.699018,0.487232,1
1,262321,0.412300,1.560417,0.484617,1
1,929309,0.411750,0.662463,0.484424,1
1,1079788,0.411600,0.363651,0.484371,1
1,237919,0.400550,0.189974,0.480219,1
1,583614,0.394350,1.781308,0.477676,1
1,990314,0.394050,0.026021,0.477549,1
1,132177,0.392500,0.050679,0.476887,1
1,1177396,0.388450,0.610286,0.475113,1
1,368063,0.385600,0.611047,0.473825,1
1,1124525,0.381550,0.822463,0.471939,1
1,1002515,0.379600,0.161025,0.471008,1
1,258254,0.378700,2.506406,0.470573,1
1,896773,0.376050,1.564865,0.469273,1
1,1091989,0.375450,1.628937,0.468975,1
1,506341,0.367000,0.956770,0.464622,1
1,437202,0.362650,1.014041,0.462270,1
1,429068,0.361050,0.818034,0.461386,1
1,913041,0.359250,1.202392,0.460379,1
1,673088,0.353000,0.174333,0.456782,1
1,111842,0.350200,0.094894,0.455120,1
1,811366,0.344900,1.861366,0.451888,1
1,91507,0.341950,1.025541,0.450040,1
1,534810,0.333150,1.031462,0.444322,1
1,965912,0.326150,0.077404,0.439552,1
1,254187,0.324350,2.368778,0.438294,1
1,949644,0.323900,0.377709,0.437978,1
1,6100,0.317800,0.330553,0.433606,1
1,1108257,0.315100,0.119487,0.431624,1
1,351795,0.308500,0.795695,0.426656,1
1,1128592,0.305300,3.331055,0.424184,1
1,880505,0.299150,0.079149,0.419319,1
1,636485,0.292550,1.098633,0.413929,1
1,376197,0.289900,0.374649,0.411716,1
1,1152994,0.279850,0.521654,0.403068,1
1,616150,0.276350,0.598690,0.399961,1
1,799165,0.275500,0.592841,0.399199,1
1,689356,0.270900,2.492935,0.395026,1
1,99641,0.270800,1.584015,0.394935,1
1,612083,0.269750,3.960329,0.393970,1
1,136244,0.268950,3.331525,0.393232,1
1,571413,0.268300,0.256958,0.392630,1
1,433135,0.262900,0.458269,0.387567,1
1,705624,0.240550,2.818924,0.365371,1
1,746294,0.233900,1.305865,0.358382,1
1,270455,0.232650,1.153550,0.357048,1
1,843902,0.230650,0.801526,0.354901,1
1,1132659,0.228100,0.592298,0.352141,1
1,847969,0.227650,0.905404,0.351651,1
1,608016,0.226900,1.303395,0.350833,1
1,904907,0.225050,1.545525,0.348805,1
1,1018783,0.224250,0.254411,0.347924,1
1,888639,0.223000,1.627759,0.346542,1
1,1148927,0.217900,3.834815,0.340839,1
1,742227,0.217800,3.858413,0.340726,1
1,1063520,0.215300,0.928161,0.337892,1
1,587681,0.213600,6.153465,0.335950,1
1,197249,0.208300,2.969555,0.329822,1
1,1104190,0.207050,0.953115,0.328361,1
1,1157061,0.206500,0.005980,0.327715,1
1,1189597,0.204600,0.923252,0.325478,1
1,518542,0.199750,1.354549,0.319700,1
1,591748,0.199300,0.518706,0.319159,1
1,921175,0.197700,0.184671,0.317229,1
1,34569,0.196750,0.301926,0.316079,1
1,331460,0.195800,0.432176,0.314925,1
1,986247,0.194950,0.366450,0.313889,1
1,1218066,0.194350,0.725714,0.313156,1
1,22368,0.194000,2.821470,0.312728,1
1,396532,0.190950,1.432316,0.308976,1
1,481939,0.188700,0.955033,0.306185,1
1,290790,0.184500,1.407925,0.300920,1
1,302991,0.182400,2.642556,0.298260,1
1,246053,0.182200,0.416162,0.298006,1
1,266388,0.175250,1.068036,0.289075,1
1,953711,0.174750,0.038861,0.288425,1
1,868304,0.173600,1.210641,0.286926,1
1,347728,0.169750,0.565400,0.281870,1
1,189115,0.163400,2.121852,0.273401,1
1,656820,0.161200,0.212622,0.270429,1
1,603949,0.160100,1.236978,0.268936,1
1,839835,0.156150,1.482945,0.263534,1
1,54904,0.154900,3.345297,0.261812,1
1,632418,0.154800,0.527715,0.261674,1
1,119976,0.152000,1.013507,0.257792,1
1,1067587,0.143950,0.272280,0.246457,1
1,933376,0.141300,0.645438,0.242669,1
1,115909,0.140300,0.279076,0.241232,1
1,620217,0.136700,0.537192,0.236026,1
1,307058,0.135450,1.797683,0.234207,1
1,945577,0.134450,0.261450,0.232746,1
1,46770,0.128450,3.348955,0.223901,1
1,624284,0.126650,4.783066,0.221220,1
1,156579,0.126400,0.836849,0.220846,1
1,201316,0.121650,1.407115,0.213703,1
1,1120458,0.120350,1.035478,0.211732,1
1,233852,0.114300,0.696634,0.202471,1
1,559212,0.111850,2.208634,0.198679,1
1,579547,0.109300,0.820443,0.194707,1
1,709691,0.091050,0.137969,0.165520,1
1,872371,0.086900,0.693953,0.158697,1
1,124043,0.086400,0.781874,0.157870,1
1,311125,0.086300,1.155849,0.157705,1
1,782897,0.084200,0.123478,0.154221,1
1,221651,0.080600,3.150135,0.148207,1
1,1169262,0.076250,0.336430,0.140872,1
1,681222,0.076200,2.111020,0.140787,1
1,1140793,0.066400,0.491670,0.123982,1
1,502274,0.059750,0.325776,0.112360,1
1,750361,0.055800,1.332545,0.105373,1
1,595815,0.055600,0.257975,0.105017,1
1,71172,0.053150,0.666888,0.100650,1
1,380264,0.049100,0.111835,0.093378,1
1,510408,0.045600,0.349836,0.087041,1
1,461604,0.045450,0.262650,0.086769,1
1,168780,0.042650,0.775019,0.081662,1
1,563279,0.041750,0.681783,0.080014,1
1,1205865,0.034300,0.316002,0.066247,1
1,486006,0.026100,2.564646,0.050838,1
1,664954,0.024450,3.964593,0.047704,1
1,209450,0.020350,1.264019,0.039872,1
1,425001,0.012450,1.698758,0.024590,1
1,815433,0.010850,1.367664,0.021465,1
1,1006582,0.010150,0.267741,0.020094,1
1,522609,0.010050,0.200338,0.019898,1
1,38636,0.008750,2.819775,0.017347,1
1,79306,0.005750,3.032091,0.011434,1
1,400599,0.002600,0.001440,0.005186,1
1,725959,0.000050,1.789529,0.000100,1
